EJERCICIO,NRO_ADJUDIC,NRO_COTI,DELEG_SOLIC,NRO_SOLIC,COD_PROV,FECH_ADJUD,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,ESTADO,FECH_ANUL,MOTIVO_ANUL,FECH_ENTREGA,OBSERVACIONES,COND_PAGO,DESC_COND_PAGO,NRO_LLAMADO,CERRADA
2026,101,101,1,102,71,2026-01-08 00:00:00,PRESU,15620,2026,O,,,," PROV. CAMPO Y CIUDAD, RAUL ALBERTO IRIARTE- SEC PRODUCCION15620",000000,,1,N
2026,108,108,1,109,33,2026-01-08 00:00:00,PRESU,4357,2026,O,,,,"POLIZA 3374357,PROVINCIA SEGUROS(33)",000000,,1,N
2026,109,109,1,93,1809,2026-01-08 00:00:00,PRESU,0,2026,O,,,,"PREVISION DE SEGUROS DE AP Y RC, DE COMPETENCIAS DURANTE EL AÑO,IAM",000000,,1,N
2026,110,110,1,94,1809,2026-01-08 00:00:00,PRESU,19669,2026,O,,,,"POLIZA 19669, IAM",000000,,1,N
2026,232,232,1,215,3287,2026-01-14 00:00:00,SUM,114,2026,O,,,,Presupuesto  1851 .Avellaneda 7163,000115,,1,N
2026,238,237,1,218,2369,2026-01-14 00:00:00,SUM,189,2026,O,,,,"PROV. MERCEDES LA PLATA PRESUP.186855 REPUESTOS PARA  LAN557, IVW614, DMI232,",000115,,1,N
2026,240,241,1,219,2369,2026-01-14 00:00:00,SUM,206,2026,O,,,,"PROV.MERCEDES LA PLATA PRESUP.186856 REPUESTOS PARA VW LED010 JZH266, FORD 14000ASZ490 LAN557, DMI232",000115,,1,N
2026,242,242,1,220,3356,2026-01-14 00:00:00,SUM,192,2026,O,,,,PEREZ JORGE- PRESUPUESTO N° 282184 (DESDE EL 1/12/25 AL 8/12/25),000115,,1,N
2026,251,251,1,221,3356,2026-01-14 00:00:00,SUM,201,2026,O,,,,PEREZ JORGE- PRESUPUESTO N° 282192 (COCINA) DESDE 15/12/25 AL 22/12/25,000115,,1,N
2026,252,252,1,222,3287,2026-01-14 00:00:00,SUM,202,2026,A,2026-01-15 00:00:00,ADMINI,,HISPANOGRAF- PRESUPUESTO N° 1849 (BROMATOLOGIA),000115,,1,N
2026,254,254,1,255,1823,2026-01-14 00:00:00,SUM,24,2026,O,,,,"Aadi Capif ACR, previsión",000115,,1,N
2026,255,255,1,258,71,2026-01-14 00:00:00,SUM,10,2026,O,,,,"PRESUPUESTO 15616/15611,IRIARTE RAUL",000115,,1,N
2026,256,256,1,259,71,2026-01-14 00:00:00,SUM,11,2026,O,,,,"PRESUPUESTO 15615/15614, IRIARTE RAUL",000115,,1,N
2026,257,257,1,260,441,2026-01-14 00:00:00,SUM,13,2026,O,,,,"PRESUPUESTO 3837/3839/3826, MATIENZO PAOLA AMELIA",000115,,1,N
2026,258,258,1,261,708,2026-01-14 00:00:00,SUM,21,2026,O,,,,"POLIZA N° 1034553, SANCOR SEGUROS, DESDE EL 01/01/2026 AL 31/12/2026",000115,,1,N
2026,259,259,1,262,708,2026-01-14 00:00:00,SUM,22,2026,O,,,,PREVISION DE POLIZA DE  ACCIDENTES PERSONALES,000115,,1,N
2026,260,260,1,263,2549,2026-01-14 00:00:00,SUM,23,2025,O,,,,"POLIZA 56/007502, RIVADAVIA SEGUROS",000115,,1,N
2026,261,261,1,264,1478,2026-01-14 00:00:00,SUM,167,2026,O,,,,"Gesell Seguridad, contrato enero-junio (expediente 342/22)",000115,,1,N
2026,358,359,1,377,2513,2026-01-20 00:00:00,SUM,364,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Oliva Ruben,000115,,1,N
2026,359,360,1,375,2107,2026-01-20 00:00:00,SUM,363,2026,O,,,, Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Pereyra Guillermo,000115,,1,N
2026,360,362,1,374,2098,2026-01-20 00:00:00,SUM,362,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Mendez Angel,000115,,1,N
2026,361,363,1,367,2835,2026-01-20 00:00:00,SUM,369,2026,O,,,,Corresponde Expte n ° 26/2026 - Servicio de Publicidad- Cerfoglio Fabian,000115,,1,N
2026,293,294,1,310,33,2026-01-19 00:00:00,SUM,309,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374899",000115,,1,N
2026,294,295,1,311,33,2026-01-19 00:00:00,SUM,310,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS, POLIZA 3374901",000115,,1,N
2026,295,296,1,312,33,2026-01-19 00:00:00,SUM,311,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374903",000115,,1,N
2026,296,297,1,313,33,2026-01-19 00:00:00,SUM,312,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33),POLIZA 3374905",000115,,1,N
2026,297,298,1,307,1259,2026-01-19 00:00:00,SUM,295,2026,O,,,,"Electro Danunzio, presupuesto 29499 (Comisaria Comunal)",000115,,1,N
2026,298,299,1,306,1259,2026-01-19 00:00:00,SUM,292,2026,O,,,,"Electro Dannunzio, presupuesto 29626-29585 (COM)",000115,,1,N
2026,299,300,1,305,1810,2026-01-19 00:00:00,SUM,269,2026,O,,,,AC REFRIGERADOR. ADOLFO CATALDO E HIJOS. PRESUPUESTO N 000375.CAPS B NORTE ABELARDO M COSTA.,000115,,1,N
2026,300,301,1,304,2627,2026-01-19 00:00:00,SUM,258,2026,O,,,,SANTA PAULA- PRESUPUESTO N° 0002-00003347  (HOGAR DE ANCIANOS) DESDE EL 29/12/25 AL 4/01/26,000115,,1,N
2026,301,302,1,303,125,2026-01-19 00:00:00,SUM,255,2026,O,,,,FARMACIA GIORGI- PRESUPUESTO S/N° MEDICAMENTOS DISPENSADOS 23/12/25 Y 24/12/25,000115,,1,N
2026,302,303,1,292,3356,2026-01-19 00:00:00,SUM,260,2026,O,,,,PEREZ JORGE - PRESUPUESTO N° 282183 (HOGAR DE ANCIANOS) DESDE 1/12/25 AL 8/12/25,000115,,1,N
2026,305,306,1,315,33,2026-01-19 00:00:00,SUM,302,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374698",000115,,1,N
2026,307,308,1,314,33,2026-01-19 00:00:00,SUM,304,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374734",000115,,1,N
2026,309,311,1,302,33,2026-01-19 00:00:00,SUM,283,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 96993",000115,,1,N
2026,311,312,1,301,33,2026-01-19 00:00:00,SUM,284,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374536",000115,,1,N
2026,312,313,1,300,33,2026-01-19 00:00:00,SUM,285,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374538",000115,,1,N
2026,313,314,1,299,33,2026-01-19 00:00:00,SUM,286,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33), POLIZA 3374583",000115,,1,N
2026,314,315,1,298,33,2026-01-19 00:00:00,SUM,288,2026,O,,,,"RENOVACION POLIZA, PCIA SEGUROS(33),POLIZA 3374633",000115,,1,N
2026,319,320,1,330,2369,2026-01-19 00:00:00,SUM,347,2026,O,,,,"PROV. MERCEDES  LA PLATA PRESUP.186902 REPUESTOS PARA  DMI232, LED010,LED013, LAN557, JZH266",000115,,1,N
2026,321,322,1,331,441,2026-01-19 00:00:00,SUM,349,2026,O,,,,Corresponde presupuesto N° 0002-00003852 - MATIENZO PAOLA,000115,,1,N
2026,322,324,1,332,441,2026-01-19 00:00:00,SUM,282,2026,O,,,,"PAPELERA ALPA. PAOLA AMELIA MATIENZO.,PRESUPUESTOS Nº 0002-00003848, 00003849.COCINA HOSPITAL, QUIROFANO.",000115,,1,N
2026,323,325,1,333,1603,2026-01-19 00:00:00,SUM,224,2026,O,,,,"PRESUPUESTO N° X 1342394 de Garcia Gladys de ""Panadería Alem"" Esfuerzo Solidario",000115,,1,N
2026,325,326,1,355,167,2026-01-19 00:00:00,SUM,353,2026,O,,,,TODO POLLO- PRESUPUESTO N° 66 (HOGAR DE ANCIANOS) DESDE 3/01/2026 AL 10/01/2026,000115,,1,N
2026,327,328,1,356,167,2026-01-19 00:00:00,SUM,352,2026,O,,,,TODO POLLO- PRESUPUESTO N° 64 (HOGAR DE ANCIANOS) DESDE EL 3/01/26 AL 17/01/26,000115,,1,N
2026,330,331,1,357,167,2026-01-19 00:00:00,SUM,351,2026,O,,,,TODO POLLO-  PRESUPUESTO N° 62 (COCINA) DESDE EL 3/01/26 AL 10/01/26,000115,,1,N
2026,332,333,1,358,2869,2026-01-19 00:00:00,SUM,345,2026,O,,,,MADA POY S.A- PRESUPUESTO N° 0001-00000958 (COCINA) DESDE EL 6/01/26 AL 13/01/26,000115,,1,N
2026,333,334,1,359,3356,2026-01-19 00:00:00,SUM,344,2026,O,,,,PEREZ JORGE- PRESUPUESTO N° 282189 (HOGAR DE ANCIANOS) DESDE EL 22/12/25 AL 29/12/25,000115,,1,N
2026,334,335,1,360,1440,2026-01-19 00:00:00,SUM,340,2026,O,,,,QUALIMED S.A- PRESUPUESTO N° 87 (ECOGRAFO),000115,,1,N
2026,335,336,1,334,1864,2026-01-19 00:00:00,SUM,319,2026,O,,,,"Expte N° 118/2026 Contrato: Amigorena, María Paula - Psicóloga Programa Envión. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,336,337,1,335,1825,2026-01-19 00:00:00,SUM,320,2026,O,,,,"Expte N°118/2026 Contrato: Anrríquez, Gustavo Oscar - Trabajador Social Abordaje a la violencia masculino. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,337,338,1,336,3492,2026-01-19 00:00:00,SUM,321,2026,O,,,,"Expte N° 118/2026 Contrato: Baigorria, Daniela - Operadora Grupal.Programa Envión. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,338,339,1,337,3455,2026-01-19 00:00:00,SUM,322,2026,O,,,,"Expte N° 118/2026 Contrato: Cardozo, Aranza Celeste - Operadora de calle Servicio Local. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,339,340,1,338,3034,2026-01-19 00:00:00,SUM,323,2026,O,,,,"Expte N° 118/2026 Contrato: Escobar, Estela - Operadora Territorial Abordaje a la Violencia Familiar y de Género. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,340,341,1,339,3240,2026-01-19 00:00:00,SUM,325,2026,O,,,,"Expte N° 118/2026 Contrato: Etchart, María Eugenia - Abogada Servicio Local. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,341,342,1,340,3470,2026-01-19 00:00:00,SUM,326,2026,O,,,,"Expte N° 118/2026 Contrato: Flores Herrero, Martina - Abogada Servicio Local. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,342,343,1,341,2032,2026-01-19 00:00:00,SUM,327,2026,O,,,,"Expte N° 118/2026 Contrato: Gabito, Cristián Raúl - Abogado en Equipo de Abordaje a la violencian  masculino, coordinador de las intervenciones en vulneración de derechos. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,343,344,1,342,3438,2026-01-19 00:00:00,SUM,329,2026,O,,,,"Expte N° 118/2026 Contrato: Golart, Noelia Belén - Psicóloga Servicio Local. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,344,345,1,343,3516,2026-01-19 00:00:00,SUM,330,2026,O,,,,"Expte N° 118/2026 Contrato: Lopéz, Luis Miguel - Barbero Programa Envión. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,345,346,1,344,3453,2026-01-19 00:00:00,SUM,331,2026,O,,,,"Expte N° 118/2026 Contrato: Lorente, Ana Victoria . Trabajadora Social Servicio Local. No cumple con el Art. 45 de la Ley 14.656",000115,,1,N
2026,2425,2414,1,2510,3430,2026-07-01 00:00:00,SUM,2408,2026,O,,,,"PRESUPUESTO 170063, FUTURE GRAPHICS LLC ARGENTINA",000115,,1,N
2026,2540,2525,1,2621,413,2026-07-13 00:00:00,SUM,2497,2026,O,,,,"PROV. AGUSTIN PASO PRESUP.4193,4187,4189 REPARACION DE CAMARAS Y CUBIERTAS PARA JZH266,EFJ13,AB597ZZ",000115,,1,N
2026,2542,2528,1,2622,413,2026-07-13 00:00:00,SUM,2499,2026,O,,,,PROV.AGUSTIN PASO PRESUP.4190 CAMARAS PARA RETRO PALA ASTARSA BGZ37,000115,,1,N
2026,2545,2531,1,2623,850,2026-07-13 00:00:00,SUM,2479,2026,O,,,,PROVEEDOR UNOELECTROMEDICINA - PRESUPUESTO N° 00003-00016370,000115,,1,N
2026,2547,2534,1,2624,850,2026-07-13 00:00:00,SUM,2480,2026,O,,,,PROVEEDOR UNOELECTROMEDICINA - PRESUPUESTO N° 00003-00016309,000115,,1,N
2026,2550,2536,1,2625,300,2026-07-13 00:00:00,SUM,2525,2026,O,,,,PINTURERIA TODO COLOR  SILVIA BEATRIZ MAISTEGUI  PRESUPUESTO N° 7203,000115,,1,N
2026,931,936,1,1013,1066,2026-03-09 00:00:00,SUM,641,2026,O,,,,Expte.:363/26 Sol. Compra de 450 toneladas de estabilizado,000029,,1,N
2026,1095,1100,1,1161,2209,2026-03-19 00:00:00,SUM,1098,2026,O,,,,PROVEDOR-DURANTE JAVIER-DISTRIBUIDORA DEL SUDESTE-19/03/2026-SEC PRODUCCION-SALA DE ELABORACION-PREVICION,000115,,1,N
2026,1104,1109,1,1159,1206,2026-03-19 00:00:00,SUM,1088,2026,O,,,,"Nucleo, presupuesto 459113 (para utilizar en la oficina de transito)",000115,,1,N
2026,1105,1110,1,1160,1977,2026-03-19 00:00:00,SUM,1087,2026,O,,,,PROV.ZMG ARGENTINA PRESUP.7808 REPUSTOS PARA PALA LUILONG H855 Y TOPADORA EUF96,000115,,1,N
2026,1813,1806,1,1880,1879,2026-05-14 00:00:00,SUM,1767,2026,O,,,,"Rodamientos Tuyu, presupuesto 3906 ( OIG 911- AE331 IY)",000115,,1,N
2026,1814,1807,1,1881,879,2026-05-14 00:00:00,SUM,1772,2026,O,,,,"Casa Harosgarat, presupuesto 1097( comisaria de la mujer)",000115,,1,N
2026,1815,1808,1,1882,3573,2026-05-14 00:00:00,SUM,1790,2026,O,,,,"PRESUPUESTO 505, SOTO MANUEL",000115,,1,N
2026,1816,1809,1,1883,3220,2026-05-14 00:00:00,SUM,1763,2026,O,,,,"Ricciuto, presupuesto 028 ( AC 824 KM)",000115,,1,N
2026,1817,1810,1,1884,1527,2026-05-14 00:00:00,SUM,1764,2026,O,,,,"Gomeria La Diagonal, presupuestos 0582-0583",000115,,1,N
2026,1818,1811,1,1886,1259,2026-05-14 00:00:00,SUM,1766,2026,O,,,,"Electro Dannunzio, presupuestos 30721-30761(COM)",000115,,1,N
2026,1822,1815,1,1891,879,2026-05-14 00:00:00,SUM,1791,2026,O,,,,"PROV.CASA HARISGARAT PRESUP.1030,1005 ARTICULOS DE CORRALON PARA ARREGLOS EN PARQUE DE LA ESTACION",000115,,1,N
2026,1823,1816,1,1892,685,2026-05-14 00:00:00,SUM,1794,2026,O,,,,"Dragojevic Simón,presupuesto Caser.",000115,,1,N
2026,2359,2350,1,2434,3066,2026-06-26 00:00:00,SUM,2314,2026,O,,,,JUAN MANUEL TEVEZ   TEVEZ CONSTRUCCIONES PROVEEDOR N° 3066,000115,,1,N
2026,2360,2351,1,2437,441,2026-06-26 00:00:00,SUM,2329,2026,O,,,,PROV. ALPA MADARIAGA PRESUP.3961 PARA MEDIO AMBIENTE,000115,,1,N
2026,2364,2355,1,2435,2330,2026-06-26 00:00:00,SUM,2331,2026,O,,,, Corresponde a Previsión de Combustible del Salado.Gobierno,000115,,1,N
2026,2368,2359,1,2436,2330,2026-06-26 00:00:00,SUM,2332,2026,O,,,,Corresponde a previsión de Combustible del Salado.Intendencia.,000115,,1,N
2026,2371,2362,1,2438,791,2026-06-26 00:00:00,SUM,2328,2026,O,,,,PROV. GUSTAVO MARTIN PRESP.24/06/26 BALANCEO PARA CITROEN CAR748,000115,,1,N
2026,849,851,1,893,3296,2026-03-03 00:00:00,SUM,875,2026,O,,,,PINTURERIA CONCEPTO,000115,,1,N
2026,851,853,1,894,866,2026-03-03 00:00:00,SUM,881,2026,O,,,,PILOÑA- PRESUPUESTO N° 1646764,000115,,1,N
2026,852,854,1,896,2408,2026-03-03 00:00:00,SUM,878,2026,O,,,,EL CENTRO DEL KINESIOLOGO- PRESUPUESTO S/N° 26/02/26,000115,,1,N
2026,853,855,1,897,57,2026-03-03 00:00:00,SUM,877,2026,O,,,,EL ARGENTINO- PRESUPUESTO N° 556,000115,,1,N
2026,1376,1380,1,1426,3571,2026-04-14 00:00:00,SUM,1356,2026,O,,,,MARTIN JUAREZ   PROVEEDOR N° 3571   TRABAJOS EN LA INVERNADA,000115,,1,N
2026,1377,1381,1,1449,441,2026-04-14 00:00:00,SUM,1299,2026,O,,,,PRESUPUESTO N° 3908 - PAPELERA ALPA -,000115,,1,N
2026,1378,1382,1,1446,163,2026-04-14 00:00:00,SUM,1357,2026,O,,,,"PROV. ALFIO DISTEFANO PRESUP.079-7065, 079-7066  REPARACIONES PARA TOPADORA  LIULONGH EUF96 U PALA LIULONG H855",000115,,1,N
2026,1379,1383,1,1443,3072,2026-04-14 00:00:00,SUM,1360,2026,O,,,, Correo Oficial de la República Argentina,000115,,1,N
2026,1380,1384,1,1454,3394,2026-04-14 00:00:00,SUM,1387,2026,O,,,, PROV-CHIABRANDO FRANCO - LA MAROMA -14/04/2026-SEC PRODUCCION-,000115,,1,N
2026,1432,1436,1,1496,68,2026-04-20 00:00:00,SUM,1409,2026,O,,,,ATMOSFERICO LA PRIMERA  DE SERGIO PEYRANO PROVEEDOR N° 68,000115,,1,N
2026,1433,1437,1,1501,3297,2026-04-20 00:00:00,SUM,1424,2026,O,,,,"PRESUPUESTO 098, ISIDRO-SANTOS",000115,,1,N
2026,1434,1438,1,1497,1578,2026-04-20 00:00:00,SUM,1408,2026,O,,,,Corresponde presupuesto N° 0001-00000402- FERRARO LILIANA NOEMI,000115,,1,N
2026,1435,1439,1,1499,685,2026-04-20 00:00:00,SUM,1423,2026,A,2026-04-20 00:00:00,ERROR,,"Simón Dragojevic ,presupuesto 17/04/2026 Motoniveladora CGS 018.",000115,,1,N
2026,1436,1440,1,1500,2770,2026-04-20 00:00:00,SUM,1414,2026,O,,,,"Systec, presupuesto 831 (COM)",000115,,1,N
2026,1422,1426,1,1490,248,2026-04-17 00:00:00,PRESU,0,2026,O,,,,"Fava, presupusto (para ser entregado a personal de CPR- base operativa)",000000,,1,N
2026,1427,1431,1,1491,441,2026-04-17 00:00:00,PRESU,3913,2026,O,,,,PRESUPUESTO N° 03913 - PAPELERA ALPA -,000000,,1,N
2026,1428,1432,1,1492,688,2026-04-17 00:00:00,PRESU,7063,2026,O,,,,PRESUPUESTO N° 7063 - BATERIAS LA PRIMERA S. H -,000000,,1,N
2026,1429,1433,1,1495,1001,2026-04-17 00:00:00,PRESU,1432,2026,O,,,,"PRESUPUESTO 44943, BURG S.A, EXPTE. 683/26",000000,,1,N
2026,1856,1850,1,1939,2410,2026-05-19 00:00:00,SUM,1849,2026,O,,,,"PRESUPUESTO 1225/1222, BOGADO LEANDRO",000115,,1,N
2026,1857,1851,1,1940,3573,2026-05-19 00:00:00,SUM,1828,2026,O,,,,"PRESUPUESTO N° X 0001-00000506 de ""SOTO MECANICA"" Camioneta AYQ 605 F100",000115,,1,N
2026,1859,1852,1,1941,2251,2026-05-19 00:00:00,SUM,1750,2026,A,2026-05-20 00:00:00,ADMINI,,Exp.:1108/26 Sol. Compra de Equipamiento Integral y Tecnología para el Polo Tecnológico - Prov. LAUFQUEN,000115,,1,N
2026,1861,1854,1,1942,2843,2026-05-19 00:00:00,SUM,1829,2026,O,,,,"PRESUPUESTO N° X 6976067 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026",000115,,1,N
2026,1864,1857,1,1943,2330,2026-05-19 00:00:00,SUM,1838,2026,O,,,,Corresponde a Previsión de Combustible del Salado,000115,,1,N
2026,1866,1859,1,1944,2369,2026-05-19 00:00:00,SUM,1837,2026,O,,,,"PROV.MERCEDES LA PLATA PRESUP.194430 REPUESTOS PARA LED013, AF747IJ, OII617",000115,,1,N
2026,1868,1861,1,1945,3391,2026-05-19 00:00:00,SUM,1827,2026,O,,,,PROV.MATERIALES VIALES PRESUP.15/5/26 PINTURA DE DEMARCACION VIAL PARA BADENES DE CALLES DE LA CIUDAD.,000115,,1,N
2026,1870,1863,1,1946,3561,2026-05-19 00:00:00,SUM,1845,2026,O,,,,"PROV. MUNDO CARGO PRESUP.3450 FILTROS PARA FOTON AF591SM, AF591SL, AE969PX",000115,,1,N
2026,1874,1867,1,1947,3287,2026-05-19 00:00:00,SUM,1839,2026,O,,,,Avellaneda 7163.Presupuesto 1888,000115,,1,N
2026,1876,1869,1,1936,2998,2026-05-19 00:00:00,SUM,1824,2026,O,,,,PROV.VIVERO BOSQUE VERDE PRESP.2654 PLANTAS PARA PALACIO MUNICIPAL,000115,,1,N
2026,1877,1870,1,1937,3332,2026-05-19 00:00:00,SUM,1825,2026,O,,,,PROV.ANA PAOLA RODRIGUEZ PRESUP.0217 PARA  FORD F100 SNG651,000115,,1,N
2026,1878,1871,1,1938,1879,2026-05-19 00:00:00,SUM,1826,2026,O,,,,PROV.DANIEL ZUBIARRAIN PRESUP.3907  REPUESTOS PARA FORD 14000 BNW472,000115,,1,N
2026,2575,2561,1,2657,692,2026-07-14 00:00:00,SUM,2591,2026,O,,,,PREVISION MAIOLO SRL,000115,,1,N
2026,1201,1205,1,1259,2753,2026-04-06 00:00:00,SUM,1206,2026,O,,,,Dia del Veterano y de los Cáidos en la Guerra de las Malvinas. Expte 893/26,000115,,1,N
2026,1484,1488,1,1555,2595,2026-04-23 00:00:00,SUM,1457,2026,O,,,,"PROV. IVANPER PRESUP.8481 PARA FORD 14000 DMI232, XNE245,LED010",000115,,1,N
2026,1487,1491,1,1549,2595,2026-04-23 00:00:00,SUM,1471,2026,O,,,,"Ivanper, presupuesto 08567 -08470(NUX 030-KYV 375-AE704AW- LBN155)",000115,,1,N
2026,1489,1493,1,1547,3552,2026-04-23 00:00:00,SUM,1459,2026,O,,,,MATAFUEGOS RUTA 11 PRESUPUESTO N° 9473,000115,,1,N
2026,805,807,1,873,3454,2026-02-26 00:00:00,SUM,843,2026,O,,,,Expte N° 441/2026 Contrato: Muscia Caldarella Gian Franco - Operador Social Servicio Local. No cumple con el Art. 45 de la Ley 14.656,000115,,1,N
2026,779,781,1,819,3287,2026-02-25 00:00:00,PRESU,1863,2026,O,,,,PRESUPUESTO N° 1863 - HISPANOGRAF - RALLY PAGOS DEL TUYU,000000,,1,N
2026,780,782,1,820,3180,2026-02-25 00:00:00,PRESU,0,2026,O,,,,CARLA MARTINEZ  PROGRAMACION INCAA,000000,,1,N
2026,781,783,1,821,163,2026-02-25 00:00:00,PRESU,7045,2026,O,,,,Alfio Distefano.Tractor Pauny presupuesto N° 079-7045.,000000,,1,N
2026,782,784,1,822,163,2026-02-25 00:00:00,PRESU,0,2026,O,,,,"Alfio Distefano Tractor Pauny,presupuesto 079-7046",000000,,1,N
2026,783,785,1,824,413,2026-02-25 00:00:00,PRESU,4051,2026,O,,,,NEUMATICOS PASO - PRESUPUESTO N° 1-4051/823  VEHICULO DOMINIO AF545GL,000000,,1,N
2026,789,791,1,830,2548,2026-02-25 00:00:00,PRESU,0,2026,O,,,,"PRESUPUESTO de Speziale, Ana María de "" CASA SAINZ"" Sr. Molina, José Arturo DNI: 4.923.674 fallecido el 31/12/2025",000000,,1,N
2026,791,793,1,833,1608,2026-02-25 00:00:00,PRESU,0,2026,O,,,,PROV.HOTEL SAN CARLOS - PRES. N°25/02/2026- SEC. PRODUCCION,000000,,1,N
2026,792,794,1,835,3398,2026-02-25 00:00:00,PRESU,414,2026,O,,,,PROV.CHAYE HNOS PRESUP.0414 REPUESTO PARA TRACTOR JONH DEERE BNA17,000000,,1,N
2026,793,795,1,836,2869,2026-02-25 00:00:00,PRESU,979,2026,O,,,,PRESUPUESTO 979 MADA POY,000000,,1,N
2026,794,796,1,837,1603,2026-02-25 00:00:00,PRESU,1342395,2026,O,,,,PANADERIA ALEM - PRESUPUESTO N° 1342395 (HOGAR Y HOSPITAL),000000,,1,N
2026,795,797,1,838,2869,2026-02-25 00:00:00,PRESU,981,2026,A,2026-02-26 00:00:00,ADMINI,,PRESUPUESTO 981 MADA POY,000000,,1,N
2026,798,800,1,844,822,2026-02-26 00:00:00,PRESU,20166,2026,O,,,,PROV.ESCANDINAVIA DEL PLATA PRESUP.20166 REPUESTO PARA CARGADORA SDLG 936 CII58,000000,,1,N
2026,800,802,1,853,21352,2026-02-26 00:00:00,PRESU,0,2026,O,,,," PRESUPUESTO 000, VILLALIBRE JOSE",000000,,1,N
2026,801,803,1,855,2869,2026-02-26 00:00:00,PRESU,981,2026,O,,,,PRESUPUESTO 981 MADA POY,000000,,1,N
2026,803,805,1,871,879,2026-02-26 00:00:00,PRESU,46079,2026,O,,,,PRESUPUESTO 0002-46079 CASA HARISGARAT - RALLY,000000,,1,N
2026,804,806,1,872,3177,2026-02-26 00:00:00,PRESU,0,2026,O,,,,GUSTAVO ADOLFO FARIAS,000000,,1,N
2026,806,808,1,842,2299,2026-02-26 00:00:00,PRESU,0,2026,O,,,,PREVISION SIN N° - LAGOS - HIDRATACION EN EVENTOS DEPORTIVOS PRIMER SEMESTRE,000000,,1,N
2026,807,809,1,840,163,2026-02-26 00:00:00,PRESU,7052,2026,O,,,,PROV. ALFIO DISTEFANO PRESUP.079-7052 REPUSTOS PARA MOTONIVELADARA NEW HOLLAND CII59,000000,,1,N
2026,809,811,1,843,3287,2026-02-26 00:00:00,PRESU,1864,2026,O,,,,PRESUPUESTO N° 1864 - HISPANOGRAF - SEÑALETICA RALLY 2026,000000,,1,N
2026,811,813,1,846,3297,2026-02-26 00:00:00,PRESU,94,2026,O,,,,"Frenos Madariaga, presupuesto 094 (AE 704 AW-LBN 155- JCH 069)",000000,,1,N
2026,812,815,1,848,3322,2026-02-26 00:00:00,PRESU,2455,2026,O,,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2455,000000,,1,N
2026,814,816,1,849,3075,2026-02-26 00:00:00,PRESU,73,2026,O,,,,JUAN MARTIN CORREA LORENTE - PRESUPUESTO N° 1-73,000000,,1,N
2026,815,817,1,850,1078,2026-02-26 00:00:00,PRESU,0,2026,O,,,,OPAZO DANIEL- PRESUPUESTO N° 20/02/2026 ( LABORATORIO- PLANTA DE OXIGENO- INTERNACION),000000,,1,N
2026,816,819,1,858,612,2026-02-26 00:00:00,PRESU,783,2026,O,,,,PRESUPUESTO JOSE MARZULLO SECRETARIA INTERNACION,000000,,1,N
2026,821,823,1,862,160,2026-02-26 00:00:00,PRESU,1169,2026,O,,,,AGROVETERINARIA MARZULLO- PRESUPUESTO N° 1169/1170,000000,,1,N
2026,822,824,1,868,171,2026-02-26 00:00:00,PRESU,20013,2026,O,,,,PRESUPUESTO N° 20013 - ELECTRICIDAD EL GALLEGO -  REPARACION ELECTRICIDAD EN PROGRAMA NUESTROS ABUELOS,000000,,1,N
2026,825,827,1,864,1876,2026-02-26 00:00:00,PRESU,768,2026,O,,,,MAX CONTINENTAL- PRESUPUESTO N° 20/02/26,000000,,1,N
2026,836,838,1,884,3529,2026-02-27 00:00:00,EXPED,129,2026,O,,,,"PRESUPUESTO, TISERA BRAIAN, EXPTE.129/26",000000,,1,N
