EJERCICIO,UNI_COMPRA,NRO_OC,NRO_ADJUD,FECH_OC,LUG_EMI,COD_PROV,COD_LUG_ENT,FECH_ENTREGA,ESTADO_OC,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,CONFIRMADO,FECH_CONFIRM,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,IMPORTE_TOT,COND_PAGO,DESC_COND_PAGO,OC_DIFERIDO
2026,1,2471,2471,2026-07-06 00:00:00,GMADA,441,1,,R,SUM,2467,2026,S,2026-07-06 00:00:00,1,,,Matienzo Paola  presupuesto 00002-00003968,27000.0,000115,,N
2026,1,2473,2473,2026-07-06 00:00:00,GMADA,688,3,,R,SUM,2429,2026,S,2026-07-06 00:00:00,1,,,PROV. BATERIA LA 1RA PRESUP.7192 PARA CAMION FORD 14000 ASZ490,19400.0,000115,,N
2026,1,2475,2475,2026-07-06 00:00:00,GMADA,3287,1,,R,SUM,2425,2026,S,2026-07-06 00:00:00,1,,,"PRESUPUESTO 1902, AVELLANEDA 7163",163500.0,000115,,N
2026,1,2476,2476,2026-07-06 00:00:00,GMADA,285,2,,R,SUM,2368,2026,S,2026-07-06 00:00:00,4,,,PROVEEDOR RADIOGRAFICA OESTE- PRESUPUESTO N° X0000100054877,337780.12,000115,,N
2026,1,2477,2477,2026-07-06 00:00:00,GMADA,2843,4,,R,SUM,2462,2026,S,2026-07-06 00:00:00,2,,,"PRESUPUESTO N° X 6926962 de Tamara Rost de ""FRUTERIA NEGRIN"" Plan A limentario 2026",2072000.0,000115,,N
2026,1,2478,2478,2026-07-06 00:00:00,GMADA,1478,3,,R,SUM,2441,2026,S,2026-07-06 00:00:00,4,,,PROV.GESELL SEGURIDAD PRESUP.30/06/2026 RASTREADOR SATELITAL PARA MERCEDES SPRINT AH782NM,453750.0,000115,,N
2026,1,2480,2480,2026-07-06 00:00:00,GMADA,436,3,,R,SUM,2430,2026,S,2026-07-06 00:00:00,1,,,PROV.BAIGORRIA LORENZO PRESP.02/07/2026 REPARACION DE 2 CUBIERTA VULCANIZADAS  LAN557,350000.0,000115,,N
2026,1,2494,2494,2026-07-06 00:00:00,GMADA,3317,5,,R,SUM,2503,2026,S,2026-07-06 00:00:00,1,,,CHARO ENSAGARAY  ENCUENTRO DE PAYADORES 09/07  EXPTE 1471/26,100000.0,000115,,N
2026,1,2495,2495,2026-07-07 00:00:00,GMADA,3594,3,,R,PRESU,2026,2026,S,2026-07-07 00:00:00,3,,,PROV. ROUTE TRUCKS S.A PRESUP.03072026 TRASLADO DE MOTONIVELADORA LIUGONG CLG4165D PATENTE FHJ16 DESDE LA PLATA A GENERAL MADARIAGA SEGUEN PRESUP.,1960200.0,000000,,N
2026,1,2496,2496,2026-07-07 00:00:00,GMADA,2454,2,,R,PRESU,0,2026,S,2026-07-07 00:00:00,2,,,PRESUPUESTO ANTONIO NAHUEL INSUMOS PARA GUARDIA HOSPITAL Y TRIAGGE,310000.0,000000,,N
2026,1,1535,1536,2026-04-29 00:00:00,GMADA,688,6,,R,SUM,1544,2026,S,2026-04-29 00:00:00,1,,,"Ramos e Isidro La Primera, presupuestos 7100,43509,7097,7084 Domino EPK 07 Retro Liugong y Amarok AB 597 ZF.",1126500.0,000115,,N
2026,1,1536,1537,2026-04-29 00:00:00,GMADA,3356,H.ANC,,R,SUM,1489,2026,S,2026-04-29 00:00:00,2,,,PEREZ ERNESTO - PRESUPUESTO 22982016 SEMANA DEL 01/04/2026 AL 09/04/2026,95000.0,000115,,N
2026,1,1540,1541,2026-04-29 00:00:00,GMADA,125,2,,R,SUM,1504,2026,S,2026-04-29 00:00:00,2,,,FARMACIA GIORGI- PRESUPUESTO N° 17/04/2026 MEDICAMENTOS DISPENSADOS DESDE EL 6/02/26  AL 3/04/26,124141.99,000115,,N
2026,1,1541,1542,2026-04-29 00:00:00,GMADA,1876,2,,R,SUM,1509,2026,S,2026-04-29 00:00:00,2,,,MAX  CONTINENTAL- PRESUPUESTO N° 0001-00161402/161455,1106733.75,000115,,N
2026,1,1542,1543,2026-04-29 00:00:00,GMADA,3356,2,,R,SUM,1490,2026,S,2026-04-29 00:00:00,2,,,PEREZ ERNESTO - PRESUPUESTO 22982017 SEMANA DEL 05/04/2026 AL 12/04/2026,105000.0,000115,,N
2026,1,1544,1545,2026-04-29 00:00:00,GMADA,2869,2,,R,SUM,1501,2026,S,2026-04-29 00:00:00,1,,,MADA POY S.A- PRESUPUESTO N° 0001-00001015 (SEMANA DEL 22/04 AL 29/04/26),1711968.0,000115,,N
2026,1,1546,1547,2026-04-29 00:00:00,GMADA,2883,2,,R,SUM,1502,2026,S,2026-04-29 00:00:00,2,,,INSUMOS GENERALES 3 F- PRESUPUESTO N° 20/04/26,216243.26,000115,,N
2026,1,1548,1549,2026-04-29 00:00:00,GMADA,2595,4,,R,SUM,1497,2026,S,2026-04-29 00:00:00,2,,,"PRESUPUESTO N° 00008557 de ""IVANPER REPUESTOS"" Para camioneta Ford KGL 116",14400.0,000115,,N
2026,1,1550,1551,2026-04-29 00:00:00,GMADA,850,2,,R,SUM,1473,2026,S,2026-04-29 00:00:00,2,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00015662,1238525.37,000115,,N
2026,1,1551,1552,2026-04-29 00:00:00,GMADA,2541,9,,R,SUM,1507,2026,S,2026-04-29 00:00:00,1,,,"PRESUPUESTO 1378397163, LA SEGUNDA",850000.0,000115,,N
2026,1,1552,1553,2026-04-29 00:00:00,GMADA,171,9,,R,SUM,1380,2026,S,2026-04-29 00:00:00,1,,,PRESUPUESTO N° 55316 - ELECTRICIDAD EL GALLEGO - ILUMINACION TORNEO TAEKWONDO,438000.0,000115,,N
2026,1,1553,1554,2026-04-29 00:00:00,GMADA,717,2,,R,SUM,1463,2026,S,2026-04-29 00:00:00,2,,,PROVEDURIA LA ILUSION - PRESUPUESTO N° 21429,329020.0,000115,,N
2026,1,1554,1555,2026-04-29 00:00:00,GMADA,2325,TURIS,,R,SUM,1499,2026,S,2026-04-29 00:00:00,1,,,Michia Javier Edgardo - presupuesto 23/04 arreglos de gas y plomeria en Delegacion Sur,280000.0,000115,,N
2026,1,1556,1557,2026-04-29 00:00:00,GMADA,1259,2,,R,SUM,1339,2026,S,2026-04-29 00:00:00,1,,,ELECTRO DANNUNZIO - PRESUPUESTO N° 30522 (SALUD MENTAL HOSPITAL),530214.05,000115,,N
2026,1,1557,1558,2026-04-29 00:00:00,GMADA,3287,TURIS,,R,SUM,1481,2026,S,2026-04-29 00:00:00,1,,,Avellaneda 7163 - Hispanograf. Impresiones. Presupuesto 1881,183300.0,000115,,N
2026,1,422,422,2026-01-23 00:00:00,GMADA,688,9,,R,SUM,408,2026,S,2026-01-23 00:00:00,1,,,PRESUPUESTO N° 6969- BATERIAS LA PRIMERA,20000.0,000115,,N
2026,1,660,659,2026-02-18 00:00:00,GMADA,441,2,,R,SUM,649,2026,S,2026-02-18 00:00:00,1,,,ALPA - PRESUPUESTO N° 2-3873 (ADMINISTRACION HOSPITAL),44296.45,000115,,N
2026,1,661,661,2026-02-18 00:00:00,GMADA,2410,25,,R,SUM,674,2026,S,2026-02-18 00:00:00,2,,,L.R.B Bogado presupuesto 1180 (AF345SU),60000.0,000115,,N
2026,1,662,662,2026-02-18 00:00:00,GMADA,2410,25,,R,SUM,671,2026,S,2026-02-18 00:00:00,1,,,"L.R.B bogado , presupuesto 01182 (AE704AW)",120000.0,000115,,N
2026,1,663,663,2026-02-18 00:00:00,GMADA,3220,25,,R,SUM,659,2026,S,2026-02-18 00:00:00,1,,,"Ricciuto, presupouesto 020 (jch 069)",440000.0,000115,,N
2026,1,664,664,2026-02-18 00:00:00,GMADA,879,7,,R,SUM,683,2026,S,2026-02-18 00:00:00,2,,,"PROV.CASA HARISGARAT PRESUP.1025,1031,1022,1034,1036 PARA ARREGLOS EN CEMENTERIO, CORRALON MUNICIPAL Y CORDON DE CALLES ALEM Y VENEZUELA",100000.0,000115,,N
2026,1,665,665,2026-02-18 00:00:00,GMADA,360,5,,R,SUM,704,2026,S,2026-02-18 00:00:00,1,,,CARLOS ARGENTINO LOMBERA PROVEEDOR N° 360,140000.0,000115,,N
2026,1,666,666,2026-02-18 00:00:00,GMADA,164,3,,R,SUM,699,2026,S,2026-02-18 00:00:00,1,,,PROV.JOSE CORREA PRESUP.0209 REPARACION DE INSTALACION ELECTRICA EN CORRALON MUNICIPAL,98000.0,000115,,N
2026,1,667,667,2026-02-18 00:00:00,GMADA,2110,1,,A,SUM,712,2026,S,2026-02-18 00:00:00,1,2026-02-18 00:00:00,NO,"Fumega Eduardo,presuesto 537",55000.0,000115,,N
2026,1,668,668,2026-02-18 00:00:00,GMADA,2110,1,,R,SUM,714,2026,S,2026-02-18 00:00:00,1,,,"Fumega Eduardo,presupuesto 535",130000.0,000115,,N
2026,1,669,669,2026-02-18 00:00:00,GMADA,2110,1,,R,SUM,715,2026,S,2026-02-18 00:00:00,1,,,"Fumega Eduardo,presupuesto 536",295000.0,000115,,N
2026,1,670,670,2026-02-18 00:00:00,GMADA,879,2,,R,SUM,657,2026,S,2026-02-18 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1042 (PLANTA OXIGENO HOSPITAL),31090.0,000115,,N
2026,1,671,671,2026-02-18 00:00:00,GMADA,879,2,,R,SUM,658,2026,S,2026-02-18 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1041 (INTERNACION HOSPITAL),46940.0,000115,,N
2026,1,672,672,2026-02-18 00:00:00,GMADA,300,2,,R,SUM,660,2026,S,2026-02-18 00:00:00,1,,,PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 5941 (ENFERMERIA HOSPITAL),135583.0,000115,,N
2026,1,676,676,2026-02-18 00:00:00,GMADA,300,2,,R,SUM,662,2026,S,2026-02-18 00:00:00,1,,,"PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 5930 (DIRECCION, TERAPIA, INTERNACION, LABORATORIO)",253260.0,000115,,N
2026,1,680,680,2026-02-18 00:00:00,GMADA,300,2,,R,SUM,663,2026,S,2026-02-18 00:00:00,1,,,PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 5939 (INTERNACION HOSPITAL),116910.0,000115,,N
2026,1,687,688,2026-02-18 00:00:00,GMADA,2627,H.ANC,,R,SUM,668,2026,S,2026-02-18 00:00:00,1,,,PENACCA SRL PRESUPUESTO 2164,17600.0,000115,,N
2026,1,690,690,2026-02-18 00:00:00,GMADA,2330,2,,R,SUM,634,2026,S,2026-02-18 00:00:00,2,,,"COMBUSTIBLES DEL SALADO. PREVISION DEL 01/02/26 AL 15/02/26.VEHICULOS HOSPITAL MUNICIPAL.. DOMINIOS EQM 605, FJX 453, KYV 365, JQS 879,AA 775 QW, PAA 334, AB 039 OI, AF 591 SU, AF 545 GL, AF 548 KJ.",171197.13,000115,,N
2026,1,694,693,2026-02-18 00:00:00,GMADA,850,2,,R,SUM,698,2026,S,2026-02-18 00:00:00,3,,,UNO ELECTROMEDICINA - PRESUPUESTO N° 3-15020,380739.98,000115,,N
2026,1,705,705,2026-02-18 00:00:00,GMADA,285,2,,R,SUM,697,2026,S,2026-02-18 00:00:00,2,,,RADIOGRAFICAOESTE - PRESUPUESTO N° 100052677,1431762.63,000115,,N
2026,1,709,709,2026-02-18 00:00:00,GMADA,2450,2,,R,SUM,693,2026,S,2026-02-18 00:00:00,2,,,LA FRUTERIA - PRESUPUESTO  del 01/01/26 al 31/01/26,4345200.0,000115,,N
2026,1,711,711,2026-02-18 00:00:00,GMADA,2450,2,,R,SUM,695,2026,S,2026-02-18 00:00:00,1,,,LA FRUTERIA - PRESUPUESTO DEL 01/01/2026 AL 31/01/2026,3925625.0,000115,,N
2026,1,712,712,2026-02-18 00:00:00,GMADA,3556,2,,R,SUM,696,2026,S,2026-02-18 00:00:00,2,,,"LAS MARIAS GRANJA AVICOLA - PRESUPUESTOS N° 27962, 27967, 27971, 27974, 27963 Y 27975 (COCINA Y HOGAR HOSPITAL)",414000.0,000115,,N
2026,1,713,713,2026-02-18 00:00:00,GMADA,2627,H.ANC,,R,SUM,678,2026,S,2026-02-18 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 1-2180,6500.0,000115,,N
2026,1,714,714,2026-02-18 00:00:00,GMADA,2883,2,,R,SUM,676,2026,S,2026-02-18 00:00:00,2,,,INSUMOS GENERALES - PRESUPUESTO S/N FECHA 2/2/2026,209462.06,000115,,N
2026,1,715,715,2026-02-18 00:00:00,GMADA,1943,2,,R,SUM,664,2026,S,2026-02-18 00:00:00,2,,,B-GATE INGENIERIA EN GASES - PRESUPUESTO 7482,1614943.44,000115,,N
2026,1,716,716,2026-02-18 00:00:00,GMADA,1259,H.ANC,,R,SUM,665,2026,S,2026-02-18 00:00:00,1,,,ELECTRO DANNUNZIO - PRESUPUESTO N° 30162,146659.8,000115,,N
2026,1,717,717,2026-02-18 00:00:00,GMADA,300,2,,R,SUM,646,2026,S,2026-02-18 00:00:00,1,,,PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 5945 MATERIAL UTILIZADO EN INTERNACION  Y OTRAS DEPENDENCIAS,150520.0,000115,,N
2026,1,718,718,2026-02-18 00:00:00,GMADA,57,2,,R,SUM,644,2026,S,2026-02-18 00:00:00,1,,,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 554 (MATERNIDAD - HOSPITAL),20000.0,000115,,N
2026,1,719,719,2026-02-18 00:00:00,GMADA,879,25,,R,SUM,685,2026,S,2026-02-18 00:00:00,3,,,"Casa Harisgarat, presupuesto 1026 (comisaria de la mujer)",21840.0,000115,,N
2026,1,720,720,2026-02-18 00:00:00,GMADA,21,25,,R,SUM,684,2026,S,2026-02-18 00:00:00,2,,,"Fabrimar, presupuesto 0296 (AB038FH)",80000.0,000115,,N
2026,1,721,721,2026-02-18 00:00:00,GMADA,300,25,,R,SUM,686,2026,S,2026-02-18 00:00:00,2,,,"Ferreteria Todo Color, presupuesto 5937 (mantenimiento en general del area)",57740.0,000115,,N
2026,1,790,790,2026-02-25 00:00:00,GMADA,2110,JARDM,,R,SUM,803,2026,S,2026-02-25 00:00:00,2,,,"Expte N° 550/2026 PRESUPUESTOS N° 534/544 de ""FUMEGA EDUARDO""",1075000.0,000115,,N
2026,1,1694,1694,2026-05-08 00:00:00,GMADA,879,21,,R,SUM,1702,2026,S,2026-05-08 00:00:00,2,,,"PROV.CASA HARISGARAT PRESUP.1062,1103,1066,1049 ALAMBRE PARA FARDOS DE MEDIO AMBIENTE",771730.0,000115,,N
2026,1,1699,1699,2026-05-08 00:00:00,GMADA,3573,3,,R,SUM,1719,2026,S,2026-05-08 00:00:00,1,,,PROV. MECANICA SOTO PRESUP.0625  REPARACION LOGAN AF545GL,480000.0,000115,,N
2026,1,1563,1564,2026-04-29 00:00:00,GMADA,2151,2,,R,SUM,1533,2026,S,2026-04-29 00:00:00,2,,,"PRESUPUESTO 0465 JAUREGUIVERRY HERNAN TALADRO PARA EL AREA MANTENIMEINTO DEL HOSPITAL , EL QUE TENIAN SE QUEMO Y NO SE PUEDE ARREGLAR",61300.0,000115,,N
2026,1,1564,1565,2026-04-29 00:00:00,GMADA,3297,1,,R,SUM,1547,2026,S,2026-04-29 00:00:00,1,,,"PRESUPUESTO 101, ISIDRO-SANTOS",210000.0,000115,,N
2026,1,1565,1566,2026-04-29 00:00:00,GMADA,1259,4,,R,SUM,1540,2026,S,2026-04-29 00:00:00,1,,,"PRESUPUESTO N° 00030649 de Sucesión de D annunzio Jorge Neldo de ""ELECTRO D ANNUNZIO"" Familia: Madrid, Cintia",157920.0,000115,,N
2026,1,1567,1568,2026-04-29 00:00:00,GMADA,3573,8,,R,SUM,1594,2026,S,2026-04-29 00:00:00,1,,,PROV. SOTO VICTOR MANUEL-- SEC PRODUCCION- FOTON AF591SL,450000.0,000115,,N
2026,1,1569,1570,2026-04-29 00:00:00,GMADA,2078,3,,R,SUM,1560,2026,S,2026-04-29 00:00:00,2,,,"PRESUPUESTO DEL 28/04/2026, ZANNINI MATIAS JORGE",65000.0,000115,,N
2026,1,1570,1571,2026-04-29 00:00:00,GMADA,2627,2,,R,SUM,1550,2026,S,2026-04-29 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 1-2216,73200.0,000115,,N
2026,1,2109,2108,2026-06-09 00:00:00,GMADA,57,21,,R,SUM,2091,2026,S,2026-06-09 00:00:00,1,,,"Bonomi Irma Cristina ,presupuesto 00000568",38000.0,000115,,N
2026,1,2110,2110,2026-06-09 00:00:00,GMADA,3583,4,,R,SUM,2051,2026,S,2026-06-09 00:00:00,2,,,Presupuesto N° 00030844-Electro D´ANNUNZIO,8584.8,000115,,N
2026,1,2116,2115,2026-06-09 00:00:00,GMADA,3287,4,,R,SUM,2052,2026,S,2026-06-09 00:00:00,2,,,Presupuesto N° 1889-HISPANOGRAF -SERVICIO GRAFICO INTEGRAL.,94500.0,000115,,N
2026,1,2120,2119,2026-06-09 00:00:00,GMADA,791,3,,R,SUM,2073,2026,S,2026-06-09 00:00:00,2,,,PROV. NEUMATICOS MADARIAGA MARTIN GUTAVO PRESUP.03/06 REPARACION TREN DELANTERO PARA FORD FSL723,127000.0,000115,,N
2026,1,2121,2121,2026-06-09 00:00:00,GMADA,2595,3,,R,SUM,2050,2026,S,2026-06-09 00:00:00,1,,,"PROV. IVAN PERICO PRESUP.8623 REPUESTOS PARA XNE245,LED010",332390.0,000115,,N
2026,1,2123,2122,2026-06-09 00:00:00,GMADA,2595,3,,R,SUM,2045,2026,S,2026-06-09 00:00:00,1,,,PROV.IVANPERICO PRESUP.8751  PARA  DMI233,122100.0,000115,,N
2026,1,2124,2123,2026-06-09 00:00:00,GMADA,436,3,,R,SUM,2085,2026,S,2026-06-09 00:00:00,1,,,"PROV.BAIGORRIA LORENZO PRESUP.05/06/2026  PARCHES Y REPARACIONES DE CUBIERTAS PARA: ASZ490,JYN229, EQM605, EFJ13,AE388FF,CII58, SVN719,LED010,LED013, FIART ALLIS,AF951SL, CII59",1829000.0,000115,,N
2026,1,2125,2124,2026-06-09 00:00:00,GMADA,717,2,,R,SUM,2023,2026,S,2026-06-09 00:00:00,1,,,PROVEDURIA LA ILUSION - PRESUPUESTO N° 21432,252000.0,000115,,N
2026,1,2126,2125,2026-06-09 00:00:00,GMADA,2595,8,,R,SUM,2083,2026,S,2026-06-09 00:00:00,1,,, PROV. REPUESTOS IVANPER. PRES. N°8816- SEC PRODUCCION- FOTON,13330.0,000115,,N
2026,1,2127,2126,2026-06-09 00:00:00,GMADA,3322,2,,R,SUM,2033,2026,S,2026-06-09 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2625,911085.46,000115,,N
2026,1,2128,2127,2026-06-09 00:00:00,GMADA,3555,2,,R,SUM,2038,2026,S,2026-06-09 00:00:00,1,,,SERVICIO DE INGENIERIA - PUA LEANDRO AGUSTIN  PRESUPUESTO S/N FECHA 14/1/26 (HOSPITAL),680000.0,000115,,N
2026,1,2129,2128,2026-06-09 00:00:00,GMADA,3356,2,,R,SUM,2030,2026,S,2026-06-09 00:00:00,2,,,PEREZ ERNESTO - PRESUPUESTO  22982019 SEMANA DEL 29/05/2026 AL 05/05/2026,131250.0,000115,,N
2026,1,2131,2129,2026-06-09 00:00:00,GMADA,2869,H.ANC,,R,SUM,2096,2026,S,2026-06-09 00:00:00,1,,,MADA POY - PRESUPUESTO N° 1-1024,140060.0,000115,,N
2026,1,2132,2131,2026-06-09 00:00:00,GMADA,1810,2,,R,SUM,2097,2026,S,2026-06-09 00:00:00,2,,,ADOLFO CATALDO - PRESUPUESTO N° 384 (LABORATORIO HOSPITAL),450000.0,000115,,N
2026,1,2133,2132,2026-06-09 00:00:00,GMADA,216,2,,R,SUM,2098,2026,S,2026-06-09 00:00:00,2,,,FAE - PRESUPUESTO N° 3397729 (HOSPITAL Y HOGAR DE ANCIANOS ),292000.0,000115,,N
2026,1,2135,2134,2026-06-09 00:00:00,GMADA,3287,2,,R,SUM,2099,2026,S,2026-06-09 00:00:00,1,,,HISPANOGRAF - PRESUPUESTO N° 1891 CAPS -  BROMATOLOGIA,10720.0,000115,,N
2026,1,2139,2138,2026-06-09 00:00:00,GMADA,395,2,,R,SUM,2093,2026,S,2026-06-09 00:00:00,5,,,PRESUPUESTO LABORATORIO BIQUIMICO PRACTICAS DE ANALISIS CLINICOS DE MAYOR COMPLEJIDAD DEL 01/04/2026 AL 31/05/2026,626990.0,000115,,N
2026,1,2140,2139,2026-06-09 00:00:00,GMADA,2869,2,,R,SUM,2095,2026,S,2026-06-09 00:00:00,1,,,MADA POY - PRESUPUESTO N° 1-1025 (HOSPITAL),1785416.0,000115,,N
2026,1,2357,2357,2026-06-26 00:00:00,GMADA,90,4,,R,EXPED,1562,2026,S,2026-06-26 00:00:00,3,,,Licitación Privada de Alimentos N° 4/2026,120288160.0,000300,,N
2026,1,2426,2426,2026-07-01 00:00:00,GMADA,1440,2,,R,EXPED,1530,2026,S,2026-07-01 00:00:00,4,,,LICITACION PRIVADA N° 3 INSUMOS DESCARTABLES Y MEDICAMENTOS,8507592.28,CTACTE,,N
2026,1,2429,2429,2026-07-01 00:00:00,GMADA,1876,2,,R,EXPED,1530,2026,S,2026-07-01 00:00:00,2,,,LICITACION PRIVADA N° 3 INSUMOS DESCARTABLES Y MEDICAMENTOS,5167470.0,CTACTE,,N
2026,1,2430,2430,2026-07-01 00:00:00,GMADA,2883,2,,R,EXPED,1530,2026,S,2026-07-01 00:00:00,4,,,LICITACION PRIVADA N° 3 INSUMOS DESCARTABLES Y MEDICAMENTOS,1144027.33,CTACTE,,N
2026,1,2431,2431,2026-07-01 00:00:00,GMADA,2663,2,,R,EXPED,1530,2026,S,2026-07-01 00:00:00,2,,,LICITACION PRIVADA N° 3 INSUMOS DESCARTABLES Y MEDICAMENTOS,1884807.0,CTACTE,,N
2026,1,2432,2432,2026-07-01 00:00:00,GMADA,2606,2,,R,EXPED,1530,2026,S,2026-07-01 00:00:00,2,,,LICITACION PRIVADA N° 3 INSUMOS DESCARTABLES Y MEDICAMENTOS,717260.0,CTACTE,,N
2026,1,1375,1376,2026-04-14 00:00:00,GMADA,3571,5,,R,SUM,1356,2026,S,2026-04-14 00:00:00,1,,,MARTIN JUAREZ   PROVEEDOR N° 3571   TRABAJOS EN LA INVERNADA,1666000.0,000115,,N
2026,1,1376,1377,2026-04-14 00:00:00,GMADA,441,9,,R,SUM,1299,2026,S,2026-04-14 00:00:00,1,,,PRESUPUESTO N° 3908 - PAPELERA ALPA -,38419.04,000115,,N
2026,1,1377,1378,2026-04-14 00:00:00,GMADA,163,42,,R,SUM,1357,2026,S,2026-04-14 00:00:00,2,,,"PROV. ALFIO DISTEFANO PRESUP.079-7065, 079-7066  REPARACIONES PARA TOPADORA  LIULONGH EUF96 U PALA LIULONG H855",1522720.0,000115,,N
2026,1,1378,1379,2026-04-14 00:00:00,GMADA,3072,1,,R,SUM,1360,2026,S,2026-04-14 00:00:00,1,,, Correo Oficial de la República Argentina,8000000.0,000115,,N
2026,1,1379,1380,2026-04-14 00:00:00,GMADA,3394,8,,R,SUM,1387,2026,S,2026-04-14 00:00:00,1,,, PROV-CHIABRANDO FRANCO - LA MAROMA -14/04/2026-SEC PRODUCCION-,500000.0,000115,,N
2026,1,223,223,2026-01-14 00:00:00,GMADA,2330,2,,R,SUM,84,2026,S,2026-01-14 00:00:00,2,,,"COMBUSTIBLES DEL SALADO. PREVISION VEHICULOS HOSPITAL MUNICIPAL.DOMINIOS EQM 605, FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 451 QS, AC 548 KJ..MES DE ENERO.",219086.72,000115,,N
2026,1,226,226,2026-01-14 00:00:00,GMADA,313,2,,R,SUM,86,2026,S,2026-01-14 00:00:00,1,,,"ATREUCO-PUEL.. PREVISION DE COMBUSTIBLES VEHICULOS HOSPITAL MUNICIPAL. MES DE ENERO.DOMINIOS: EQM 605,FJX 453, KYV 365, JQS 879, AA 775 QW, PAA 334, AB 039 OI, AF 451 QS, AC 548 KJ,",4140000.0,000115,,N
2026,1,227,227,2026-01-14 00:00:00,GMADA,1267,3,,R,SUM,107,2026,S,2026-01-14 00:00:00,1,,,"PROV.SILVIA SORAGNI PRESUP.0597  REPARACIONES PARA CAMION OOI617,AB597ZZ,FORD 14000 DMI232,",1626733.0,000115,,N
2026,1,230,230,2026-01-14 00:00:00,GMADA,17,DEFCI,,R,SUM,112,2026,S,2026-01-14 00:00:00,1,,,PROV.LUIS LOMBARIDA PRESUP.0051 REPUETOS E INSUMOS PARA MAQUINAS CORTA  PASTO,341600.0,000115,,N
2026,1,235,234,2026-01-14 00:00:00,GMADA,57,2,,R,SUM,96,2026,S,2026-01-14 00:00:00,1,,,IMPRENTA ELARGENTINO. IRMA CRISTINA BONOMI. PRESUPUESTO Nº 547.HEMOTERAPIA.,22000.0,000115,,N
2026,1,236,236,2026-01-14 00:00:00,GMADA,2538,2,,R,SUM,76,2026,S,2026-01-14 00:00:00,2,,,DF AIRE ACONDICIONADO.FRANCO RICOTTI. PRESUPUESTO. MOVIL 7 AA 775 QW.,156000.0,000115,,N
2026,1,239,239,2026-01-14 00:00:00,GMADA,33,4,,R,SUM,81,2026,S,2026-01-14 00:00:00,1,,,"RENOVACION AP DE PROG ENVION POLIZA 2108718, PCIA SEGUROS",1200000.0,000115,,N
2026,1,242,243,2026-01-14 00:00:00,GMADA,441,JARDM,,R,SUM,60,2026,S,2026-01-14 00:00:00,1,,,Presupuesto N° 00003827-Papelera ALPA de Matienzo Paola Amelia-Proyecto Navidad,31135.12,000115,,N
2026,1,243,244,2026-01-14 00:00:00,GMADA,295,2,,R,SUM,183,2026,S,2026-01-14 00:00:00,2,,,"PRESUPUESTO 119 CRISALDO GUZMAN BOMBA TRIFASICA PARA LLENADO TANQUE AGUA QUE ABASTECE LA GUARDIA , CONSULTORIO EXTERNOS, BAÑOS PUBLICOS",600000.0,000115,,N
2026,1,245,245,2026-01-14 00:00:00,GMADA,2960,2,,A,SUM,184,2026,S,2026-01-14 00:00:00,1,2026-02-02 00:00:00,NO,GRANJA AVICOLA LAS MARIAS EDUARDO CARACCIOLI ENTREGAS HOSPITAL Y HOGAR DE ANCIANOS,972000.0,000115,,N
2026,1,246,246,2026-01-14 00:00:00,GMADA,441,CACUL,,R,SUM,175,2026,S,2026-01-14 00:00:00,1,,,ALPA PAPELERA  PAOLA AMELIA MATIENZO PRESUPUESTO N° 3846,63519.62,000115,,N
2026,1,247,247,2026-01-14 00:00:00,GMADA,1489,2,,R,SUM,193,2026,S,2026-01-14 00:00:00,1,,,"RENOVACION POLIZA DE MALA PRAXIS1° TRIMESTRE,SMG(1489)",4923023.85,000115,,N
2026,1,248,248,2026-01-14 00:00:00,GMADA,2105,1,,A,SUM,30,2026,S,2026-01-14 00:00:00,2,2026-05-20 00:00:00,NO,Previsión Cambet Jorge,238354.52,000115,,N
2026,1,249,249,2026-01-14 00:00:00,GMADA,2593,1,,R,SUM,27,2026,S,2026-01-14 00:00:00,2,,,"Balletto Urrutia Juan Agustín,previsión",500000.0,000115,,N
2026,1,250,250,2026-01-14 00:00:00,GMADA,313,1,,R,SUM,26,2026,S,2026-01-14 00:00:00,1,,,Atreuco  Puel S.A.,7000000.0,000115,,N
2026,1,884,884,2026-03-06 00:00:00,GMADA,120,8,,R,SUM,922,2026,S,2026-03-06 00:00:00,1,,, PROV. BARRAL LUIS FRANCISCO - PRESUP. N° 02/03/2026 - SEC PRODUCCION- FOTON AF591SL,1350000.0,000010,,N
