EJERCICIO,NRO_ADJUDIC,NRO_COTI,DELEG_SOLIC,NRO_SOLIC,COD_PROV,FECH_ADJUD,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,ESTADO,FECH_ANUL,MOTIVO_ANUL,FECH_ENTREGA,OBSERVACIONES,COND_PAGO,DESC_COND_PAGO,NRO_LLAMADO,CERRADA
2025,5225,5190,1,5388,3322,2025-11-04 00:00:00,SUM,5112,2025,O,,,,PINAMAR HIGIENE INSTITUCIONAL S.R.L.PRESUPUESTO Nº 0016-00002077.COCINA HOSPITAL.,000115,,1,N
2025,5226,5191,1,5389,3322,2025-11-04 00:00:00,SUM,5113,2025,O,,,,PINAMAR HIGIENE INSTITUCIONAL S.R.L.PRESUPUESTO Nº 0016-00002078.MUCAMAS.,000001,,1,N
2025,5227,5192,1,5390,3322,2025-11-04 00:00:00,SUM,5115,2025,O,,,,"PINAM,AR HIGIENE ISTITUCIONAL S.R.L. PRESUPUESTO Nº 0016-00002079.MUCAMAS.",000115,,1,N
2025,5239,5204,1,5409,1206,2025-11-04 00:00:00,RESOL,5162,2025,O,,,,"Grupo Núcleo ,presupuesto 42-234984",000115,,1,N
2025,5257,4899,1,5085,866,2025-11-06 00:00:00,EXPED,2866,2025,O,,,,LICITACION PRIVADA DE MEDICAMENTOS E INSUMOS DESCARABLES N°,CTACTE,,1,N
2025,5258,4899,1,5085,3184,2025-11-06 00:00:00,EXPED,2866,2025,O,,,,LICITACION PRIVADA DE MEDICAMENTOS E INSUMOS DESCARABLES N°,CTACTE,,1,N
2025,5259,4899,1,5085,3251,2025-11-06 00:00:00,EXPED,2866,2025,O,,,,LICITACION PRIVADA DE MEDICAMENTOS E INSUMOS DESCARABLES N°,CTACTE,,1,N
2025,3661,3630,1,3813,527,2025-07-07 00:00:00,PRESU,40473,2025,O,,,,"SERVIMED- PRESUPUESTO N° 40473 (PEDIATRIA, AMBULANCIA)",000000,,1,N
2025,2830,2830,1,2966,3165,2025-05-19 00:00:00,SUM,2821,2025,O,,,,VELIBO SUPPLIES - PRESUPUESTO N° 1-7549,000115,,1,N
2025,2825,2825,1,2953,63,2025-05-19 00:00:00,SUM,2744,2025,O,,,,"PRESUPUESTO Nº X B 502-25.388 de ""Corralón Jorge N. Flores"" Para la salita de la casita de chocolate",000115,,1,N
2025,2831,2832,1,2965,85,2025-05-19 00:00:00,SUM,2822,2025,O,,,,"SORBA S.R.L.  - PRESUPUESTO N° 51-42096 (PLAN NACER, 1 OFICINA SAMO Y 1 OFICINA ADMISION DE IMAGENES)",000115,,1,N
2025,2833,2834,1,2967,2325,2025-05-19 00:00:00,SUM,2835,2025,O,,,,"JAVIER MICHIA. GASISTA. TRABAJO EN COCINA HOGAR DE ANCIANOS,.",000115,,1,N
2025,2835,2835,1,2963,866,2025-05-19 00:00:00,SUM,2819,2025,O,,,,PILOÑA - PRESUPUESTO N° 4-181027 Y 4-181094,000115,,1,N
2025,2837,2837,1,2959,2770,2025-05-19 00:00:00,SUM,2805,2025,O,,,,"COMPUTACION SYSTEC. FERNANDO MARTIN. DIRECCION MEDICA E INFORMATICA.PRESUPUESTOS Nº 0709,0710.",000115,,1,N
2025,2839,2839,1,2956,2846,2025-05-19 00:00:00,SUM,2813,2025,O,,,,CUELI MIGUEL - PRESUPUESTO N° 1-151,000115,,1,N
2025,2843,2843,1,2941,300,2025-05-19 00:00:00,SUM,2781,2025,O,,,,Exp.:1861/15 Construccion 36 Viviendas - Prov.:Todo Color - Presup.:04636,000115,,1,N
2025,2845,2845,1,2938,2770,2025-05-19 00:00:00,SUM,2706,2025,O,,,,COMPUTACION SYSTEC - PRESUPUESTO N° 698,000115,,1,N
2025,2854,2854,1,2935,1578,2025-05-19 00:00:00,SUM,2703,2025,O,,,,PRODUCTOS COLOMBRARO - PRESUPUESTO N° 1-353,000115,,1,N
2025,2855,2855,1,2932,3322,2025-05-19 00:00:00,SUM,2764,2025,O,,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-1763,000115,,1,N
2025,2856,2856,1,2930,2209,2025-05-19 00:00:00,SUM,2762,2025,O,,,,DURANTE JAVIER - PRESUPUESTO N° 1-686,000115,,1,N
2025,2857,2857,1,2926,2627,2025-05-19 00:00:00,SUM,2758,2025,O,,,,SANTA PAULA - PRESUPUESTO N° 1-2062,000115,,1,N
2025,2858,2858,1,2923,2595,2025-05-19 00:00:00,SUM,2787,2025,O,,,,"Ivanper, rpesupuesto 6333, (kyv375, 038fh, af428nh, af245cy)",000115,,1,N
2025,2859,2859,1,2920,1259,2025-05-19 00:00:00,SUM,2757,2025,O,,,,"Electro Dannunzio, presupuestos 28222 - 28238 (para com )",000115,,1,N
2025,2860,2860,1,2917,300,2025-05-19 00:00:00,SUM,2748,2025,O,,,,"Pintureria Todo Color, presupuesto 5203 (cinta de peligro para transito, el resto de los elementos utilizados por mantenimiento)",000115,,1,N
2025,2861,2861,1,2914,1259,2025-05-19 00:00:00,SUM,2659,2025,O,,,,Electro Dannunzio- presupuestos 28138-28186-28125 (utilizado por el personal de tecnica del COM),000115,,1,N
2025,3187,3177,1,3311,285,2025-06-09 00:00:00,PRESU,49150,2025,O,,,,RADIOGRAFICAOESTE- PRESUPUESTO N° 100049150 LABORATORIO DE ANALISIS,000000,,1,N
2025,3190,3188,1,3312,2627,2025-06-09 00:00:00,PRESU,2072,2025,O,,,,"SANTA PAULA , REMITO 0001-00002072, HOSPITAL",000000,,1,N
2025,3193,3189,1,3294,612,2025-06-09 00:00:00,PRESU,1270,2025,O,,,,MARZULLO COMPUTACION- PRESUPUESTO N° 0001-00001270 INFORMATICA,000000,,1,N
2025,3209,3204,1,3295,1603,2025-06-09 00:00:00,PRESU,1342364,2025,O,,,,GARCIA GLADYS PANADERIA ALEM- PRESUPUESTO N° 1342364 HOSPITAL Y HOGAR DE ANCIANOS,000000,,1,N
2025,3210,3205,1,3296,87,2025-06-09 00:00:00,PRESU,0,2025,O,,,,DROGUERIA DANA- PRESUPUESTO N° 29/05/2025 FARMACIA,000000,,1,N
2025,3211,3207,1,3298,2883,2025-06-09 00:00:00,PRESU,0,2025,O,,,,INSUMOS GENERALES 3F- PRESUPUESTO N° 30/05/2025 FARMACIA,000000,,1,N
2025,3213,3208,1,3299,1876,2025-06-09 00:00:00,PRESU,150800,2025,O,,,,MAX CONTINETAL - PRESUPUESTO N° 0001-00150800 FARMACIA,000000,,1,N
2025,3215,3209,1,3321,1517,2025-06-09 00:00:00,PRESU,0,2025,O,,,,PROV.CONSTRUCTORA SUR S.A CONTRATACION DE MAQUINA TIPO PALA PARA PERFILADO EN  PREDIO DISPOSOCION FINAL DE RESIDUOS SEGUN EXPT.1642/16,000000,,1,N
2025,3337,3331,1,3447,3491,2025-06-13 00:00:00,SUM,3273,2025,O,,,,Prov. F.G. Iluminacion SAS  - Presup. 0201147,000010,,1,N
2025,3355,3348,1,3458,1879,2025-06-17 00:00:00,PRESU,3010,2025,O,,,,"PROV.DANIEL ZUBIARRAIN PRESUP.3010,3011 REPUESTOS PARA  CITROEN C15 CAR748, RANGER INI856,",000000,,1,N
2025,3356,3349,1,3459,169,2025-06-17 00:00:00,PRESU,924,2025,O,,,,PROV.TERRANOVA QUIMICA PRESUP.0924 PARA FUENTE DEL BICENTENARIO,000000,,1,N
2025,3358,3351,1,3460,163,2025-06-17 00:00:00,PRESU,9074,2025,O,,,,PROV.ALFIO DISTEFANO PRESP.078-9074 REPARACION DE MOTONIVELADORA KLIA R.O517,000000,,1,N
2025,3360,3353,1,3461,3332,2025-06-17 00:00:00,PRESU,106,2025,O,,,,"Escapes Quiroga, presupuesto 0106 (fiat uno jch069)",000000,,1,N
2025,3363,3356,1,3462,441,2025-06-17 00:00:00,PRESU,2632,2025,O,,,,"Papelera Alpa, presupuesto 2632 ( hojas para las impresiones de Inspeccion)",000000,,1,N
2025,3480,3469,1,3607,2416,2025-06-25 00:00:00,PRESU,0,2025,A,2025-07-08 00:00:00,ADMINI,,"Cesvi Argentina, ADICIONAL * costo de formularios 04 por una suma de $340.000, *gestion del turno de banco de prueba por una suma de $180.000, * garantia por 12 meses (AB038FF)",000000,,1,N
2025,3483,3472,1,3601,1573,2025-06-25 00:00:00,PRESU,31826,2025,O,,,,DROGUERIA ALBERDI - PRESUPUESTO N° 31826 (FARMACIA HOSPITAL),000000,,1,N
2025,3484,3473,1,3602,3184,2025-06-25 00:00:00,PRESU,0,2025,O,,,,DROGUERIA PERDOMINICI - PRESUPUESTO S/N FECHA 18/6/25 (FARMACIA HOSPITAL),000000,,1,N
2025,3487,3475,1,3604,2883,2025-06-25 00:00:00,PRESU,0,2025,O,,,,INSUMOS GENERALES - PRESUPUESTO S/N FECHA 19/6/25 (FARMACIA HOSPITAL),000000,,1,N
2025,3489,3478,1,3603,2209,2025-06-25 00:00:00,PRESU,708,2025,A,2025-07-14 00:00:00,ADMINI,,DURANTE JAVIER - PRESUPUESTO N° 1-708 (COCINA HOSPITAL),000000,,1,N
2025,3508,3498,1,3622,2302,2025-06-26 00:00:00,PRESU,10595,2025,O,,,," PRESUPUESTO 10595, DGM DE DIEGO MARTIN SRL",000000,,1,N
2025,3509,3499,1,3624,248,2025-06-26 00:00:00,PRESU,0,2025,O,,,,Fava Shop-  tv para ser instalado en el centro de monitoreo.,000000,,1,N
2025,3555,3544,1,3668,3287,2025-07-01 00:00:00,SUM,3458,2025,O,,,,HISPANOGRAF     PRESUPUESTO N° 1792,000115,,1,N
2025,3560,3545,1,3671,3317,2025-07-01 00:00:00,SUM,3483,2025,O,,,,JOSE MANUEL ENZAGARAY    ENCUENTRO DE PAYADORES  11/07     EXPTE. N° 1811/25,000115,,1,N
2025,3562,3547,1,3672,90,2025-07-01 00:00:00,SUM,3485,2025,O,,,,"PRESUPUESTO N° X 00000022 de Lo coco, Marcelo Alejandro de ""TODO COLOR"" MAYO 2025",000115,,1,N
2025,3563,3548,1,3677,17,2025-07-01 00:00:00,SUM,3489,2025,O,,,,"PROV.LUIS LOMBARDIA PRESUP.1033 INSUMOS Y REPUESTOS PARA MAQUINAS CORTA PASTO, MOTOSIERRA",000115,,1,N
2025,3651,3621,1,3808,313,2025-07-07 00:00:00,PRESU,0,2025,O,,,,PROV. ATREUCO PUEL COMBUSTIBLES PARA MAQUINAS Y CAMIONES,000000,,1,N
2025,3652,3622,1,3809,1213,2025-07-07 00:00:00,PRESU,0,2025,O,,,,PROV.DE LAS MISIONES PRESUP.203 TABLAS DE MADERA PARA FABRICACION DE BANCOS PARA ESPACIOS PUBLICOS,000000,,1,N
2025,3654,3624,1,3810,335,2025-07-07 00:00:00,PRESU,0,2025,O,,,,"PRESUPUESTO de María Cristina Uthurburu de ""Casa Meoqui"" Sra. Vallejos  Benedicta DNI F 5.169.526 falleció el 11 de junio 2025",000000,,1,N
2025,3655,3625,1,3812,3287,2025-07-07 00:00:00,PRESU,3605,2025,O,,,,  PROV. HISPANOGRAF- Piedra Hugo . PRESU. 02/07/2025- SEC. PRODUCCION- TALLER TEXTIL,000000,,1,N
2025,3657,3627,1,3811,160,2025-07-07 00:00:00,PRESU,1097,2025,O,,,,"PRESUPUESTO N| 0001-00001097 de ""Agroveterinaria Marzullo"" Para la granja de contención",000000,,1,N
2025,3660,3631,1,3765,1259,2025-07-07 00:00:00,SUM,3621,2025,O,,,,Presupuesto 28595 Suc. Dannunzio Oficiana  Centro Cívico.,000115,,1,N
2025,3663,3633,1,3814,2306,2025-07-07 00:00:00,PRESU,0,2025,O,,,,PEREZ SANTIAGO-  PRESUPUESTO N° 1/07/2025 (QUIROFANO),000000,,1,N
2025,3670,3640,1,3791,1235,2025-07-07 00:00:00,PRESU,0,2025,O,,,," EXPTE. 3655 CUERPO 1, CAMINOS JOSE",000000,,1,N
2025,3672,3642,1,3792,1235,2025-07-07 00:00:00,PRESU,0,2025,O,,,,"EXPTE, 3655/2021 CUERPO 1, CAMINO JOSE",000000,,1,N
2025,2884,2884,1,2973,688,2025-05-21 00:00:00,SUM,2831,2025,O,,,,Corresponde presupuesto n° 06697/06678 - RAMOS E ISIDRO,000115,,1,N
2025,2885,2885,1,2974,688,2025-05-21 00:00:00,SUM,2830,2025,O,,,,CORRESPONDE PRESUPUESTO N° 06666/06681/06683/06684/06680/06676 - RAMOS E ISIDRO,000115,,1,N
2025,2886,2886,1,2970,441,2025-05-21 00:00:00,SUM,2833,2025,O,,,,Corresponde presupuesto n° 03626/03574 - MATIENZO PAOLA,000115,,1,N
2025,2887,2887,1,2971,2337,2025-05-21 00:00:00,SUM,2834,2025,O,,,,Corresponde contrato Von Saldern German - Mayo- junio,000115,,1,N
2025,2888,2888,1,2972,612,2025-05-21 00:00:00,SUM,2832,2025,O,,,,Corresponde presupuesto N° 0001-00001262 /0001-00001255 - MARZULLO JOSE,000115,,1,N
2025,2889,2889,1,2976,1235,2025-05-21 00:00:00,SUM,2862,2025,O,,,,"Camino José Luis,presupuesto 0003-0000001463",000115,,1,N
2025,2890,2890,1,2977,1477,2025-05-21 00:00:00,SUM,2838,2025,O,,,,Exp.:343/23 - Vereda Calle 33 - (EP 20 - Sec.Nº4- Jardin 902) - Prov.:Solari Federico - Presup.:Contrato,000115,,1,N
2025,2891,2891,1,2980,1477,2025-05-21 00:00:00,SUM,2836,2025,O,,,,Exp.:1811/21 PREIMBA- PROYECTO PARQUE DE LA ESTACIÓN - Prov.:Solari Federico - Presup.:Contrato,000115,,1,N
2025,2892,2892,1,2981,300,2025-05-21 00:00:00,SUM,2809,2025,O,,,,Exp.:1811/21 PREIMBA- PROYECTO PARQUE DE LA ESTACIÓN - Prov.:Todo Color - Presup.:05234;5242;5228,000115,,1,N
2025,2893,2893,1,2982,57,2025-05-21 00:00:00,SUM,2861,2025,O,,,,Corresponde presupuesto N° 000511 - BONOMI IRMA CRISTINA,000115,,1,N
2025,2894,2894,1,2983,3332,2025-05-21 00:00:00,SUM,2848,2025,O,,,,PROV.ANA PAOLA RODRIGUEZ PRESP.0099  GAS PARA MAQUINA  DE SOLDAR CORRALON MUNICIPAL,000115,,1,N
2025,2895,2895,1,2984,777,2025-05-21 00:00:00,SUM,2798,2025,O,,,,"PROV. MP REPUESTOS PRESUP.0112,0118,0119 REPUESTOS PARA FORD F100 SNG651 Y CITROEN C15 CAR748",000115,,1,N
2025,2896,2896,1,2985,2110,2025-05-21 00:00:00,SUM,2860,2025,O,,,,"Fumega Eduardo, presupesto 459",000115,,1,N
2025,2897,2897,1,2999,1743,2025-05-21 00:00:00,SUM,2864,2025,O,,,,DROGUERIA SAPORITI- PRESUPUESTO N° 805989 LABORATORIO DE MAGISTRALES,000115,,1,N
2025,2898,2899,1,2986,19,2025-05-21 00:00:00,SUM,2853,2025,O,,,,"Cimos Inocencio,presupuesto 0002-000002641",000115,,1,N
2025,2899,2900,1,2987,2892,2025-05-21 00:00:00,SUM,2851,2025,A,2025-05-22 00:00:00,ADMINI,,"Hernandez Emilia presupuesto,  00000071",000115,,1,N
2025,2901,2901,1,2988,2619,2025-05-21 00:00:00,SUM,2845,2025,O,,,,"Surgentrem julian andres castellanos, presupuesto (ARREGLO EN DESTACAMENTO MACEDO. POLICIA)",000115,,1,N
2025,2902,2902,1,2989,125,2025-05-21 00:00:00,SUM,2839,2025,O,,,,FARMACIA GIORGI- PRESUPUESTO S/N° MEDICAMENTOS DISPENSADOS DESDE EL 7/05/2025 AL 13/05/2025,000115,,1,N
2025,2903,2903,1,2990,2595,2025-05-21 00:00:00,SUM,2702,2025,O,,,,"IVANPER - PRESUPUESTO N° 6525.MOVIL 4 ( FJX 453), MOVIL 5 ( KYV 365), MOVIL 6 ( JQS 879). MOVIL 7 ( AA 775 QW), MOVIL 8 ( PAA 334) AMBULANCIAS.",000115,,1,N
2025,2904,2904,1,2991,2110,2025-05-21 00:00:00,SUM,2823,2025,O,,,,EDUARDO FUMEGA.PRESUPUESTO N458. TRABAJOS EN CAPS BELGRANO Y CIC B QUINTANILLA.,000115,,1,N
2025,2905,2905,1,2992,441,2025-05-21 00:00:00,SUM,2824,2025,O,,,,PAPELERA ALPA - PRESUPUESTO N° 2-3625,000115,,1,N
2025,2906,2906,1,2993,167,2025-05-21 00:00:00,SUM,2825,2025,O,,,,TODO POLLO - PRESUPUESTO N° 36 Y 37,000115,,1,N
2025,2907,2907,1,2994,167,2025-05-21 00:00:00,SUM,2826,2025,O,,,,BUSTAMANTE GONZALO - PRESUPUSTO N° 10409,000115,,1,N
2025,2908,2908,1,2995,2770,2025-05-21 00:00:00,SUM,2827,2025,O,,,,COMPUTACION SYSTEC - PRESUPUESTO N° 712 (ESTADISTICA SUMAR),000115,,1,N
2025,2909,2909,1,2996,1259,2025-05-21 00:00:00,SUM,2828,2025,O,,,,ELECTRO DANNUNZIO - PRESUPUESTO N° 28269,000115,,1,N
2025,2910,2910,1,2997,2209,2025-05-21 00:00:00,SUM,2829,2025,A,2025-07-14 00:00:00,ADMINI,,DURANTE JAVIER - PRESUPUESTO N° 1-689 (COCINA HOSPITAL),000115,,1,N
2025,2911,2911,1,2998,1235,2025-05-21 00:00:00,SUM,2863,2025,O,,,,"Camino José Luis,presupuesto 0003-0000001461,1462.",000115,,1,N
2025,3071,3070,1,3163,612,2025-05-30 00:00:00,SUM,3039,2025,O,,,,Presupuesto N° 0001-00001264 Proveedor Marzullo Jose,000115,,1,N
2025,3072,3072,1,3164,612,2025-05-30 00:00:00,SUM,3042,2025,O,,,,Presupuesto N° 0001-00001266 Proveedor Marzullo Jose,000115,,1,N
2025,3073,3073,1,3165,612,2025-05-30 00:00:00,SUM,3045,2025,O,,,,Presupuesto N° 0001-00001268 Proveedor Marzullo Jose,000115,,1,N
2025,3074,3074,1,3166,441,2025-05-30 00:00:00,SUM,3054,2025,O,,,,"PRESUPUESTO 3646, MATIENZO PAOLA",000115,,1,N
2025,3075,3075,1,3167,441,2025-05-30 00:00:00,SUM,3053,2025,O,,,,"PRESUPUESTO 3636, MATIENZO PAOLA",000115,,1,N
2025,3076,3076,1,3168,68,2025-05-30 00:00:00,SUM,3021,2025,O,,,,"PRESUPUESTO N° 739000217 de Sergio Peyrano de ""Atmósferico La Primera""",000115,,1,N
2025,3077,3077,1,3169,71,2025-05-30 00:00:00,SUM,3022,2025,O,,,,"PRESUPUESTOS N° 0001-00014557/15566 de Raúl Alberto Iriarte de "" Proveduría CAMPO Y CIUDAD"" Para aréa de Prestaciones y granja de contención",000115,,1,N
2025,3078,3078,1,3170,717,2025-05-30 00:00:00,SUM,3024,2025,O,,,,"PRESUPUESTO N| X 036339 de Marina Irene Pinilla de ""Proveduría La Ilusión"" Para acto del 25 de Mayo   2025",000115,,1,N
2025,3079,3079,1,3171,3075,2025-05-30 00:00:00,SUM,2997,2025,O,,,,"JUAN MARTIN CORREA LORENTE, PRESUP. N° 0001-00000043, MUCAMAS-GUARDIA-",000115,,1,N
2025,3080,3080,1,3172,2209,2025-05-30 00:00:00,SUM,3008,2025,A,2025-10-01 00:00:00,ERROR,,"JAVIER DURANTE, N° PRESUP. x 0001- 00000686, HOSPITAL",000115,,1,N
2025,3081,3081,1,3173,2627,2025-05-30 00:00:00,SUM,3001,2025,O,,,,"SANTA PAULA, N° REMITO 0001-00002069, HOSPITAL",000115,,1,N
2025,3083,3083,1,3174,3322,2025-05-30 00:00:00,SUM,3023,2025,O,,,,"PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00001775, LAVADERO HOSPITAL",000115,,1,N
2025,3084,3084,1,3179,171,2025-05-30 00:00:00,SUM,3012,2025,O,,,,"ELECTRICIDAD EL GALLEGO, PRESUP N° 0001.0052473, BAÑOS PUBLICOS UTI",000115,,1,N
2025,3085,3085,1,3180,1259,2025-05-30 00:00:00,SUM,2996,2025,O,,,,"ELECTRO D´ANNUNZIO, PREST. N° 00028267/00028268, MATERNIDAD-GUARDIA-RAYOS-INTERNACION-CAPS B.NORTE",000115,,1,N
2025,3086,3086,1,3181,441,2025-05-30 00:00:00,SUM,3038,2025,O,,,,Corresponde presupuesto N° 0002-00003639 MATIENZO PAOLA,000115,,1,N
2025,3090,3090,1,3211,71,2025-05-30 00:00:00,SUM,3019,2025,O,,,,PROV . RAUL IRIARTE PRESUP.14569 ARTICULSO DE FERRETERIA PARA DEFENSA CIVIL,000115,,1,N
2025,3091,3091,1,3203,71,2025-05-30 00:00:00,SUM,3033,2025,O,,,,PROV. RAUL IRIARTE PRESUP.14580 ARTICULOS DE FERRETERIA PARA CORRALON MUNICIPAL,000115,,1,N
2025,3093,3093,1,3204,71,2025-05-30 00:00:00,SUM,3034,2025,O,,,,PROV.RAUL IRIARTE PRESUP.14564 ARTICULSO DE FERRETERIA PARA CORRALON MUNICIPAL,000115,,1,N
2025,3096,3097,1,3205,299,2025-05-30 00:00:00,SUM,3030,2025,O,,,,"PROV.JOSE LUIS FERNANDEZ PRESUP.0011 REPARACION DE RADIADOR FORD 14000 PATENTE ASZ490, AWK675",000115,,1,N
2025,3098,3098,1,3206,71,2025-05-30 00:00:00,SUM,3031,2025,O,,,,PROV.RAUL IRIARTE PRESUP.14585 ARTICULOS DE FERRETERIA PARA CORRALON MUNICIPAL,000115,,1,N
2025,3100,3100,1,3187,160,2025-05-30 00:00:00,SUM,3014,2025,O,,,,"AGROVETERINARIA MARZULLO, PRESUP N° 0001 00001088, BROMATOLOGIA",000115,,1,N
2025,3101,3101,1,3189,160,2025-05-30 00:00:00,SUM,3015,2025,O,,,,"AGROVETERINARIA MARZULLO, PRESUP N° 0001 00001089, BROMATOLOGIA",000115,,1,N
2025,3102,3102,1,3191,160,2025-05-30 00:00:00,SUM,3017,2025,O,,,,"AGROVETERINARIA MARZULLO, N° PRESUP 0001 00001086, BROMATOLOGIA",000115,,1,N
2025,3103,3103,1,3195,160,2025-05-30 00:00:00,SUM,3018,2025,O,,,,"AGROVETERINARIA MARZULLO, PRESUP N° 0001 00001085, BROMATOLOGIA",000115,,1,N
2025,4630,4594,1,4741,1527,2025-09-10 00:00:00,PRESU,544,2025,O,,,,"Gomeria La Diagonal, presupuesto 0543-0544 (ae704aw-af349oi-ag713zv-jwg930-oig911-nuf386-kyv375-af471zq)",000000,,1,N
2025,3696,3666,1,3780,717,2025-07-07 00:00:00,PRESU,36342,2025,O,,,,PROVEDURIA LA ILUSION - PRESUPUESTO N° 36342 (COCINA HOSPITAL),000000,,1,N
2025,3699,3669,1,3797,300,2025-07-07 00:00:00,PRESU,0,2025,O,,,,Exp.:1811/21 PREIMBA- PROYECTO PARQUE DE LA ESTACIÓN - Prov.:Todo Color - Presup.:05244,000000,,1,N
2025,3701,3671,1,3796,879,2025-07-07 00:00:00,PRESU,0,2025,O,,,,Exp.:1322/24 Energía Eléctrica Chacra II - A - 57 - Prov.:Casa Harisgarat - Presup.:01160,000000,,1,N
2025,3703,3673,1,3758,441,2025-07-07 00:00:00,PRESU,3690,2025,O,,,,PRESUPUESTO N° 03690 - ALPA MADARIAGA,000000,,1,N
2025,3705,3675,1,3759,71,2025-07-07 00:00:00,PRESU,14858,2025,O,,,,PRESUPUESTO N° 14858 - CAMPO Y CIUDAD / MATERIALES PARA TRABAJOS EN EL PREDIO MUNICIPAL Y MAQUINARIAS,000000,,1,N
2025,3707,3677,1,3760,71,2025-07-07 00:00:00,PRESU,14882,2025,O,,,,PRESUPUESTO N°14882 - CAMPO Y CIUDAD / MATERIALES PARA TRABAJOS EN EL ESTADIO MUNICIPAL FRANCISCO ALCUAZ,000000,,1,N
2025,3710,3680,1,3761,71,2025-07-07 00:00:00,PRESU,14861,2025,O,,,,PRESUPUESTO N°14861 - CAMPO Y CIUDAD,000000,,1,N
2025,3712,3682,1,3762,300,2025-07-07 00:00:00,PRESU,5521,2025,O,,,,"PRESUPUESTO N° 5521 - PINTURERIA Y FERRETERIA ""TODO COLOR"" / MATERIALES PARA TRABAJOS EN EL POLIDEPORTIVO MUNICIPAL",000000,,1,N
2025,3726,3696,1,3828,1259,2025-07-08 00:00:00,LIQSU,3659,2025,A,2025-07-14 00:00:00,ADMINI,,"Suc. Dannunzio ,presupuesto 00028595.Oficina Centro Civico Ex Juzgado.",000115,,1,N
2025,3765,3735,1,3899,3287,2025-07-11 00:00:00,SUM,3729,2025,O,,,,HISPANOGRAF    PRESUPUESTO N° 1796,000010,,1,N
2025,3811,3781,1,3907,688,2025-07-14 00:00:00,SUM,3703,2025,A,2025-07-14 00:00:00,ERROR,,PROV.BATERIAS EL PELA PRESUP.4705 BATERIAS PARA CAMION IVECO PATENTE OOI617,000115,,1,N
2025,3812,3781,1,3907,3395,2025-07-14 00:00:00,SUM,3703,2025,O,,,,PROV.BATERIAS EL PELA PRESUP.4705 BATERIAS PARA CAMION IVECO PATENTE OOI617,000115,,1,N
2025,3819,3788,1,3925,2142,2025-07-14 00:00:00,SUM,3528,2025,O,,,,Julasoft- contrato julio-diciembre,000115,,1,N
2025,3820,3789,1,3924,3233,2025-07-14 00:00:00,SUM,3529,2025,O,,,,"Viviana Rodriguez, renovacion de contrato julio- diciembre",000115,,1,N
2025,3853,3822,1,3993,2595,2025-07-17 00:00:00,SUM,3753,2025,O,,,,"IVANPER REPUESTOS - PRESUPUESTO N° 6850 (CHOFERES, MOVILES 7, 8 Y 9)",000115,,1,N
2025,3860,3830,1,3994,2595,2025-07-17 00:00:00,SUM,3752,2025,O,,,,"IVANPER REPUESTOS - PRESUPUESTO N° 6703 (CHOFERES, AMBULANCIA N°7 Y N°8)",000115,,1,N
2025,3864,3833,1,3963,1879,2025-07-17 00:00:00,SUM,3796,2025,O,,,,"Rodamientos Tuyu, presupuesto 3018 ( jwg930- ab038fh, ab038fg)",000115,,1,N
2025,3867,3837,1,3964,3220,2025-07-17 00:00:00,SUM,3794,2025,O,,,,Ricciuto (saveiro OIG911),000115,,1,N
2025,3871,3840,1,3965,1890,2025-07-17 00:00:00,SUM,3801,2025,A,2025-07-22 00:00:00,ERROR,,"Casa Blanco, presupuesto 1-189138 ( balun utilizados para reparacion de camaras-com)",000115,,1,N
2025,3886,3855,1,4001,90,2025-07-17 00:00:00,SUM,3771,2025,O,,,,"PRESUPUESTO N° X 0000025 de Lo coco, Marcelo Alejandro de ""TODO COLOR""",000115,,1,N
2025,3892,3861,1,4002,44,2025-07-17 00:00:00,SUM,3824,2025,O,,,,"PRESUPUESTO 251/252, PEDROCHE JOSE OSVALDO",000115,,1,N
2025,3893,3862,1,4003,3287,2025-07-17 00:00:00,SUM,3815,2025,O,,,,CARTELES PARA SECTOR MATERNIDAD Y PASILLO ALEDAÑO. PRESUPUESTO Nº 1807.,000115,,1,N
2025,3894,3863,1,4004,1259,2025-07-17 00:00:00,SUM,3809,2025,O,,,,"ELECTRO DANNUNZIO - PRESUPUESTO N° 28690 Y 28702 (GUARDIA, COSTURA Y MANTENIMIENTO HOSPITAL)",000115,,1,N
2025,3895,3864,1,4005,169,2025-07-17 00:00:00,SUM,3808,2025,O,,,,TERRANOVA QUIMICA - PRESUPUESTO N° 935,000115,,1,N
2025,3897,3865,1,3969,717,2025-07-17 00:00:00,SUM,3800,2025,O,,,,PROVEEDURIA LA ILUSION- PRESUPUESTO N° 36343/36344 ( HEMOTERAPIA- COCINA),000115,,1,N
2025,3898,3867,1,3970,2209,2025-07-17 00:00:00,SUM,3782,2025,O,,,,DURANTE JAVIER - PRESUPUESTO N° 1-718 Y 1-723 (HOSPITAL Y HOGAR),000115,,1,N
2025,3899,3868,1,3971,2209,2025-07-17 00:00:00,SUM,3781,2025,O,,,,DURANTE JAVIER - PRESUPUESTO N° 1-719 (COCINA HOSPITAL),000115,,1,N
2025,3901,3870,1,3966,1259,2025-07-17 00:00:00,SUM,3802,2025,O,,,,"Electro Dannunzio, presupuesto 28647",000115,,1,N
