SEC_MOV_COMP,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_REG_COMP,NRO_REGUL,IMPORTE,NRO_REINT,FECH_HORA,NRO_OPEA,NRO_RENG,IMPORTE_DIFER
535508,2026,2026-02-12 00:00:00,7,110,3,1,1,0,1110106000,24,0,0,1156,,680573.17,,2026-02-12 11:09:50,,,0.0
535509,2026,2026-02-12 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1157,,111712.68,,2026-02-12 11:17:30,,,0.0
535510,2026,2026-02-12 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1157,,35548.33,,2026-02-12 11:18:41,,,0.0
535511,2026,2026-02-12 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1157,,242484.34,,2026-02-12 11:19:06,,,0.0
535512,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,459616.21,,2026-02-12 11:24:02,,,0.0
535513,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,108968.1,,2026-02-12 11:25:35,,,0.0
535521,2026,2026-02-12 00:00:00,20,110,3,1,1,0,1110113000,1,0,0,1160,,9286862.51,,2026-02-12 12:24:52,,,0.0
535514,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,38320.53,,2026-02-12 11:49:22,,,0.0
535515,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,225783.75,,2026-02-12 11:50:47,,,0.0
535516,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,40484.74,,2026-02-12 11:51:56,,,0.0
535517,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,42547.13,,2026-02-12 11:57:08,,,0.0
535518,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,12675.96,,2026-02-12 11:57:27,,,0.0
535519,2026,2026-02-12 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,1158,,178728.45,,2026-02-12 11:57:47,,,0.0
535520,2026,2026-02-12 00:00:00,3,110,3,3,1,0,1110103000,51,71,0,1159,,3500000.0,,2026-02-12 12:11:26,,,0.0
535450,2026,2026-02-12 00:00:00,2,110,3,5,9,0,1110102000,1,0,0,1133,,57140.73,,2026-02-12 07:38:34,,,0.0
535453,2026,2026-02-12 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1136,,49000000.0,,2026-02-12 08:04:52,,,0.0
535454,2026,2026-02-12 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,1137,,68339.23,,2026-02-12 08:10:40,,,0.0
535455,2026,2026-02-12 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,1138,,102187.85,,2026-02-12 08:30:05,,,0.0
535456,2026,2026-02-12 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,1139,,-102187.85,,2026-02-12 08:33:10,,,0.0
535457,2026,2026-02-12 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,1140,,102187.85,,2026-02-12 08:35:41,,,0.0
535458,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,1828775.65,,2026-02-12 08:45:50,,,0.0
535459,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,41775.79,,2026-02-12 08:46:14,,,0.0
535460,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,216340.98,,2026-02-12 08:46:43,,,0.0
535461,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,43484.93,,2026-02-12 08:48:56,,,0.0
535462,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,1401487.08,,2026-02-12 08:49:16,,,0.0
535463,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,106971.19,,2026-02-12 08:49:43,,,0.0
535464,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,57662.84,,2026-02-12 08:50:06,,,0.0
535465,2026,2026-02-12 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1141,,7918904.94,,2026-02-12 08:50:32,,,0.0
535525,2026,2026-02-12 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,880600.0,,2026-02-12 12:50:23,1045,,
535526,2026,2026-02-12 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,159000.0,,2026-02-12 13:00:57,1046,,
535527,2026,2026-02-12 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,26500.0,,2026-02-12 13:06:35,1047,,
535528,2026,2026-02-12 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,232900.0,,2026-02-12 13:12:46,1048,,
536044,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1432,,314045.25,,2026-02-24 08:15:34,,,0.0
536045,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1433,,130326.0,,2026-02-24 08:25:52,,,0.0
536046,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1434,,320742.33,,2026-02-24 08:44:17,,,0.0
536047,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1435,,317025.0,,2026-02-24 08:50:37,,,0.0
536049,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1437,,357812.0,,2026-02-24 09:11:23,,,0.0
536050,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1438,,1525654.41,,2026-02-24 09:23:45,,,0.0
536064,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1440,,1588872.5,,2026-02-24 09:56:56,,,0.0
536065,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1441,,1385898.5,,2026-02-24 10:17:44,,,0.0
536076,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1443,,3428232.75,,2026-02-24 10:48:36,,,0.0
536088,2026,2026-02-24 00:00:00,2,110,2,9,9,0,1110102000,1,0,0,1445,,140000.0,,2026-02-24 11:30:24,,,0.0
536089,2026,2026-02-24 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1446,,2588013.11,,2026-02-24 11:41:58,,,0.0
536091,2026,2026-02-24 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1447,,210000.0,,2026-02-24 11:45:59,,,0.0
536092,2026,2026-02-24 00:00:00,6,110,3,3,1,0,1110105000,50,0,0,1448,,21000.0,,2026-02-24 11:47:07,,,0.0
536093,2026,2026-02-24 00:00:00,6,110,3,5,9,0,1110105000,30,0,0,1449,,274000.0,,2026-02-24 11:48:54,,,0.0
536094,2026,2026-02-24 00:00:00,25,110,2,9,2,0,1110118000,45,0,0,1450,,8500.0,,2026-02-24 11:49:31,,,0.0
536095,2026,2026-02-24 00:00:00,25,110,2,9,6,0,1110118000,45,0,0,1451,,15000.0,,2026-02-24 11:52:46,,,0.0
536096,2026,2026-02-24 00:00:00,3,131,2,4,4,0,1110111000,23,0,0,1452,,422000.0,,2026-02-24 11:56:07,,,0.0
536097,2026,2026-02-24 00:00:00,3,131,2,9,6,0,1110111000,23,0,0,1452,,687600.0,,2026-02-24 11:56:07,,,0.0
536099,2026,2026-02-24 00:00:00,20,110,3,4,6,0,1110113000,42,0,0,1454,,595000.0,,2026-02-24 12:16:40,,,0.0
536100,2026,2026-02-24 00:00:00,6,110,2,9,9,0,1110105000,50,0,0,1455,,67500.0,,2026-02-24 12:17:17,,,0.0
536101,2026,2026-02-24 00:00:00,19,110,2,9,2,0,1110112000,1,0,0,1456,,13200.0,,2026-02-24 12:18:26,,,0.0
536102,2026,2026-02-24 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1457,,26000.0,,2026-02-24 12:19:27,,,0.0
536103,2026,2026-02-24 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1458,,675000.0,,2026-02-24 12:20:36,,,0.0
536104,2026,2026-02-24 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1459,,300000.0,,2026-02-24 12:53:16,,,0.0
536105,2026,2026-02-24 00:00:00,6,110,3,2,9,0,1110105000,50,0,0,1460,,960000.0,,2026-02-24 12:55:03,,,0.0
536107,2026,2026-02-24 00:00:00,7,110,3,3,9,0,1110106000,24,0,0,1462,,120000.0,,2026-02-24 12:56:40,,,0.0
536108,2026,2026-02-24 00:00:00,25,110,2,5,4,0,1110118000,35,0,0,1463,,197000.0,,2026-02-24 12:57:33,,,0.0
536109,2026,2026-02-24 00:00:00,25,110,2,5,7,0,1110118000,35,0,0,1463,,95000.0,,2026-02-24 12:57:33,,,0.0
536110,2026,2026-02-24 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1464,,1000000.0,,2026-02-24 12:58:26,,,0.0
536889,2026,2026-03-04 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1696,,8734.2,,2026-03-04 07:53:05,,,0.0
536891,2026,2026-03-04 00:00:00,2,110,7,3,3,0,1110102000,1,0,0,1698,,4759832.56,,2026-03-04 08:33:49,,,0.0
536892,2026,2026-03-04 00:00:00,14,110,3,6,1,0,1110108000,29,0,0,1699,,400000.0,,2026-03-04 08:54:00,,,0.0
536900,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,16000.0,,2026-03-04 10:14:10,1201,,
536901,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,8900.0,,2026-03-04 10:19:25,1202,,
536903,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,7900.0,,2026-03-04 10:36:56,1203,,
536904,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,11600.0,,2026-03-04 10:44:20,1204,,
536905,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,16800.0,,2026-03-04 10:47:47,1205,,
536908,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,42200.0,,2026-03-04 10:50:55,1206,,
536909,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,47400.0,,2026-03-04 10:55:46,1207,,
536910,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,15000.0,,2026-03-04 10:59:39,1208,,
536911,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,237000.0,,2026-03-04 11:03:24,1209,,
536912,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,90000.0,,2026-03-04 11:07:50,1210,,
536913,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,131000.0,,2026-03-04 11:11:42,1211,,
536914,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,35500.0,,2026-03-04 11:17:02,1212,,
536925,2026,2026-03-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,3000000.0,,2026-03-04 11:44:52,1213,,
536947,2026,2026-03-04 00:00:00,6,110,3,5,1,0,1110105000,50,0,0,1722,,148800.0,,2026-03-04 12:59:57,,,0.0
536948,2026,2026-03-04 00:00:00,6,110,2,7,9,0,1110105000,50,0,0,1722,,18000.0,,2026-03-04 13:00:34,,,0.0
535955,2026,2026-02-20 00:00:00,14,110,2,5,6,0,1110108000,29,0,0,1393,,-514700.0,,2026-02-20 12:21:55,,,
535956,2026,2026-02-20 00:00:00,14,110,2,5,1,0,1110108000,29,0,0,1394,,0.0,,2026-02-20 12:22:19,,,
535957,2026,2026-02-20 00:00:00,14,110,2,5,6,0,1110108000,29,0,0,1394,,-1000000.0,,2026-02-20 12:22:19,,,
535958,2026,2026-02-20 00:00:00,14,110,2,5,1,0,1110108000,29,0,0,1395,,-30000.0,,2026-02-20 12:23:02,,,
535959,2026,2026-02-20 00:00:00,14,110,2,5,6,0,1110108000,29,0,0,1395,,0.0,,2026-02-20 12:23:02,,,
535960,2026,2026-02-20 00:00:00,14,110,2,5,1,0,1110108000,29,0,0,1396,,0.0,,2026-02-20 12:23:23,,,
535961,2026,2026-02-20 00:00:00,14,110,2,5,6,0,1110108000,29,0,0,1396,,-30000.0,,2026-02-20 12:23:23,,,
535117,2026,2026-02-05 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1022,,-487800.0,,2026-02-05 08:00:23,,,
535118,2026,2026-02-05 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,1023,,-4065000.0,,2026-02-05 08:04:48,,,
535965,2026,2026-02-23 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1399,,1146605.22,,2026-02-23 09:13:06,,,0.0
535966,2026,2026-02-23 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1400,,-1146605.22,,2026-02-23 09:20:09,,,0.0
535969,2026,2026-02-23 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1403,,24000.0,,2026-02-23 09:36:14,,,0.0
535988,2026,2026-02-23 00:00:00,2,132,3,1,1,0,1110102000,33,0,0,1411,,56654.45,,2026-02-23 09:52:08,,,0.0
535989,2026,2026-02-23 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,1412,,10801.1,,2026-02-23 10:28:20,,,0.0
535995,2026,2026-02-23 00:00:00,8,110,3,1,1,0,1110200000,1,0,0,1415,,84331.91,,2026-02-23 10:56:08,,,0.0
535996,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1416,,41945.1,,2026-02-23 11:18:08,,,0.0
535997,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1416,,304320.72,,2026-02-23 11:19:12,,,0.0
535998,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1416,,2075651.98,,2026-02-23 11:21:44,,,0.0
535999,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1416,,263873.43,,2026-02-23 11:25:45,,,0.0
536000,2026,2026-02-23 00:00:00,11,110,3,1,1,0,1110104000,17,0,0,1416,,79343.51,,2026-02-23 11:28:43,,,0.0
536006,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,71499.7,,2026-02-23 11:41:38,,,0.0
536007,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,37618.02,,2026-02-23 11:42:02,,,0.0
536008,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1418,,60684114.54,,2026-02-23 11:51:01,,,0.0
536009,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1419,,54608.44,,2026-02-23 11:56:46,,,0.0
536010,2026,2026-02-23 00:00:00,1,110,3,1,1,0,1110101000,1,0,0,1420,,1245966.81,,2026-02-23 12:05:42,,,0.0
536011,2026,2026-02-23 00:00:00,7,110,3,1,1,0,1110106000,49,0,0,1421,,739717.11,,2026-02-23 12:12:23,,,0.0
536012,2026,2026-02-23 00:00:00,7,110,3,1,1,0,1110106000,1,0,0,1421,,97145.25,,2026-02-23 12:12:44,,,0.0
536013,2026,2026-02-23 00:00:00,7,110,3,1,1,0,1110106000,25,0,0,1421,,310740.17,,2026-02-23 12:13:38,,,0.0
536014,2026,2026-02-23 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,1422,,27683.25,,2026-02-23 12:19:51,,,0.0
536015,2026,2026-02-23 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,1422,,52335.45,,2026-02-23 12:20:15,,,0.0
536016,2026,2026-02-23 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,1422,,128337.71,,2026-02-23 12:20:41,,,0.0
536017,2026,2026-02-23 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,1422,,27593.23,,2026-02-23 12:21:09,,,0.0
536018,2026,2026-02-23 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,1422,,135340.0,,2026-02-23 12:21:30,,,0.0
536019,2026,2026-02-23 00:00:00,7,110,3,1,1,0,1110106000,25,0,0,1423,,105833.01,,2026-02-23 12:32:31,,,0.0
536020,2026,2026-02-23 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,,346700.0,,2026-02-23 13:06:20,1081,,
536021,2026,2026-02-23 00:00:00,1,110,3,1,1,0,1110101000,1,0,0,1424,,240975.94,,2026-02-23 13:12:47,,,0.0
536022,2026,2026-02-23 00:00:00,14,110,3,7,2,0,1110108000,29,0,0,1425,,90000.0,,2026-02-23 13:17:31,,,0.0
536023,2026,2026-02-23 00:00:00,2,110,3,1,1,0,1110102000,52,0,0,1426,,65514.22,,2026-02-23 13:20:21,,,0.0
536024,2026,2026-02-23 00:00:00,7,110,3,1,1,0,1110106000,24,0,0,1427,,81378.57,,2026-02-23 13:28:37,,,0.0
536025,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1428,,84732.89,,2026-02-23 13:32:20,,,0.0
536026,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1428,,131978.79,,2026-02-23 13:32:42,,,0.0
536027,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,215370.49,,2026-02-23 13:36:19,,,0.0
536028,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,49726.81,,2026-02-23 13:36:38,,,0.0
536029,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,93212.82,,2026-02-23 13:36:58,,,0.0
536030,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,175460.96,,2026-02-23 13:37:19,,,0.0
536031,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,58532.98,,2026-02-23 13:37:37,,,0.0
536032,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,967558.66,,2026-02-23 13:37:59,,,0.0
536033,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,122936.88,,2026-02-23 13:38:15,,,0.0
536034,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,124199.26,,2026-02-23 13:38:44,,,0.0
536035,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,112738.78,,2026-02-23 13:39:19,,,0.0
536036,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,47156.06,,2026-02-23 13:39:44,,,0.0
536037,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,136566.24,,2026-02-23 13:40:04,,,0.0
536038,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,428820.92,,2026-02-23 13:40:25,,,0.0
536039,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,112590.17,,2026-02-23 13:40:47,,,0.0
536040,2026,2026-02-23 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,1429,,114780.28,,2026-02-23 13:41:05,,,0.0
536041,2026,2026-02-23 00:00:00,20,110,3,1,1,0,1110113000,1,0,0,1430,,20224001.89,,2026-02-23 13:46:19,,,0.0
536153,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1498,,65356.31,,2026-02-26 10:20:21,,,0.0
536155,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1500,,636152.19,,2026-02-26 10:27:25,,,0.0
536158,2026,2026-02-26 00:00:00,13,110,3,2,9,0,1110109000,28,0,0,1501,,120000.0,,2026-02-26 10:41:43,,,0.0
536162,2026,2026-02-26 00:00:00,13,110,3,5,9,0,1110109000,28,0,0,1502,,850000.0,,2026-02-26 11:07:16,,,0.0
536165,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1503,,607269.33,,2026-02-26 12:17:12,,,0.0
536167,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1504,,127732.6,,2026-02-26 12:28:55,,,0.0
536169,2026,2026-02-26 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1505,,424136.94,,2026-02-26 12:49:02,,,0.0
536170,2026,2026-02-26 00:00:00,20,110,3,3,6,0,1110113000,42,0,0,1506,,225000.0,,2026-02-26 12:56:18,,,0.0
536171,2026,2026-02-26 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,1507,,5838.0,,2026-02-26 13:00:02,,,0.0
536172,2026,2026-02-26 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1508,,412137.0,,2026-02-26 13:06:15,,,0.0
536173,2026,2026-02-26 00:00:00,3,110,3,3,1,0,1110103000,51,71,0,1509,,1400000.0,,2026-02-26 13:11:39,,,0.0
537177,2026,2026-03-10 00:00:00,7,132,2,1,1,0,1110106000,25,0,0,1844,,249550.0,,2026-03-10 12:29:41,,,0.0
537178,2026,2026-03-10 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1845,,14400.0,,2026-03-10 12:40:10,,,0.0
537179,2026,2026-03-10 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1846,,58800.0,,2026-03-10 12:41:19,,,0.0
537180,2026,2026-03-10 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1847,,132000.0,,2026-03-10 12:41:50,,,0.0
537181,2026,2026-03-10 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1848,,195300.0,,2026-03-10 12:50:34,,,0.0
537182,2026,2026-03-10 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1848,,4300605.85,,2026-03-10 12:50:34,,,0.0
537183,2026,2026-03-10 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1849,,513900.0,,2026-03-10 12:51:39,,,0.0
537184,2026,2026-03-10 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1850,,67760.0,,2026-03-10 12:52:46,,,0.0
537186,2026,2026-03-10 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1852,,758900.0,,2026-03-10 12:56:05,,,0.0
536001,2026,2026-02-23 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,1416,,48916.93,,2026-02-23 11:30:33,,,0.0
536002,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,53251.91,,2026-02-23 11:34:30,,,0.0
536003,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,99038.83,,2026-02-23 11:36:04,,,0.0
536004,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,973317.23,,2026-02-23 11:40:00,,,0.0
536005,2026,2026-02-23 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,1417,,516078.65,,2026-02-23 11:40:33,,,0.0
535963,2026,2026-02-23 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1397,,1807982.25,,2026-02-23 08:41:49,,,0.0
535964,2026,2026-02-23 00:00:00,19,110,4,8,1,0,1110112000,1,0,0,1398,,3630000.0,,2026-02-23 08:55:07,,,0.0
535967,2026,2026-02-23 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1401,,880000.0,,2026-02-23 09:23:57,,,0.0
535968,2026,2026-02-23 00:00:00,7,132,2,9,1,0,1110106000,25,0,0,1402,,16100.0,,2026-02-23 09:33:31,,,0.0
535970,2026,2026-02-23 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1404,,1456000.0,,2026-02-23 09:42:49,,,0.0
535971,2026,2026-02-23 00:00:00,13,110,2,4,3,0,1110109000,46,0,0,1405,,6141.0,,2026-02-23 09:43:37,,,0.0
535972,2026,2026-02-23 00:00:00,13,110,2,5,9,0,1110109000,46,0,0,1405,,850.0,,2026-02-23 09:43:37,,,0.0
535973,2026,2026-02-23 00:00:00,13,110,2,9,9,0,1110109000,46,0,0,1405,,21260.0,,2026-02-23 09:43:37,,,0.0
535974,2026,2026-02-23 00:00:00,13,110,2,9,3,0,1110109000,46,0,0,1405,,660.0,,2026-02-23 09:43:37,,,0.0
535975,2026,2026-02-23 00:00:00,13,110,2,9,2,0,1110109000,46,0,0,1405,,6977.42,,2026-02-23 09:43:37,,,0.0
535976,2026,2026-02-23 00:00:00,13,110,2,9,4,0,1110109000,46,0,0,1405,,1450.0,,2026-02-23 09:43:37,,,0.0
535977,2026,2026-02-23 00:00:00,13,110,2,3,9,0,1110109000,46,0,0,1405,,12957.44,,2026-02-23 09:43:37,,,0.0
535978,2026,2026-02-23 00:00:00,13,110,2,3,4,0,1110109000,46,0,0,1405,,12750.0,,2026-02-23 09:43:37,,,0.0
535979,2026,2026-02-23 00:00:00,13,110,2,3,1,0,1110109000,46,0,0,1405,,9680.02,,2026-02-23 09:43:37,,,0.0
535980,2026,2026-02-23 00:00:00,13,110,2,9,6,0,1110109000,46,0,0,1405,,5291.01,,2026-02-23 09:43:37,,,0.0
535981,2026,2026-02-23 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1406,,384446.0,,2026-02-23 09:44:59,,,0.0
535982,2026,2026-02-23 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1406,,76320.0,,2026-02-23 09:44:59,,,0.0
535983,2026,2026-02-23 00:00:00,2,110,3,3,1,0,1110102000,35,0,0,1407,,135000.0,,2026-02-23 09:46:06,,,0.0
535984,2026,2026-02-23 00:00:00,2,110,2,7,9,0,1110102000,35,0,0,1407,,44000.0,,2026-02-23 09:46:06,,,0.0
535985,2026,2026-02-23 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1408,,450000.0,,2026-02-23 09:47:34,,,0.0
535986,2026,2026-02-23 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1409,,360000.0,,2026-02-23 09:49:50,,,0.0
535987,2026,2026-02-23 00:00:00,6,110,3,2,9,0,1110105000,30,0,0,1410,,540000.0,,2026-02-23 09:51:31,,,0.0
535990,2026,2026-02-23 00:00:00,19,110,2,9,1,0,1110112000,1,0,0,1413,,260000.0,,2026-02-23 10:45:39,,,0.0
535991,2026,2026-02-23 00:00:00,19,110,2,1,5,0,1110112000,1,0,0,1413,,36000.0,,2026-02-23 10:45:39,,,0.0
535992,2026,2026-02-23 00:00:00,19,110,2,9,1,0,1110112000,1,0,0,1414,,975993.06,,2026-02-23 10:46:17,,,0.0
535993,2026,2026-02-23 00:00:00,19,110,2,5,4,0,1110112000,1,0,0,1414,,101030.16,,2026-02-23 10:46:17,,,0.0
535994,2026,2026-02-23 00:00:00,19,110,2,9,9,0,1110112000,1,0,0,1414,,7667.4,,2026-02-23 10:46:17,,,0.0
537410,2026,2026-03-13 00:00:00,7,132,2,9,6,0,1110106000,43,0,0,1955,,9477.02,,2026-03-13 07:35:55,,,0.0
537411,2026,2026-03-13 00:00:00,7,132,2,5,5,0,1110106000,43,0,0,1955,,59290.0,,2026-03-13 07:35:55,,,0.0
537444,2026,2026-03-13 00:00:00,13,132,2,5,4,0,1110109000,46,0,0,1976,,8350.0,,2026-03-13 07:50:44,,,0.0
537445,2026,2026-03-13 00:00:00,13,132,2,7,5,0,1110109000,46,0,0,1976,,2800.0,,2026-03-13 07:50:44,,,0.0
537446,2026,2026-03-13 00:00:00,13,132,2,9,9,0,1110109000,46,0,0,1976,,6630.0,,2026-03-13 07:50:44,,,0.0
537447,2026,2026-03-13 00:00:00,13,132,2,9,3,0,1110109000,46,0,0,1976,,5500.0,,2026-03-13 07:50:44,,,0.0
537448,2026,2026-03-13 00:00:00,13,132,2,5,5,0,1110109000,46,0,0,1976,,90900.0,,2026-03-13 07:50:44,,,0.0
537449,2026,2026-03-13 00:00:00,13,132,2,9,6,0,1110109000,46,0,0,1976,,14200.0,,2026-03-13 07:50:44,,,0.0
