SEC_MOV_PAG,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_OP,COD_PROV,NRO_REGUL,IMPORTE,NRO_REINT,NRO_OPEA,NRO_RENG
530323,2026,2026-03-06 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,1230,3470,,1051196.0,,,
530324,2026,2026-03-06 00:00:00,7,132,3,4,9,0,1110106000,25,0,0,1229,3439,,680956.8,,,
530325,2026,2026-03-06 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,605,1334,,1188215.84,,,
530493,2026,2026-03-13 00:00:00,14,110,3,5,4,0,1110108000,29,0,0,1286,2549,,250593.0,,,
530494,2026,2026-03-13 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,1262,50087,,1000000.0,,,
530495,2026,2026-03-13 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1257,50087,,135600.0,,,
530496,2026,2026-03-13 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,1260,50087,,200000.0,,,
530497,2026,2026-03-13 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,1261,50087,,280000.0,,,
530471,2026,2026-03-12 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,824,50261,,135741.0,,,
530472,2026,2026-03-12 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,1245,50072,,24000.0,,,
530473,2026,2026-03-12 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,907,51099,,130326.0,,,
530474,2026,2026-03-12 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,1341,50209,,155521.19,,,
530570,2026,2026-03-16 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1427,141,,4000.0,,,
530571,2026,2026-03-16 00:00:00,5,131,2,6,5,0,1110104000,16,0,0,1427,141,,227527.0,,,
530572,2026,2026-03-16 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1427,141,,6120.0,,,
530573,2026,2026-03-16 00:00:00,5,131,2,5,9,0,1110104000,16,0,0,1427,141,,126781.33,,,
530574,2026,2026-03-16 00:00:00,5,131,2,5,8,0,1110104000,16,0,0,1427,141,,4080.0,,,
530575,2026,2026-03-16 00:00:00,5,131,3,3,9,0,1110104000,16,0,0,1425,2538,,156000.0,,,
529138,2026,2026-02-11 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,632,50087,,200000.0,,,
529139,2026,2026-02-11 00:00:00,5,110,2,5,6,0,1110104000,16,0,0,635,50087,,1000000.0,,,
529140,2026,2026-02-11 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,633,50087,,280000.0,,,
529141,2026,2026-02-11 00:00:00,20,131,2,5,6,0,1110113000,1,0,0,634,50087,,6000000.0,,,
529142,2026,2026-02-11 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,638,50087,,155600.0,,,
529143,2026,2026-02-11 00:00:00,7,132,2,5,6,0,1110106000,25,0,0,636,50087,,300000.0,,,
529160,2026,2026-02-11 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,601,708,,5247.0,,,
529163,2026,2026-02-11 00:00:00,2,132,3,1,3,0,1110102000,33,0,0,646,50023,,27468.52,,,
529164,2026,2026-02-11 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,648,193,,11725214.93,,,
529165,2026,2026-02-11 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,618,193,,49000000.0,,,
529166,2026,2026-02-11 00:00:00,5,110,3,1,1,0,1110104000,17,0,0,620,193,,92526.51,,,
529167,2026,2026-02-11 00:00:00,13,110,3,1,1,0,1110109000,28,0,0,615,193,,376462.24,,,
529168,2026,2026-02-11 00:00:00,7,110,3,1,1,0,1110106000,25,0,0,619,193,,213645.99,,,
529169,2026,2026-02-11 00:00:00,7,110,3,1,1,0,1110106000,43,0,0,619,193,,24533.77,,,
529170,2026,2026-02-11 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,620,193,,3317050.4,,,
529171,2026,2026-02-11 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,624,193,,128966.25,,,
529172,2026,2026-02-11 00:00:00,3,131,3,1,1,0,1110111000,23,0,0,614,193,,148363.53,,,
529173,2026,2026-02-11 00:00:00,1,110,3,1,1,0,1110101000,1,0,0,622,193,,1350486.44,,,
529174,2026,2026-02-11 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,626,193,,918673.58,,,
529175,2026,2026-02-11 00:00:00,2,110,3,1,1,0,1110102000,1,0,0,623,193,,176981.57,,,
529176,2026,2026-02-11 00:00:00,5,110,3,1,1,0,1110104000,16,0,0,625,193,,8634298.51,,,
529177,2026,2026-02-11 00:00:00,6,110,3,1,1,0,1110105000,50,0,0,616,193,,1773792.12,,,
529178,2026,2026-02-11 00:00:00,3,110,3,1,1,0,1110103000,1,0,0,621,193,,564646.25,,,
529179,2026,2026-02-11 00:00:00,20,110,3,1,1,0,1110113000,1,0,0,627,193,,3717501.9,,,
530050,2026,2026-02-27 00:00:00,5,110,1,2,2,0,1110104000,16,0,0,1018,50008,,13489200.01,,,
530051,2026,2026-02-27 00:00:00,5,131,1,2,1,0,1110104000,16,0,0,1030,50008,,2950000.0,,,
530052,2026,2026-02-27 00:00:00,5,132,1,3,1,0,1110104000,16,0,0,1033,50008,,270192.67,,,
530053,2026,2026-02-27 00:00:00,11,110,1,3,1,0,1110104000,17,0,0,1036,50008,,172116.73,,,
530054,2026,2026-02-27 00:00:00,6,110,1,1,7,0,1110105000,30,0,0,1042,50008,,359927.41,,,
530055,2026,2026-02-27 00:00:00,6,110,1,2,1,0,1110105000,30,0,0,1042,50008,,372240.0,,,
530056,2026,2026-02-27 00:00:00,6,110,1,2,6,0,1110105000,50,0,0,1042,50008,,3000.0,,,
530057,2026,2026-02-27 00:00:00,6,110,1,6,0,0,1110105000,30,0,0,1042,50008,,934129.13,,,
530058,2026,2026-02-27 00:00:00,6,132,1,1,7,0,1110105000,50,0,0,1045,50008,,584092.13,,,
530059,2026,2026-02-27 00:00:00,6,132,1,4,0,0,1110105000,50,0,0,1045,50008,,1660869.0,,,
530060,2026,2026-02-27 00:00:00,7,110,1,1,1,0,1110106000,1,0,0,1048,50008,,3777067.66,,,
530061,2026,2026-02-27 00:00:00,7,110,1,2,1,0,1110106000,24,0,0,1048,50008,,919489.4,,,
530062,2026,2026-02-27 00:00:00,7,110,1,2,2,0,1110106000,24,0,0,1048,50008,,519214.73,,,
530063,2026,2026-02-27 00:00:00,7,110,1,2,6,0,1110106000,49,0,0,1049,50008,,1500.0,,,
530064,2026,2026-02-27 00:00:00,7,132,1,1,1,0,1110106000,24,0,0,1054,50008,,557297.87,,,
530065,2026,2026-02-27 00:00:00,7,132,1,2,2,0,1110106000,25,0,0,1054,50008,,152573.29,,,
530066,2026,2026-02-27 00:00:00,14,110,1,1,7,0,1110108000,29,0,0,1057,50008,,665352.87,,,
530067,2026,2026-02-27 00:00:00,14,110,1,2,2,0,1110108000,29,0,0,1057,50008,,116491.16,,,
530068,2026,2026-02-27 00:00:00,14,110,1,4,0,0,1110108000,29,0,0,1057,50008,,83979.0,,,
530069,2026,2026-02-27 00:00:00,13,110,1,2,6,0,1110109000,28,0,0,1060,50008,,15000.0,,,
530070,2026,2026-02-27 00:00:00,3,131,1,1,7,0,1110111000,23,0,0,1066,50008,,871814.92,,,
530071,2026,2026-02-27 00:00:00,19,110,1,1,3,0,1110112000,1,0,0,1069,50008,,20811504.29,,,
530072,2026,2026-02-27 00:00:00,19,110,1,2,6,0,1110112000,1,0,0,1069,50008,,1500.0,,,
530073,2026,2026-02-27 00:00:00,19,110,1,6,0,0,1110112000,1,0,0,1069,50008,,91245.95,,,
530074,2026,2026-02-27 00:00:00,20,110,1,1,3,0,1110113000,42,0,0,1072,50008,,17618107.43,,,
530075,2026,2026-02-27 00:00:00,20,110,1,2,1,0,1110113000,37,0,0,1072,50008,,2176475.6,,,
530076,2026,2026-02-27 00:00:00,20,110,1,3,1,0,1110113000,32,0,0,1072,50008,,1053251.0,,,
530077,2026,2026-02-27 00:00:00,22,110,1,1,3,0,1110115000,1,0,0,1075,50008,,5490303.76,,,
530078,2026,2026-02-27 00:00:00,24,110,1,1,1,0,1110117000,34,0,0,1078,50008,,5507533.87,,,
530079,2026,2026-02-27 00:00:00,25,110,1,1,3,0,1110118000,35,0,0,1081,50008,,76969.2,,,
530080,2026,2026-02-27 00:00:00,25,110,1,2,6,0,1110118000,48,0,0,1082,50008,,4500.0,,,
530081,2026,2026-02-27 00:00:00,25,110,1,1,7,0,1110118000,35,0,0,1083,50008,,263459.58,,,
530082,2026,2026-02-27 00:00:00,25,110,1,2,1,0,1110118000,35,0,0,1083,50008,,1114595.74,,,
530083,2026,2026-02-27 00:00:00,25,110,1,2,6,0,1110118000,35,0,0,1083,50008,,4000.0,,,
530084,2026,2026-02-27 00:00:00,25,110,1,1,7,0,1110118000,35,0,0,1085,50008,,92297.34,,,
530085,2026,2026-02-27 00:00:00,25,110,1,1,7,0,1110118000,48,0,0,1085,50008,,280479.43,,,
530086,2026,2026-02-27 00:00:00,8,110,1,4,0,0,1110200000,1,0,0,1098,50008,,127844.0,,,
530087,2026,2026-02-27 00:00:00,2,110,1,2,6,0,1110102000,33,0,0,994,50008,,1500.0,,,
530088,2026,2026-02-27 00:00:00,2,110,1,1,3,0,1110102000,35,0,0,996,50008,,24580.55,,,
530089,2026,2026-02-27 00:00:00,2,110,1,4,0,0,1110102000,35,0,0,996,50008,,100302.0,,,
530090,2026,2026-02-27 00:00:00,2,110,1,1,7,0,1110102000,1,0,0,997,50008,,1942165.78,,,
530091,2026,2026-02-27 00:00:00,2,110,1,2,1,0,1110102000,1,0,0,997,50008,,4793050.08,,,
530092,2026,2026-02-27 00:00:00,2,110,1,4,0,0,1110102000,1,0,0,997,50008,,301885.0,,,
530093,2026,2026-02-27 00:00:00,2,110,1,6,0,0,1110102000,1,0,0,997,50008,,590544.91,,,
530094,2026,2026-02-27 00:00:00,2,110,1,1,1,0,1110102000,52,0,0,998,50008,,2275448.05,,,
530095,2026,2026-02-27 00:00:00,2,110,1,2,2,0,1110102000,52,0,0,998,50008,,584872.26,,,
530096,2026,2026-02-27 00:00:00,3,110,1,2,6,0,1110103000,1,0,0,1013,50008,,3000.0,,,
530097,2026,2026-02-27 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,1021,50008,,115688.9,,,
530098,2026,2026-02-27 00:00:00,11,110,1,1,3,0,1110104000,17,0,0,1036,50008,,444142.11,,,
530099,2026,2026-02-27 00:00:00,6,110,1,1,1,0,1110105000,30,0,0,1042,50008,,3766640.54,,,
530100,2026,2026-02-27 00:00:00,6,110,1,1,3,0,1110105000,50,0,0,1042,50008,,4165485.71,,,
530101,2026,2026-02-27 00:00:00,6,110,1,1,7,0,1110105000,50,0,0,1042,50008,,788626.66,,,
530102,2026,2026-02-27 00:00:00,7,110,1,1,3,0,1110106000,1,0,0,1048,50008,,3108338.03,,,
530103,2026,2026-02-27 00:00:00,7,110,1,1,3,0,1110106000,24,0,0,1048,50008,,10545867.65,,,
530104,2026,2026-02-27 00:00:00,7,110,1,4,0,0,1110106000,24,0,0,1048,50008,,609441.0,,,
530105,2026,2026-02-27 00:00:00,7,110,1,1,1,0,1110106000,24,0,0,1049,50008,,1114595.74,,,
530106,2026,2026-02-27 00:00:00,7,110,1,1,7,0,1110106000,24,0,0,1049,50008,,321689.37,,,
530107,2026,2026-02-27 00:00:00,7,132,1,1,1,0,1110106000,43,0,0,1054,50008,,1066306.43,,,
530108,2026,2026-02-27 00:00:00,7,132,1,1,3,0,1110106000,25,0,0,1054,50008,,6862888.98,,,
530109,2026,2026-02-27 00:00:00,7,132,1,1,7,0,1110106000,25,0,0,1054,50008,,1880340.77,,,
530110,2026,2026-02-27 00:00:00,7,132,1,2,1,0,1110106000,24,0,0,1054,50008,,557297.87,,,
530111,2026,2026-02-27 00:00:00,14,110,1,2,1,0,1110108000,29,0,0,1057,50008,,1599721.89,,,
530112,2026,2026-02-27 00:00:00,13,132,1,4,0,0,1110109000,28,0,0,1063,50008,,451359.0,,,
530113,2026,2026-02-27 00:00:00,19,110,1,1,7,0,1110112000,1,0,0,1069,50008,,3082135.43,,,
530114,2026,2026-02-27 00:00:00,20,110,1,1,1,0,1110113000,32,0,0,1072,50008,,2604054.06,,,
530115,2026,2026-02-27 00:00:00,20,110,1,2,1,0,1110113000,1,0,0,1072,50008,,2952865.8,,,
530116,2026,2026-02-27 00:00:00,20,110,1,2,3,0,1110113000,42,0,0,1072,50008,,30367.52,,,
530117,2026,2026-02-27 00:00:00,20,110,1,2,6,0,1110113000,37,0,0,1072,50008,,6000.0,,,
530118,2026,2026-02-27 00:00:00,20,110,1,2,6,0,1110113000,42,0,0,1072,50008,,16000.0,,,
530119,2026,2026-02-27 00:00:00,20,110,1,4,0,0,1110113000,37,0,0,1072,50008,,78209.0,,,
530120,2026,2026-02-27 00:00:00,22,110,1,2,1,0,1110115000,1,0,0,1075,50008,,1182038.57,,,
530121,2026,2026-02-27 00:00:00,22,110,1,4,0,0,1110115000,1,0,0,1075,50008,,20458.0,,,
530122,2026,2026-02-27 00:00:00,24,110,1,1,1,0,1110117000,36,0,0,1078,50008,,2441389.1,,,
530123,2026,2026-02-27 00:00:00,24,110,1,2,6,0,1110117000,34,0,0,1078,50008,,6000.0,,,
530124,2026,2026-02-27 00:00:00,25,110,1,4,0,0,1110118000,48,0,0,1082,50008,,40916.0,,,
530125,2026,2026-02-27 00:00:00,25,110,1,1,3,0,1110118000,35,0,0,1083,50008,,191571.14,,,
530126,2026,2026-02-27 00:00:00,25,110,1,1,7,0,1110118000,35,0,0,1084,50008,,2186772.12,,,
530127,2026,2026-02-27 00:00:00,25,110,1,2,2,0,1110118000,35,0,0,1084,50008,,165173.18,,,
530128,2026,2026-02-27 00:00:00,25,110,1,6,0,0,1110118000,35,0,0,1084,50008,,274144.75,,,
530129,2026,2026-02-27 00:00:00,25,110,1,2,1,0,1110118000,35,0,0,1085,50008,,417973.4,,,
530130,2026,2026-02-27 00:00:00,25,110,1,2,2,0,1110118000,35,0,0,1085,50008,,8359.47,,,
530131,2026,2026-02-27 00:00:00,25,110,1,2,2,0,1110118000,46,0,0,1085,50008,,69662.23,,,
530132,2026,2026-02-27 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,955,2548,,200000.0,,,
529127,2026,2026-02-10 00:00:00,19,110,3,5,5,0,1110112000,1,0,0,608,230,,20584.52,,,
530498,2026,2026-03-13 00:00:00,20,131,2,5,6,0,1110113000,1,0,0,1258,50087,,5000000.0,,,
530499,2026,2026-03-13 00:00:00,7,132,2,5,6,0,1110106000,24,0,0,1259,50087,,300000.0,,,
530500,2026,2026-03-13 00:00:00,19,110,3,5,5,0,1110112000,1,0,0,1325,50087,,102960.0,,,
530501,2026,2026-03-13 00:00:00,20,131,2,5,6,0,1110113000,42,0,0,1327,50087,,3000000.0,,,
530502,2026,2026-03-13 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,1331,50087,,280000.0,,,
530503,2026,2026-03-13 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,1333,50087,,1418000.0,,,
530504,2026,2026-03-13 00:00:00,7,132,2,5,6,0,1110106000,24,0,0,1328,50087,,250000.0,,,
530505,2026,2026-03-13 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,1330,50087,,200000.0,,,
530506,2026,2026-03-13 00:00:00,6,132,3,9,3,0,1110105000,50,0,0,1363,3218,,97262.26,,,
530507,2026,2026-03-13 00:00:00,19,110,2,5,4,0,1110112000,1,0,0,1354,3075,,101030.16,,,
530508,2026,2026-03-13 00:00:00,19,110,2,9,1,0,1110112000,1,0,0,1354,3075,,975993.06,,,
530509,2026,2026-03-13 00:00:00,19,110,2,9,9,0,1110112000,1,0,0,1354,3075,,7667.4,,,
530510,2026,2026-03-13 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1359,1514,,4700898.0,,,
530511,2026,2026-03-13 00:00:00,2,110,2,9,9,0,1110102000,1,0,0,1326,1962,,140000.0,,,
530405,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2157,,3150000.0,,1227,
530406,2026,2026-03-10 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1231,90,,96077940.0,,,
530407,2026,2026-03-10 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1228,90,,8011800.0,,,
530466,2026,2026-03-12 00:00:00,13,110,2,7,9,0,1110109000,28,0,0,1222,3198,,2233674.52,,,
529064,2026,2026-02-04 00:00:00,2,110,3,8,9,0,1110102000,1,0,0,566,50162,,18320.0,,,
529065,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1578,,15800.0,,895,
529066,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1578,,10000.0,,898,
529067,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1578,,10000.0,,897,
529068,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1578,,10000.0,,896,
530348,2026,2026-03-09 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,942,1943,,1826436.92,,,
530349,2026,2026-03-09 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,956,1943,,1533696.78,,,
530351,2026,2026-03-09 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3251,,5424060.0,,1090,
529250,2026,2026-02-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,709,50008,,90713.92,,,
529251,2026,2026-02-13 00:00:00,13,132,1,3,1,0,1110109000,46,0,0,719,50008,,425073.04,,,
529252,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,722,50008,,2776262.5,,,
529253,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,723,50008,,2705768.93,,,
529254,2026,2026-02-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,708,50008,,34998830.92,,,
529255,2026,2026-02-13 00:00:00,7,110,1,3,1,0,1110106000,25,0,0,715,50008,,67920.68,,,
529256,2026,2026-02-13 00:00:00,14,110,1,3,1,0,1110108000,29,0,0,717,50008,,661437.75,,,
529257,2026,2026-02-13 00:00:00,20,110,1,1,7,0,1110113000,42,0,0,721,50008,,56035.28,,,
529258,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,725,50008,,15654118.28,,,
529259,2026,2026-02-13 00:00:00,2,110,1,3,1,0,1110102000,52,0,0,706,50008,,131547.51,,,
529260,2026,2026-02-13 00:00:00,3,131,1,3,1,0,1110111000,23,0,0,720,50008,,4489751.35,,,
529261,2026,2026-02-13 00:00:00,20,110,1,3,1,0,1110113000,1,0,0,721,50008,,680598.37,,,
529262,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,724,50008,,2356373.01,,,
529263,2026,2026-02-13 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,705,50008,,1798221.39,,,
529264,2026,2026-02-13 00:00:00,5,110,1,3,1,0,1110104000,16,0,0,710,50008,,221178.13,,,
529265,2026,2026-02-13 00:00:00,13,110,1,3,1,0,1110109000,28,0,0,718,50008,,2456104.49,,,
529266,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,723,50008,,558023.52,,,
529267,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,45,0,0,725,50008,,2098477.96,,,
529268,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,725,50008,,81940.03,,,
529269,2026,2026-02-13 00:00:00,3,110,1,3,1,0,1110103000,1,0,0,707,50008,,121146.98,,,
529270,2026,2026-02-13 00:00:00,11,110,1,3,1,0,1110104000,17,0,0,712,50008,,289094.17,,,
529271,2026,2026-02-13 00:00:00,20,110,1,3,1,0,1110113000,42,0,0,721,50008,,4679673.17,,,
529272,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,725,50008,,37356.37,,,
529273,2026,2026-02-13 00:00:00,6,110,1,3,1,0,1110105000,50,0,0,713,50008,,496999.13,,,
529274,2026,2026-02-13 00:00:00,7,110,1,3,1,0,1110106000,24,0,0,715,50008,,235040.2,,,
529275,2026,2026-02-13 00:00:00,7,132,1,3,1,0,1110106000,24,0,0,716,50008,,34290.75,,,
529276,2026,2026-02-13 00:00:00,11,110,1,3,1,0,1110104000,17,0,0,711,50008,,402454.11,,,
529277,2026,2026-02-13 00:00:00,6,132,1,3,1,0,1110105000,50,0,0,714,50008,,612685.56,,,
529278,2026,2026-02-13 00:00:00,7,132,1,3,1,0,1110106000,25,0,0,716,50008,,145491.17,,,
529279,2026,2026-02-13 00:00:00,13,132,1,3,1,0,1110109000,28,0,0,719,50008,,543365.45,,,
529280,2026,2026-02-13 00:00:00,20,110,1,3,1,0,1110113000,32,0,0,721,50008,,772276.2,,,
529281,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,723,50008,,467083.08,,,
529282,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,1,0,0,725,50008,,648033.59,,,
529285,2026,2026-02-13 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,704,50031,,50000.0,,,
529286,2026,2026-02-13 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,736,50031,,85000.0,,,
529611,2026,2026-02-24 00:00:00,19,110,2,9,1,0,1110112000,1,0,0,893,3075,,872494.66,,,
529612,2026,2026-02-24 00:00:00,25,110,2,9,1,0,1110118000,45,0,0,894,3075,,54858.4,,,
529613,2026,2026-02-24 00:00:00,19,110,2,9,1,0,1110112000,1,0,0,891,3075,,248100.0,,,
529614,2026,2026-02-24 00:00:00,19,110,2,5,4,0,1110112000,1,0,0,891,3075,,159486.24,,,
529615,2026,2026-02-24 00:00:00,25,110,2,4,3,0,1110118000,45,0,0,894,3075,,33045.69,,,
529623,2026,2026-02-24 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2334,,118191.0,,979,
529624,2026,2026-02-24 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2334,,606110.0,,963,
529649,2026,2026-02-24 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1555,,25384748.23,,1082,
529679,2026,2026-02-25 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,923,717,,370500.0,,,
529680,2026,2026-02-25 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,926,2969,,2588013.11,,,
529681,2026,2026-02-25 00:00:00,7,132,2,9,4,0,1110106000,25,0,0,911,3448,,133300.0,,,
529682,2026,2026-02-25 00:00:00,13,110,2,1,1,0,1110109000,28,0,0,914,2450,,240000.0,,,
529683,2026,2026-02-25 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,913,2843,,384000.0,,,
529686,2026,2026-02-25 00:00:00,25,110,2,4,4,0,1110118000,46,0,0,558,436,,2050000.0,,,
529697,2026,2026-02-25 00:00:00,14,110,3,7,2,0,1110108000,29,0,0,896,50003,,90000.0,,,
529698,2026,2026-02-25 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,904,50072,,8734.2,,,
529699,2026,2026-02-25 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,915,50072,,8734.2,,,
529700,2026,2026-02-25 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,928,50031,,100000.0,,,
529702,2026,2026-02-25 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,879,,8110.0,,1085,
529703,2026,2026-02-25 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,879,,9980.0,,1086,
529704,2026,2026-02-25 00:00:00,20,110,3,3,2,0,1110113000,42,0,0,929,3220,,440000.0,,,
529705,2026,2026-02-25 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,879,,423000.0,,1084,
529706,2026,2026-02-25 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,921,50431,,1031742.75,,,
529707,2026,2026-02-25 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,931,50431,,600.0,,,
529708,2026,2026-02-25 00:00:00,24,110,3,8,9,0,1110117000,34,0,0,849,50072,,24000.0,,,
529709,2026,2026-02-25 00:00:00,22,110,3,6,1,0,1110115000,1,0,0,930,2969,,150000.01,,,
530157,2026,2026-03-03 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1150,822,,424136.94,,,
530158,2026,2026-03-03 00:00:00,25,110,2,7,9,0,1110118000,46,0,0,974,3011,,65340.0,,,
530159,2026,2026-03-03 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,974,3011,,2940300.0,,,
529069,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,280000.0,,888,
529070,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2110,,135000.0,,889,
529071,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,2630000.0,,890,
529072,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2110,,160000.0,,887,
529073,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3262,,1950370.11,,884,
529074,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,50000.0,,892,
529075,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,175000.0,,891,
529076,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,450000.0,,893,
529077,2026,2026-02-05 00:00:00,19,110,3,5,3,0,1110112000,1,0,0,208,875,,80000.0,,,
529078,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,9000.0,,603,
529079,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,1720743.75,,606,
529080,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,9000.0,,602,
529081,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,254745.0,,604,
529082,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,9000.0,,607,
529083,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2613,,329000.0,,880,
529084,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2613,,180000.0,,881,
529085,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2613,,328000.0,,882,
529086,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2613,,90000.0,,879,
529087,2026,2026-02-05 00:00:00,2,110,3,7,2,0,1110102000,33,0,0,554,50003,,54000.0,,,
529088,2026,2026-02-05 00:00:00,1,110,3,7,2,0,1110101000,1,0,0,560,50003,,180000.0,,,
530451,2026,2026-03-12 00:00:00,11,110,1,1,3,0,1110104000,17,0,0,1297,50008,,198000.0,,,
530452,2026,2026-03-12 00:00:00,3,131,1,1,3,0,1110111000,23,0,0,1306,50008,,792000.0,,,
530453,2026,2026-03-12 00:00:00,25,110,1,1,3,0,1110118000,35,0,0,1309,50008,,396000.0,,,
530454,2026,2026-03-12 00:00:00,25,110,1,1,3,0,1110118000,48,0,0,1310,50008,,99000.0,,,
530455,2026,2026-03-12 00:00:00,7,110,1,1,3,0,1110106000,24,0,0,1300,50008,,494000.0,,,
530456,2026,2026-03-12 00:00:00,13,110,1,1,3,0,1110109000,28,0,0,1303,50008,,198000.0,,,
530457,2026,2026-03-12 00:00:00,7,110,1,1,3,0,1110106000,1,0,0,1300,50008,,198000.0,,,
530459,2026,2026-03-12 00:00:00,2,110,3,7,1,0,1110102000,1,0,0,1332,2643,,172800.0,,,
