EJERCICIO,NRO_COTI,COD_PROV,ITEM_REAL,NRO_ALTER,CANTIDAD,DETALLE,COSTO_UNITARIO,ESTADO,ESPEC_TEC,OBSERVACIONES,FECHA_CARGA,CODIGO_UM,NRO_LLAMADO
2026,1006,2595,4,0,1.0,DESODORANTE DE AMBIENTE - DESODORANTE DE AMBIENTE (GENERICO),2500.0,N,C,,2026-03-11 09:33:52,0,1
2026,1006,2595,5,0,1.0,CEPILLO - CEPILLO (GENERICO),7060.0,N,C,,2026-03-11 09:33:52,0,1
2026,1013,2259,1,0,1.0,"ALIMENTOS VARIOS - ALIMENTOS VARIOS (Genérico)PASTELES, EMPANADAS,ENSALADAS",800000.0,N,C,,2026-03-11 10:57:17,0,1
2026,1024,300,1,0,5.0,Lampara led - Lampara led (Genérico),1100.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,2,0,1.0,Aerosol - Aerosol (Genérico),8350.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,3,0,1.0,PINTURA EN AEROSOL - PINTURA EN AEROSOL (GENERICO),6900.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,4,0,4.0,PINTURA ACRILICA - PINTURA ACRILICA (Genérico) BRIKOL,21000.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,5,0,1.0,RODILLO - RODILLO (GENERICO),1800.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,6,0,1.0,TINER - TINER (Genérico),5650.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,7,0,28.0,TORNILLOS - TORNILLOS (Genérico),35.0,N,C,,2026-03-12 12:02:37,0,1
2026,1024,300,8,0,1.0,RODILLO - MATERIAL GOMAESPUMA - LARGO 5 Cm.,1000.0,N,C,,2026-03-12 12:02:37,3,1
2026,1024,300,9,0,2.0,PINCEL - PINCEL (Genérico),7100.0,N,C,,2026-03-12 12:02:37,0,1
2026,1025,2675,1,0,1.0,BOMBA DE AGUA P/AUTOMOTOR - BOMBA DE AGUA P/AUTOMOTOR,128000.0,N,C,,2026-03-12 12:05:21,0,1
2026,1025,2675,2,0,4.0,FILTRO DE AIRE P/VEHICULO - FILTRO DE AIRE P/VEHICULO,12000.0,N,C,,2026-03-12 12:05:21,0,1
2026,1025,2675,3,0,4.0,FILTRO DE ACEITE P/VEHICULO - FILTRO DE ACEITE P/VEHICULO,12500.0,N,C,,2026-03-12 12:05:21,0,1
2026,1025,2675,4,0,1.0,LLAVE P/AUTOMOTOR - LLAVE P/AUTOMOTOR (LEVANTACRISTALES),16000.0,N,C,,2026-03-12 12:05:21,0,1
2026,1026,2675,1,0,16.0,ACEITE MOTOR - ACEITE MOTOR,50600.0,N,C,,2026-03-12 12:08:00,0,1
2026,1027,169,1,0,20.0,DETERGENTE - DETERGENTE (GENERICO)(5),9800.0,N,C,,2026-03-13 08:44:22,0,1
2026,1027,169,2,0,100.0,TRAPO REJILLA - TRAPO REJILLA (GENERICO),700.0,N,C,,2026-03-13 08:44:22,0,1
2026,1027,169,3,0,10.0,CERA DE LUSTRAR - CERA DE LUSTRAR (GENERICO)AUTOBRILLO NARURAL X 5 LTS,21400.0,N,C,,2026-03-13 08:44:22,0,1
2026,1027,169,4,0,36.0,LUSTRAMUEBLES - LUSTRAMUEBLES (GENERICO)CERAMICOL AEROSOL,4900.0,N,C,,2026-03-13 08:44:22,0,1
2026,1028,3075,1,0,15.0,LIMPIADOR CREMOSO - LIMPIADOR CREMOSO (GENERICO)DIONE,3303.3,N,C,,2026-03-13 08:48:53,0,1
2026,1028,3075,2,0,50.0,ESPONJA - MATERIAL FIBRA ESPONJA - USO P/COCINA - ADITIVO ESPONJA CON  FIBRA - FORMA RECTANGULAR - MEDIDAS 12 X 8 CM. - COLOR AMARILLO.,390.23,N,C,,2026-03-13 08:48:53,3,1
2026,1028,3075,3,0,70.0,LAVANDINA - USO ROPA - CAPACIDAD 5L.,4900.0,N,C,,2026-03-13 08:48:53,3,1
2026,1028,3075,4,0,50.0,Desodorante para piso - Desodorante para piso (Genérico),5300.0,N,C,,2026-03-13 08:48:53,0,1
2026,1028,3075,5,0,36.0,jabon en pan - jabon en pan (Genérico)SEISEME,2100.0,N,C,,2026-03-13 08:48:53,0,1
2026,1028,3075,6,0,50.0,FRANELA - FRANELA (GENERICO),1460.23,N,C,,2026-03-13 08:48:53,0,1
2026,1028,3075,7,0,36.0,INSECTICIDA - INSECTICIDA (GENERICO) FUYI,4491.0,N,C,,2026-03-13 08:48:53,0,1
2026,1028,3075,8,0,10.0,GUANTES P/LIMPIEZA - TAMAÑO GRANDE - MATERIAL LATEX,1998.92,N,C,,2026-03-13 08:48:53,146,1
2026,1028,3075,9,0,20.0,PALO ESCOBILLON - PALO ESCOBILLON (Genérico),1600.83,N,C,,2026-03-13 08:48:53,0,1
2026,1029,3516,1,0,2.0,"SERVICIOS TECNICOS Y PROFESIONALES - SERVICIOS TECNICOS Y PROFESIONALES (Genérico)
A partir del 01 de marzo hasta el 30 de abril 2026, percibiendo la suma de:
- $ 170.000 mensual (pesos ciento setenta mil)
",170000.0,N,C,,2026-03-13 10:54:54,0,1
2026,1031,3454,1,0,1.0,"SERVICIOS TECNICOS Y PROFESIONALES - SERVICIOS TECNICOS Y PROFESIONALES (Genérico)
A partir del 01 de marzo hasta el 31 de marzo 2026, perecibiendo la suma de:
-  $ 510.717,60 mensual (60 horas mensuales)
-  $ 200.000 mensual (en concepto de guardias)",710717.6,N,C,,2026-03-13 11:02:32,0,1
2026,1034,17,1,0,1.0,"REPARACION DE MOTOGUADAÑA-MOTOSIERRA - REPARACION DE MOTOGUADAÑA-MOTOSIERRA (Genérico)TORNILLO, ENGRANAJE.LIMPIEZ DE CARBURADOR,REOARA CADENA Y AFILADO",73000.0,N,C,,2026-03-13 12:34:09,0,1
2026,1034,17,2,0,17.0,ACEITE P/MOTOR 2 TIEMPOS - ACEITE P/MOTOR 2 TIEMPOS (GENERICO),18235.2941,N,C,,2026-03-13 12:34:10,0,1
2026,1034,17,3,0,1.0,FILTRO COMBUSTIBLE - FILTRO COMBUSTIBLE (Genérico),5000.0,N,C,,2026-03-13 12:34:10,0,1
2026,1036,17,1,0,1.0,"REPARACION DE MOTOGUADAÑA-MOTOSIERRA - REPARACION DE MOTOGUADAÑA-MOTOSIERRA (Genérico)CARBURADOR, FILTRO PUESTA A PUNTO CAMBIO DE SOGA",34000.0,N,C,,2026-03-13 12:36:39,0,1
2026,1036,17,2,0,6.0,BUJIA P/AUTOMOTOR - MARCA FORD - MODELO ESCORT 1.6 (AUDI 1992) - Nº BUJIA N12YC - LUZ E/ELECTRODOS 0.7MM.,7000.0,N,C,,2026-03-13 12:36:40,3,1
2026,1036,17,3,0,4.0,"LIMA - TIPO CUADRADA - USO MECANICO - ACABADO BASTO - LARGO 10"".",7000.0,N,C,,2026-03-13 12:36:40,3,1
2026,1036,17,4,0,4.0,CABEZALES HUSQVARNA - CABEZALES HUSQVARNA  (Genérico),8000.0,N,C,,2026-03-13 12:36:40,0,1
2026,1036,17,5,0,3.0,GRASA EXTREMA PRESION - GRASA EXTREMA PRESION (GENERICO),20000.0,N,C,,2026-03-13 12:36:40,0,1
2026,1036,17,6,0,1.0,CADENA P/MOTOSIERRA - CADENA P/MOTOSIERRA (Genérico),33800.0,N,C,,2026-03-13 12:36:40,0,1
2026,1036,17,7,0,1.0,ESPADA P/MOTOSIERRA - ESPADA P/MOTOSIERRA (Genérico),30000.0,N,C,,2026-03-13 12:36:40,0,1
2026,1036,17,8,0,1.0,ROLLO DE TANZA - ROLLO DE TANZA (Genérico),45000.0,N,C,,2026-03-13 12:36:40,0,1
2026,1037,604,1,0,1.0,PARABRISAS - PARABRISAS (GENERICO),630894.0,N,C,,2026-03-13 12:39:20,0,1
2026,1039,2988,1,0,1.0,"Organización de evento - Organización de evento (Genérico)- LOGISTICA Y ORGANIZACION , DIFUSION , ARMADO Y ENTREGA DE KITS , DISTRIBUCION EN LA REGION, ARMADO DE PREDIO Y PORTICO DE LARGADA Y LLEGADA, VALLAS CONEADO, CARTELERIA, ARMADO DE ZONAS, CRONOMETROS, ENTREGA Y RETIRO DE CHIPS, ZONA DE HIDRATACION Y RECUPERACION, CIRCUITO, PUESTO DE HIDRATACION EN EL CIRCUITO, ARMADO Y DESARMADO,   RECURSOS HUMANOS 8.",280000.0,N,C,,2026-03-13 12:42:57,0,1
2026,1041,441,1,0,3.0,PAPEL P/PLASTIFICAR - PAPEL P/PLASTIFICAR (Genérico),2550.0,N,C,,2026-03-13 12:45:49,0,1
2026,1042,1879,1,0,1.0,ENGRANAJE GRANDE - ENGRANAJE GRANDE,92500.0,N,C,,2026-03-13 12:48:37,0,1
2026,1042,1879,2,0,1.0,TERMOSTATO P/AUTOMOTOR - TERMOSTATO P/AUTOMOTOR (GENERICO),82000.0,N,C,,2026-03-13 12:48:37,0,1
2026,1042,1879,3,0,1.0,CAÑO FLEXIBLE P/ELECTRICIDAD - CAÑO FLEXIBLE P/ELECTRICIDAD,27500.0,N,C,,2026-03-13 12:48:37,0,1
2026,1042,1879,4,0,2.0,BUJIA P/AUTOMOTOR - BUJIA P/AUTOMOTOR (GENERICO),51500.0,N,C,,2026-03-13 12:48:37,0,1
2026,1042,1879,5,0,1.0,BOBINA  DE ARRANQUE - BOBINA  DE ARRANQUE,101500.0,N,C,,2026-03-13 12:48:37,0,1
2026,1042,1879,6,0,1.0,HOMOSINETICA - HOMOSINETICA (GENERICO),49000.0,N,C,,2026-03-13 12:48:37,0,1
2026,1047,1440,5,0,30.0,INSUMOS PARA EL HOSPITAL - HISTEROMETROS,790.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,6,0,10.0,FILTROS TIPO BAXA - FILTROS RESPIRATORIOS HMEF 4006,2919.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,7,0,144.0,"SOBRES NYLON MONOFILAMENTO - SOBRES NYLON NN1019K, 1126G Y 1024G TAGUM",2119.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,8,0,36.0,AGUJA SUTURAS 213/6 - SUTURAS TAGUM GS1518J,4733.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,9,0,36.0,AGUJAS SUTURA G 311/11 - SUTURAS TAGUM GS1446L,4065.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,10,0,72.0,AGUJAS SUTURA 319/0 -  SUTURAS TAGUM GS1418J/1417J,3920.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,11,0,72.0,AGUJAS SUTURAS 211/9 -  SUTURAS TAGUM NN1119K,2119.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,12,0,5.0,TIRAS CONTROL QUIMICO - TIRAS VAPOR CLASE 4X250,225317.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,13,0,2.0,CARTUCHO P/EQ. FILTRACION - CARTUCHO oe 7/10 gramos x 10 U,142102.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,14,0,54.0,GUIA DE SUERO - GUIA PK20,1459.0,N,C,,2026-03-16 07:25:40,3,1
2026,1047,1440,15,0,50.0,GUIA P/BOMBA DE INFUSION - prolongador pt26,1539.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,16,0,80.0,GUIA SCHMANN -  - SET DE INFUSION ESTAN DAR A 211,16843.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,17,0,30.0,SONDAS - NASOGASTRICA Nº K 31,551.0,N,C,,2026-03-16 07:25:40,3,1
2026,1047,1440,18,0,10.0,ROLLOS CINTA PAPEL - TELA OPER TAPE 10X10,16389.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,19,0,70.0,GUANTES USO MEDICINAL - TAMAÑO MEDIANO LATEX  CAJA X 100 UNIDADES,5711.0,N,C,,2026-03-16 07:25:40,180,1
2026,1047,1440,20,0,2.0,SET DE SUBCLAVIA - SET DE SUBCLAVIA 4FR X 13 CM ARROW,121968.0,N,C,,2026-03-16 07:25:40,0,1
2026,1047,1440,21,0,3.0,GUANTES USO MEDICINAL - GUANTES DE NITRILOM CAJA X 100,5815.0,N,C,,2026-03-16 07:25:41,0,1
2026,1047,1440,22,0,36.0,AGUJAS SUTURAS G 311/13 - SUTURAS GS1014J,3775.0,N,C,,2026-03-16 07:25:41,0,1
2026,1049,866,1,0,1.0,ANTICOAGULANTE -  ENOXAPARINA 40 MG AMPOLLA JERINGA X 10,90073.5,N,C,,2026-03-16 07:28:24,0,1
2026,1049,866,2,0,990.0,LOSARTAN 50 MG COMP - LOSARTAN 100 MG COMPRIMIDOS,66.0,N,C,,2026-03-16 07:28:24,0,1
2026,1049,866,3,0,5.0,ANTIBIOTICOS - PENICILINA G. SODICA  FRASCO/AMPOLLA 3.000.000 UI.,3630.0,N,C,,2026-03-16 07:28:24,3,1
2026,1049,866,4,0,5000.0,HIPOTENSOR - ENALAPRIL COMPRIMIDO  10mg.,45.342,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,5,0,200.0,metionidazol ovulos - METRONIDAZOL NISTATINA DEXAMETASONA LIDOCAINA OVULOS,2594.5417,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,6,0,95.0,MEDICAMENTOS - TAMSULOSINA 0.4 MG COMP,330.0,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,7,0,30.0,ANTIMICOTICOS - NISTATINA  ORAL 60 ML,6109.076,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,8,0,1000.0,VITAMINA - SULFATO FERROSO 200 MG,271.1884,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,9,0,990.0,DIURETICOS - HIDROCLOROTIAZIDA 25 MG COMP,156.737,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,10,0,4.0,ANTICONVULSIDANTE - ACIDO VALPROICO JBE X 120 ML,5292.8485,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,11,0,90.0,MEDICAMENTOS - CARBONATO DE LITIO 300 MG COMP,544.2525,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,12,0,1600.0,HIPNOTICO - MIDAZOLAN AMPOLLA,858.2459,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,13,0,990.0,ANTICONVULSIDANTE - CARBAMAZEPINA COMPRIMIDO 200mg.,98.01,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,14,0,300.0,ANSIOLITICO - DIAZEPAM 10 MG AMPOLLAS,643.5,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,15,0,2.0,ENOXAPARINA 60 MG AMPOLLAS - ENOXAPARINA 60 MG AMPOLLAS X 10,105369.0,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,16,0,20.0,CAFEINA - CAFEINA 250 MG AMPOLLA,643.5,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,17,0,1210.0,ANSIOLITICO - CLONAZEPAM .5 MG COMP,38.8905,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,18,0,990.0,ANSIOLITICO - ALPRAZOLAM COMPRIMIDO 1 mg.,37.95,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,19,0,990.0,ANSIOLITICO - ALPRAZOLAM 2 MG COMP,53.889,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,20,0,300.0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 500 MG  COMPRIMIDOS,462.0,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,21,0,1100.0,CORTICOESTEROIDE - DEXAMETASONA AMP  8 MG.,890.9901,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,22,0,1995.0,ANTIALERGICO - ANTIHISTAMINICO - DIFENILHIDRAMINA COMPRIMIDO  50 MG.,244.2,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,23,0,70.0,ANTIASMATICO BRONCODILATADOR - BUDESONIDE GOTAS P/NEBULIZAR,7001.56,N,C,,2026-03-16 07:28:25,151,1
2026,1049,866,24,0,900.0,ANTIEMETICO - MOTOCLOPRAMIDA AMPOLLA 10mg.,643.5,N,C,,2026-03-16 07:28:25,3,1
2026,1049,866,25,0,50.0,ANTIEMETICO - ONDASETRON 8 MG AMPOLLA,822.9375,N,C,,2026-03-16 07:28:25,0,1
2026,1049,866,26,0,100.0,CORTICOESTEROIDE - BETAMETASONA FOST.DISODICO+ BETAMETASONA ACETATO AMP 2 ML,1791.9,N,C,,2026-03-16 07:28:26,3,1
2026,1049,866,27,0,900.0,KETEROLAC 30 MG AMP - KETEROLAC 30 MG AMP,643.5,N,C,,2026-03-16 07:28:26,0,1
2026,1049,866,28,0,6.0,ANTIPSICOTICO - ZUCLOPENTIXOL DECANOATO 200 MG,69794.3689,N,C,,2026-03-16 07:28:26,0,1
2026,1049,866,29,0,500.0,ANTIINFLAMATORIO - DICLOFENAC AMPOLLA 75mg.,759.0082,N,C,,2026-03-16 07:28:26,3,1
2026,1050,2595,1,0,1.0,PAÑO ABSORBENTE - PAÑO LIMPIADOR LUPA,6500.0,N,C,,2026-03-16 07:31:44,0,1
2026,1050,2595,2,0,1.0,DESENGRASANTE CREMOSO X 5 - DESENGRASANTE WALKER 500CM,5500.0,N,C,,2026-03-16 07:31:44,0,1
2026,1050,2595,3,0,1.0,LAMPARA P/FARO AUTOMOTOR/CAMION - 2 H4 12VOL,16000.0,N,C,,2026-03-16 07:31:44,3,1
2026,1050,2595,4,0,2.0,SILICONA - SILICONA FULL CAR INTERIOR,9000.0,N,C,,2026-03-16 07:31:44,0,1
2026,1050,2595,5,0,1.0,REFRIGERANTE/ANTICONGELANTE - TOTAL ROJO,12500.0,N,C,,2026-03-16 07:31:44,0,1
2026,1050,2595,6,0,1.0,Aerosol - 3 CLASSIC FRESH K78,15000.0,N,C,,2026-03-16 07:31:44,0,1
2026,1050,2595,7,0,1.0,LUBRICANTE EN AEROSOL - REMOVEDOR INSECTOS 400 FULL CAR,4000.0,N,C,,2026-03-16 07:31:44,0,1
2026,1051,3322,1,0,1.0,JABON P/LAVAR ROPA - SKIP ALKALINE BOOSTER U PRO 20LTS,101501.64,N,C,,2026-03-16 07:34:27,0,1
2026,1051,3322,2,0,1.0,DESENGRASANTE CREMOSO X 5 - PERACETICO SUTTER (AGRASAN 20KG),215398.83,N,C,,2026-03-16 07:34:27,0,1
2026,1051,3322,3,0,1.0,JABON P/LAVAR ROPA - SKIP ENZYMES POWER U PRO 20LTS,246886.81,N,C,,2026-03-16 07:34:27,3,1
2026,1051,3322,4,0,1.0,JABON P/LAVAR ROPA - ALA BLANQ CHLO BOOSTER 20LTS,74694.57,N,C,,2026-03-16 07:34:27,3,1
2026,1052,2450,1,0,240.0,BANANA - BANANA,3500.0,N,C,,2026-03-16 07:36:51,0,1
2026,1052,2450,2,0,170.0,MANZANA - MANZANA ROJA,5000.0,N,C,,2026-03-16 07:36:51,1,1
2026,1052,2450,3,0,103.0,PERA - PERA,4000.0,N,C,,2026-03-16 07:36:51,0,1
2026,1052,2450,4,0,53.0,MANZANA - MANZANA VERDE,5000.0,N,C,,2026-03-16 07:36:51,1,1
2026,1052,2450,5,0,92.0,DURAZNO - DURAZNO,4500.0,N,C,,2026-03-16 07:36:51,0,1
2026,1052,2450,6,0,76.0,NARANJA - NARANJA,2800.0,N,C,,2026-03-16 07:36:51,0,1
2026,1052,2450,7,0,3.0,SANDIA - SANDIA,10000.0,N,C,,2026-03-16 07:36:51,0,1
2026,1052,2450,8,0,5.0,MELON - MELON,5000.0,N,C,,2026-03-16 07:36:51,0,1
2026,1054,57,1,0,1.0,SERVICIO DE IMPRESION - 100 PLANILLAS SERVICIO DE INTERNACION GENERAL,25000.0,N,C,,2026-03-16 07:41:57,176,1
2026,1054,57,2,0,1.0,SERVICIO DE IMPRESION - 100 PLANILLAS CONSENTIMIENTO CLINICO QUIRURGICO INFORMADO,25000.0,N,C,,2026-03-16 07:41:57,176,1
2026,1055,2595,1,0,1.0,PLAQUETA ELECTRONICA P/AUTO - PLAQUETA PE446GV,26500.0,N,C,,2026-03-16 07:51:57,0,1
2026,1055,2595,2,0,1.0,AUTOMATICO DE ARRANQUE - AUTOMATICO 2494,56000.0,N,C,,2026-03-16 07:51:57,0,1
2026,1057,1206,1,0,1.0,UPS SERVIDOR - UPS SERVIDOR,79500.0,N,C,,2026-03-16 11:41:43,0,1
2026,1058,3552,1,0,34.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO ABX 5KG CON OBLEA,19500.0,N,C,,2026-03-16 11:55:20,3,1
2026,1058,3552,2,0,2.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO K 6LTS CON OBLEA,28500.0,N,C,,2026-03-16 11:55:20,3,1
2026,1058,3552,3,0,4.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO ABC 2.5KG CON OBLEA,17500.0,N,C,,2026-03-16 11:55:20,3,1
2026,1058,3552,4,0,1.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO BC 10KG CON OBLEA,30000.0,N,C,,2026-03-16 11:55:21,3,1
2026,1058,3552,5,0,2.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO BC 5KG CON OBLEA,15000.0,N,C,,2026-03-16 11:55:21,3,1
2026,1058,3552,6,0,1.0,MANTENIMIENTO MATAFUEGOS - REVISION MATAFUEGO AFFF 10LTS CON OBLEA,26000.0,N,C,,2026-03-16 11:55:21,3,1
2026,1062,688,1,0,1.0,FORZA - 12-110,263000.0,N,C,,2026-03-16 12:43:41,0,1
2026,1063,2627,1,0,4.0,PASTAS FRESCAS - FIDEOS SOPEROS KG,3200.0,N,C,,2026-03-16 12:46:11,3,1
2026,1063,2627,2,0,1.0,TAPA PASCUALINA - PASCUALINA,6000.0,N,C,,2026-03-16 12:46:11,0,1
2026,1064,3430,1,0,14.0,CARTUCHO TONER - CF 219 ACOMP,7807.404,N,C,,2026-03-16 12:53:19,3,1
2026,1064,3430,2,0,5.0,CARTUCHO TONER - MLTD111SCOMPV2,6266.469,N,C,,2026-03-16 12:53:19,3,1
2026,1064,3430,3,0,10.0,CARTUCHO TONER - TN1060COMP,3253.088,N,C,,2026-03-16 12:53:19,3,1
2026,1064,3430,4,0,4.0,"CARTUCHO TONER - W1360ACOMP
",11967.9285,N,C,,2026-03-16 12:53:19,3,1
2026,1064,3430,5,0,40.0,CARTUCHO DE TINTA - INKDYEYEPL,873.197,N,C,,2026-03-16 12:53:19,3,1
2026,564,1514,1,0,1800.0,GAS OIL - GAS OIL (GENERICO),1626.0,N,C,,2026-02-04 08:03:08,0,1
2026,565,1514,1,0,6000.0,GAS OIL - GAS OIL (GENERICO),1626.0,N,C,,2026-02-04 08:10:23,0,1
2026,627,3560,1,0,1.0,"ACTUACION ARTISTICA - ACTUACION ARTISTICA (Genérico)
CARNAVAL 2026  
16 DE FEBRERO
ACTUACION 06/02",450000.0,N,C,,2026-02-12 12:04:51,0,1
2026,643,879,1,0,1.0,BOMBA PERIFERICA - BOMBA PERIFERICA (Genérico),104240.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,2,0,2.0,UNION DOBLE - UNION DOBLE (GENERICO),2989.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,3,0,2.0,CODO - CODO (GENERICO),511.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,4,0,2.0,CUPLA REDUCCION - CUPLA REDUCCION (GENERICO),346.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,5,0,2.0,TUBO AZUL - TUBO AZUL (Genérico),3010.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,6,0,2.0,BUJE DE REDUCCION - BUJE DE REDUCCION (GENERICO),205.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,7,0,1.0,ADAPTADOR DE TANQUE PPN - ADAPTADOR DE TANQUE PPN (Genérico),4800.0,N,C,,2026-02-13 12:12:00,0,1
2026,643,879,8,0,1.0,DESENGRASADOR - DESENGRASADOR  (Genérico),70520.0,N,C,,2026-02-13 12:12:00,0,1
2026,644,879,1,0,1.0,BOLSA CEMENTO - BOLSA CEMENTO,9620.0,N,C,,2026-02-13 12:15:49,0,1
2026,644,879,2,0,2.0,BALDE P/ALBAÑIL - BALDE ALBAÑIL,2800.0,N,C,,2026-02-13 12:15:49,0,1
2026,645,167,1,0,20.5,POLLO - PATA MUSLO,8097.56,N,C,,2026-02-13 12:19:16,0,1
2026,645,167,2,0,15.5,POLLO - PECHUGA,14500.0,N,C,,2026-02-13 12:19:16,1,1
2026,645,167,3,0,5.7,POLLO - HAMBURGUESA,13500.0,N,C,,2026-02-13 12:19:16,0,1
2026,647,2371,1,0,50.0,CEPILLO - CEPILLO (GENERICO),6490.0,N,C,,2026-02-13 12:32:46,0,1
2026,647,2371,2,0,30.0,CABO DE MADERA - CABO DE MADERA (GENERICO),3290.0,N,C,,2026-02-13 12:32:46,0,1
2026,648,1879,1,0,1.0,RULEMAN - RULEMAN,87000.0,N,C,,2026-02-13 12:35:49,0,1
2026,648,1879,2,0,1.0,BIELETAS - BIELETAS,23000.0,N,C,,2026-02-13 12:35:49,0,1
2026,650,3297,1,0,1.0,PRECAP - PRECAP,33000.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,2,0,1.0,ROTULA - ROTULA DELANTERA,52500.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,3,0,2.0,ALINEAR Y BALANCEAR - ALINEAR Y BALANCEAR,100000.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,4,0,1.0,FUELLE - FUELLE HOMOCINETICA,20000.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,5,0,2.0,AMORTIGUADOR - AMORTIGUADOR (GENERICO),191000.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,6,0,2.0,BUJES P/MOTORES - BUJES P/MOTORES,30800.0,N,C,,2026-02-13 12:40:48,0,1
2026,650,3297,7,0,2.0,BIELETAS - BIELETAS,31000.0,N,C,,2026-02-13 12:40:48,0,1
2026,652,1995,1,0,1.0,Trabajos de carpinteria - Trabajos de carpinteria (REPARACION DE 14 ESCALONES Y 2 DESCANZOS EN MADERA DE VIRAPITA),337800.0,N,C,,2026-02-13 12:43:35,0,1
2026,1001,2595,1,0,1.0,PLAQUETA ELECTRONICA P/AUTO - PLAQUETA ELECTRONICA P/AUTO (GENERICO),92000.0,N,C,,2026-03-11 09:07:26,0,1
2026,1001,2595,2,0,1.0,MANIJA INTERIOR P/AUTOMOTOR - MANIJA INTERIOR P/AUTOMOTOR (GENERICO),52000.0,N,C,,2026-03-11 09:07:26,0,1
2026,1001,2595,3,0,1.0,CORREA P/AUTOMOTOR/CAMION - MARCA KIA - MODELO BESTA - USO P/AIRE ACONDICIONADO.,10260.0,N,C,,2026-03-11 09:07:26,3,1
2026,1001,2595,4,0,1.0,CORREA P/AUTOMOTOR/CAMION - MARCA MERCEDES BENZ 310D - MODELO 13 x 1350 CONT. - USO ARRANQUE,13270.0,N,C,,2026-03-11 09:07:26,3,1
2026,1001,2595,5,0,1.0,REGULADOR DE VOLTAJE P/AUTO - REGULADOR DE VOLTAJE P/AUTO (GENERICO),55420.0,N,C,,2026-03-11 09:07:26,0,1
2026,1001,2595,6,0,1.0,CARBON P/ MOTOR ARRANQUE - CARBON P/ MOTOR ARRANQUE (GENERICO),11700.0,N,C,,2026-03-11 09:07:26,0,1
2026,1002,3336,1,0,1.0,REPARACION DE CAMION - CAMIONETA - DESCRIPCION REP. MOTOR DE ARRANQUE.,160000.0,N,C,,2026-03-11 09:10:12,176,1
