EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,ORIGEN_OP,TIPO_OP,EJERCICIO_ANT,NRO_REG_COMP_ANT,NRO_OP_ANT,COD_PROV,JURISDICCION,CODIGO_UE,CODIGO_FF,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,CODIGO_AXT,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,IMPORTE_DEDUCCIONES,NRO_CANCE,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,CONCEPTO,ASIENTO,ASIENTO_ANUL,IMPORTE_SIN_IVA,PORCENTAJE_IVA
2026,967,2026-02-09 00:00:00,GMADA,D,P,2025,8845,,2218,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,1500000.0,1500000.0,0.0,853,1,,,,honorarios,6430,,1500000.0,0.0
2026,979,2026-02-09 00:00:00,GMADA,D,P,2025,7885,,2334,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,118191.0,115827.18,2363.82,653,1,,,,soporte,6469,,118191.0,0.0
2026,1050,2026-02-18 00:00:00,GMADA,D,P,2025,8874,,2846,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-18 00:00:00,14900.0,14900.0,0.0,592,1,,,,rep,7664,,14900.0,0.0
2026,1082,2026-02-24 00:00:00,GMADA,D,P,2025,299,,1555,1110107000,2,132,93,0,0,7,6,1,0,,C,,,,S,2026-02-24 00:00:00,25384748.23,24785374.3,599373.93,656,1,,,,contruccion,8413,,20979131.0,21.0
2026,1083,2026-02-24 00:00:00,GMADA,D,P,2025,7697,,2695,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-24 00:00:00,770000.0,754600.0,15400.0,677,1,,,,Reparacion camion,8557,,770000.0,0.0
2026,1134,2026-03-02 00:00:00,GMADA,D,P,2025,9806,,216,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,96000.0,96000.0,0.0,747,1,,,,Bolsas de residuos,9517,,96000.0,0.0
2026,1135,2026-03-02 00:00:00,GMADA,D,P,2025,8562,,169,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,61550.0,61550.0,0.0,746,1,,,,elementos de limp,9518,,61550.0,0.0
2026,1136,2026-03-02 00:00:00,GMADA,D,P,2025,8862,,216,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,51000.0,51000.0,0.0,747,1,,,,elementos de limp,9520,,51000.0,0.0
2026,1137,2026-03-02 00:00:00,GMADA,D,P,2025,8225,,216,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,90000.0,90000.0,0.0,747,1,,,,armado de bolsas,9521,,90000.0,0.0
2026,1143,2026-03-02 00:00:00,GMADA,D,P,2025,6484,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,92100.0,92100.0,0.0,750,1,,,,ARTS DE LIMP,9549,,92100.0,0.0
2026,1151,2026-03-02 00:00:00,GMADA,D,P,2025,6898,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,183600.0,183600.0,0.0,750,1,,,,bolsas,9576,,183600.0,0.0
2026,1154,2026-03-02 00:00:00,GMADA,D,P,2025,7388,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,6000.0,6000.0,0.0,750,1,,,,Armado de bolsas,9582,,6000.0,0.0
2026,1156,2026-03-02 00:00:00,GMADA,D,P,2025,8499,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,6000.0,6000.0,0.0,750,1,,,,armado,9584,,6000.0,0.0
2026,1158,2026-03-02 00:00:00,GMADA,D,P,2025,8612,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,116200.0,116200.0,0.0,750,1,,,,armado de bolsas,9586,,116200.0,0.0
2026,1166,2026-03-02 00:00:00,GMADA,D,P,2025,8681,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,52800.0,52800.0,0.0,750,1,,,,armado de bolsas,9606,,52800.0,0.0
2026,1167,2026-03-02 00:00:00,GMADA,D,P,2025,9375,,216,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,139500.0,139500.0,0.0,750,1,,,,bolsas de residuos,9607,,139500.0,0.0
2026,1168,2026-03-02 00:00:00,GMADA,D,P,2025,7618,,688,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,1248500.0,1221033.0,27467.0,751,1,,,,Insumos lubricentro,9612,,1248500.0,0.0
2026,1169,2026-03-02 00:00:00,GMADA,D,P,2025,3678,,3236,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,1314060.0,1314060.0,0.0,755,1,,,,transporte,9613,,1314060.0,0.0
2026,1170,2026-03-02 00:00:00,GMADA,D,P,2025,9193,,688,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,1543600.0,1483798.8,59801.2,751,1,,,,agua dest y filtros,9620,,1543600.0,0.0
2026,1171,2026-03-02 00:00:00,GMADA,D,P,2025,7634,,1266,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,136410.0,135045.9,1364.1,754,1,,,,Serv. alarma,9622,,136410.0,0.0
2026,1172,2026-03-02 00:00:00,GMADA,D,P,2025,219,,1658,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,8640.0,8553.6,86.4,753,1,,,,agua,9623,,8640.0,0.0
2026,1173,2026-03-02 00:00:00,GMADA,D,P,2025,219,,1658,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-03-02 00:00:00,19350.0,19156.5,193.5,753,1,,,,agua,9636,,19350.0,0.0
2026,958,2026-02-09 00:00:00,GMADA,D,P,2025,6694,,141,1110107000,2,110,93,0,0,7,6,1,0,,A,,,,S,2026-02-09 00:00:00,138449.25,138449.25,0.0,,1,2026-02-09 00:00:00,ERROR,,arts de pint,6341,6468,138449.25,0.0
2026,959,2026-02-09 00:00:00,GMADA,D,P,2025,6695,,141,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,514379.36,507789.65,6589.71,493,1,,,,pint,6342,,514379.36,0.0
2026,960,2026-02-09 00:00:00,GMADA,D,P,2025,6696,,141,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,312575.01,306323.51,6251.5,493,1,,,,arts de papelera,6343,,312575.01,0.0
2026,961,2026-02-09 00:00:00,GMADA,D,P,2025,6483,,141,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-09 00:00:00,17088.5,16746.73,341.77,493,1,,,,MEMBRANA,6344,,17088.5,0.0
2026,1087,2026-02-26 00:00:00,GMADA,D,P,2025,6828,,3003,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,3620000.0,3574704.0,45296.0,834,1,,,,programación,8908,,3620000.0,0.0
2026,1088,2026-02-26 00:00:00,GMADA,D,P,2025,8691,,3184,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,1679489.1,1659104.43,20384.67,782,1,,,,prod farm,8911,,1679489.1,0.0
2026,1089,2026-02-26 00:00:00,GMADA,D,P,2025,8983,,2883,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,3466320.0,3337563.5,128756.5,833,1,,,,PROD FARM,8951,,3466320.0,0.0
2026,1090,2026-02-26 00:00:00,GMADA,D,P,2025,8991,,3251,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,5424060.0,5226249.5,197810.5,825,1,,,,PROD FARM,8994,,5424060.0,0.0
2026,1091,2026-02-26 00:00:00,GMADA,D,P,2025,9376,,1440,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,4230000.0,4230000.0,0.0,712,1,,,,medicamentos,8996,,4230000.0,0.0
2026,1092,2026-02-26 00:00:00,GMADA,D,P,2025,9617,,1440,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,6132800.0,6132800.0,0.0,712,1,,,,medicamentos,9001,,6132800.0,0.0
2026,1093,2026-02-26 00:00:00,GMADA,D,P,2025,9732,,1440,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,3555703.46,3555703.46,0.0,712,1,,,,insumos,9004,,3555703.46,0.0
2026,1094,2026-02-26 00:00:00,GMADA,D,P,2025,9953,,1440,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,4289291.32,4289291.32,0.0,712,1,,,,insumos farmacia,9005,,4289291.32,0.0
2026,1095,2026-02-26 00:00:00,GMADA,D,P,2025,9291,,285,1110107000,2,131,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,972569.64,962843.94,9725.7,699,1,,,,prod farm,9018,,972569.64,0.0
2026,1096,2026-02-26 00:00:00,GMADA,D,P,2025,2233,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,375000.0,375000.0,0.0,760,1,,,,placas,9020,,375000.0,0.0
2026,1097,2026-02-26 00:00:00,GMADA,D,P,2025,7502,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,24080.02,24080.02,0.0,760,1,,,,Art. libreria,9029,,24080.02,0.0
2026,1098,2026-02-26 00:00:00,GMADA,D,P,2025,7850,,441,1110107000,2,110,93,0,0,7,6,1,0,,C,,,,S,2026-02-26 00:00:00,549882.6,549882.6,0.0,760,1,,,,ART DE LIBRERIA,9031,,549882.6,0.0
