EJERCICIO,UNI_COMPRA,NRO_OC,NRO_ADJUD,FECH_OC,LUG_EMI,COD_PROV,COD_LUG_ENT,FECH_ENTREGA,ESTADO_OC,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,CONFIRMADO,FECH_CONFIRM,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,IMPORTE_TOT,COND_PAGO,DESC_COND_PAGO,OC_DIFERIDO
2025,1,3997,3995,2025-07-24 00:00:00,GMADA,90,4,,R,SUM,3882,2025,S,2025-07-24 00:00:00,8,,,"PRESUPUESTO N° 00000026 ""TODO COLOR"" de Marcelo Lococo",6932431.0,000115,,N
2025,1,3998,3996,2025-07-24 00:00:00,GMADA,492,2,,R,SUM,3873,2025,S,2025-07-24 00:00:00,3,,,MAXIMO PINASCO- PRESUPUESTO N° 1000373470 DOMINIO: AF591SU,180419.15,000115,,N
2025,1,4000,3998,2025-07-24 00:00:00,GMADA,3364,23,,R,SUM,3928,2025,S,2025-07-24 00:00:00,1,,,"PRESUPUESTO 000, MATIAS LIGARI AGELL, EXPTE. 1649/25",1380000.0,000115,,N
2025,1,4001,3999,2025-07-24 00:00:00,GMADA,3178,23,,R,SUM,3930,2025,S,2025-07-24 00:00:00,1,,,"PRESUPUESTO 000, LOIS GISELA SOLEDAD, EXPTE. 1649/25",400000.0,000115,,N
2025,1,4002,4000,2025-07-24 00:00:00,GMADA,2515,1,,R,SUM,3927,2025,S,2025-07-24 00:00:00,2,,,"PRESUPUESTO 000 RIVERA JAVIER EMANUEL,EXPTE. 1649/25",600000.0,000115,,N
2025,1,4004,4002,2025-07-24 00:00:00,GMADA,3075,37,,R,SUM,3915,2025,S,2025-07-24 00:00:00,2,,,"PRESUPUESTO 1356, CORREA LORENTE JUAN MARTIN",90000.0,000115,,N
2025,1,4005,4003,2025-07-24 00:00:00,GMADA,335,4,,R,SUM,3900,2025,S,2025-07-24 00:00:00,2,,,"presupuesto "" Casa Meoqui"". Sepelio  Brandariz Juan Carlos",830000.0,000115,,N
2025,1,4006,4004,2025-07-24 00:00:00,GMADA,2675,3,,R,SUM,3916,2025,S,2025-07-24 00:00:00,1,,,"PROV.CAROLINA NOWE PRESUP.0577 REPUESTOS PARA FORD 14000 SOG742,DMI232, SVN719",358900.0,000115,,N
2025,1,4007,4005,2025-07-24 00:00:00,GMADA,2110,MUSEO,,R,SUM,3913,2025,S,2025-07-24 00:00:00,1,,,Eduardo Fumega. Limpieza completa de dos calefactores al Archivo Histórico. Presupuesto N° 483,80000.0,000115,,N
2025,1,4008,4006,2025-07-24 00:00:00,GMADA,2110,2,,R,SUM,3906,2025,S,2025-07-24 00:00:00,1,,,EDUARDO FUMEGA- PRESUPUESTO N° 493 (FARMACIA-QUIROFANO),170000.0,000115,,N
2025,1,4009,4007,2025-07-24 00:00:00,GMADA,2110,25,,R,SUM,3897,2025,S,2025-07-24 00:00:00,5,,,"Eduardo Fumega, presupuesto 482 (trabajo realizado en comisaria comunal)",65000.0,000115,,N
2025,1,4010,4008,2025-07-24 00:00:00,GMADA,441,13,,R,SUM,3907,2025,S,2025-07-24 00:00:00,1,,,ALPA MADARIAGA- PRESUPUESTO N° 0002-00003694/3705 (BROMATOLOGIA),47052.8,000115,,N
2025,1,4011,4009,2025-07-24 00:00:00,GMADA,2110,CACUL,,R,SUM,3896,2025,S,2025-07-24 00:00:00,1,,,EDUARDO FUMEGA   PRESUPUESTO N° 494,200000.0,000115,,N
2025,1,4012,4010,2025-07-24 00:00:00,GMADA,1259,20,,R,SUM,3922,2025,S,2025-07-24 00:00:00,1,,,"PRESUPUESTO 28728, SUC DANNUNZIO JORGE",11807.6,000115,,N
2025,1,4013,4011,2025-07-24 00:00:00,GMADA,167,2,,R,SUM,3904,2025,S,2025-07-24 00:00:00,1,,,TODO POLLO- PRESUPUESTO N° 14/15 (HOSPITAL Y HOGAR DE ANCIANOS),664600.0,000115,,N
2025,1,4014,4012,2025-07-24 00:00:00,GMADA,1259,2,,R,SUM,3909,2025,S,2025-07-24 00:00:00,1,,,"ELECTRO D ANNUNZIO- PRESUPUESTO N° 28639/28675 (INFORMATICA, LABORATORIO, INTERNACION Y PEDIATRIA)",171831.8,000115,,N
2025,1,4015,4013,2025-07-24 00:00:00,GMADA,3322,2,,R,SUM,3919,2025,S,2025-07-24 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL SRL- PRESUPUESTO N° 0016-00001873/1891 HOGAR DE ANCIANOS,161815.98,000115,,N
2025,1,3616,3614,2025-07-03 00:00:00,GMADA,3246,2,,R,SUM,3497,2025,S,2025-07-03 00:00:00,2,,,MUNDIAL 2022- PRESUPUESTO S/N° MEDICAMENTOS DISPENSADOS DESDE EL 11/06/2025 AL 25/06/2025,322866.34,000115,,N
2025,1,3619,3617,2025-07-03 00:00:00,GMADA,17,13,,R,SUM,3518,2025,S,2025-07-03 00:00:00,1,,,MOTOMAQUINARIAS LUIS - PRESUPUESTO N° 134 (EL REFUGIO- BROMATOLOGIA),125000.0,000115,,N
2025,1,3620,3618,2025-07-03 00:00:00,GMADA,2627,2,,R,SUM,3496,2025,S,2025-07-03 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 1-2080 (HOGAR ANCIANOS HOSPITAL),11000.0,000115,,N
2025,1,3622,3620,2025-07-03 00:00:00,GMADA,2958,2,,R,SUM,3499,2025,S,2025-07-03 00:00:00,1,,,AVICOLA DEL TUYU - PRESUPUESTO N° 8-2556 (COCINA HOSPITAL)1,38000.0,000115,,N
2025,1,3623,3621,2025-07-03 00:00:00,GMADA,441,2,,R,SUM,3501,2025,S,2025-07-03 00:00:00,1,,,ALPA MADARIAGA - PRESUPUESTO N° 2-3683 (COCINA HOSPITAL),4150.13,000115,,N
2025,1,3624,3622,2025-07-03 00:00:00,GMADA,1259,2,,R,SUM,3504,2025,S,2025-07-03 00:00:00,1,,,ELECTRO DANNUNZIO - PRESUPUESTO N° 28512 (INFORMATICA HOSPITAL),40891.2,000115,,N
2025,1,3629,3627,2025-07-03 00:00:00,GMADA,454,25,,R,SUM,3625,2025,S,2025-07-03 00:00:00,3,,,Radiadores Bustamante- diferencia de IVA por la compra de 5 radiadores correspondiente a la  OC 3576,106735.54,000115,,N
2025,1,3686,3684,2025-07-07 00:00:00,GMADA,2674,CONTR,,R,SUM,3678,2025,S,2025-07-07 00:00:00,2,,,CORRESPONDE PRESUPUESTO SODOR PABLO,1816500.0,000010,,N
2025,1,3751,3749,2025-07-10 00:00:00,GMADA,3200,2,,R,SUM,334,2025,S,2025-07-10 00:00:00,1,,,DI-SEGNO MUEBLES A MEDIDA- PRESUPUESTO S/ N°,870000.0,000115,,N
2025,1,3828,3826,2025-07-15 00:00:00,GMADA,3075,1,,R,SUM,3787,2025,S,2025-07-15 00:00:00,2,,,"Correa Lorente Juan Martín ,pedido 1320",711029.04,000115,,N
2025,1,3831,3829,2025-07-15 00:00:00,GMADA,1259,DEFCI,,R,SUM,3760,2025,S,2025-07-15 00:00:00,1,,,PROV.ELECTRO DANNUNZIO PRESP.28550 REPUESTOS PARA TANQUE DE DEFENSA CIVIL,28798.0,000115,,N
2025,1,3832,3830,2025-07-15 00:00:00,GMADA,3287,3,,R,SUM,3761,2025,S,2025-07-15 00:00:00,1,,,PROV. HISPANOGRAF PRESUP.1803 CARTEL PARA PLAZOLETA CARDOZO,56500.0,000115,,N
2025,1,3833,3831,2025-07-15 00:00:00,GMADA,300,4,,R,SUM,3676,2025,S,2025-07-15 00:00:00,2,,,"PRESUPUESTO N° 00005508  de Silvia  Beatriz Maistegui de ""PINTURERIA - FERRETERIA TODO COLOR"" Para prestaciones, la bloquera, la cuadrilla, casita de chocolate",79532.0,000115,,N
2025,1,3835,3833,2025-07-15 00:00:00,GMADA,169,GRAN,,R,SUM,3738,2025,S,2025-07-15 00:00:00,2,,,"PRESUPUESTO N° 000934 de Terranova, Lucas Hernán de ""TERRANOVAQUIMICA"" Para la granja de contención",19100.0,000115,,N
2025,1,3838,3836,2025-07-15 00:00:00,GMADA,3390,CASA,,R,SUM,3734,2025,S,2025-07-15 00:00:00,2,,,"PRESUPUESTO N° X 0001-00000046 de Norberto Martín Morales de ""Alta Morena Panadería - Regalería""",130500.0,000115,,N
2025,1,3839,3837,2025-07-15 00:00:00,GMADA,2843,CASA,,R,SUM,3736,2025,S,2025-07-15 00:00:00,2,,,"Expte N°159/25 Proyecto de Talleres Programa Envión. PRESUPUESTO N° X 7848544 de Tamara Rost de ""Frutería Negrin"" Taller Cocina",30700.0,000115,,N
2025,1,3847,3845,2025-07-16 00:00:00,GMADA,71,35,,R,SUM,3560,2025,S,2025-07-16 00:00:00,2,,,Prov.:Campo y Ciudad - Presup.:014862 - PARA EL AREA DE SOSP,56000.0,000115,,N
2025,1,3851,3849,2025-07-16 00:00:00,GMADA,2209,12,,R,SUM,3825,2025,S,2025-07-16 00:00:00,1,,,Distribuidora del Sudeste.Durante Javier,500000.0,000115,,N
2025,1,3855,3852,2025-07-17 00:00:00,GMADA,1259,2,,R,SUM,3755,2025,S,2025-07-17 00:00:00,1,,,"ELECTRO DANNUNZIO - PRESUPUESTO N° 28591 Y 28601 (MATERNIDAD, CONSULTORIO EXTERNOS, PEDIATRIA, PSICOLOGIA, DISCAPACIDAD HOSPITAL Y CAPS SAN MARTIN)",833658.95,000115,,N
2025,1,3857,3855,2025-07-17 00:00:00,GMADA,2595,2,,R,SUM,3754,2025,S,2025-07-17 00:00:00,1,,,IVANPER REPUESTOS - PRESUPUESTO N° 6825 Y 6989 (CHOFERES Y AMBULANCIA N°9),63600.0,000115,,N
2025,1,4313,4311,2025-08-14 00:00:00,GMADA,2958,2,,R,SUM,4201,2025,S,2025-08-14 00:00:00,2,,,AVICOLA DEL TUYU DE ANDERS VICTOR- PRESUPUESTO N° 0008-003809 (COCINA),140000.0,000115,,N
2025,1,4314,4312,2025-08-14 00:00:00,GMADA,879,4,,R,SUM,4195,2025,S,2025-08-14 00:00:00,2,,,"PRESUPUESTO N| X 0001-00001179 de Tatano Harisgarat S.R.L. de ""CASA HARISGARAT"" Familia: Cislaghi  Juliana",14810.0,000115,,N
2025,1,4315,4313,2025-08-14 00:00:00,GMADA,879,6,,R,SUM,4181,2025,S,2025-08-14 00:00:00,2,,,Corresponde presupuesto N °0001-00001209 - TATANO HARISGARAT,423000.0,000115,,N
2025,1,4316,4314,2025-08-14 00:00:00,GMADA,3287,SECGO,,A,SUM,4179,2025,S,2025-08-14 00:00:00,1,2025-08-14 00:00:00,NO,Corresponde presupuesto n° 1823 - AVELLANEDA 7163,106800.0,000115,,N
2025,1,4317,4315,2025-08-14 00:00:00,GMADA,557,2,,R,SUM,4169,2025,S,2025-08-14 00:00:00,2,,,NORMEDICAL DE ALEJANDRO GARAY- PRESUPUESTO N° 7/08/2025 (QUIROFANO),694800.0,000115,,N
2025,1,4410,4408,2025-08-25 00:00:00,GMADA,1320,33,,R,SUM,4312,2025,S,2025-08-25 00:00:00,1,,,EXPEDIENTE N° 2414/2025 CONTRATO CON EL SR. FABIAN MANUEL QUIROGA POR REPARACIONES EN CAPS SAN MARTIN B,350000.0,000115,,N
2025,1,4411,4409,2025-08-25 00:00:00,GMADA,2595,2,,R,SUM,4248,2025,S,2025-08-25 00:00:00,1,,,IVANPER REPUESTOS- PRESUPUESTO N° 7033 (BROMATOLOGIA),39500.0,000115,,N
2025,1,4412,4410,2025-08-25 00:00:00,GMADA,441,5,,R,SUM,4321,2025,S,2025-08-25 00:00:00,1,,,PAPELERA ALPA  PRESUPUESTO N° 3728,55457.92,000115,,N
2025,1,4413,4411,2025-08-25 00:00:00,GMADA,3287,CACUL,,R,SUM,4320,2025,S,2025-08-25 00:00:00,2,,,HISPANOGRAF   PRESUPUESTO N° 1822,11800.0,000115,,N
2025,1,5343,4813,2025-11-13 00:00:00,GMADA,2330,SECGO,,R,SUM,4706,2025,S,2025-11-13 00:00:00,1,,,Corresponde prevision combustibles del salado- Gobierno,6450000.0,000115,,N
2025,1,5345,5342,2025-11-13 00:00:00,GMADA,2330,9,,R,SUM,2525,2025,S,2025-11-13 00:00:00,1,,,PREVISION SIN N° - COMBUSTIBLE DEL SALADO (YPF),570419.11,000115,,N
2025,1,5347,5344,2025-11-13 00:00:00,GMADA,2680,13,,R,SUM,5224,2025,S,2025-11-13 00:00:00,1,,,EISCI-GAS. Eijo Marcelo Alejandro. PRESUPUESTO Nº 31.BROMATOLOGIA Y ZOONOSIS.,126000.0,000115,,N
2025,1,5352,5349,2025-11-13 00:00:00,GMADA,66,2,,R,SUM,5219,2025,S,2025-11-13 00:00:00,5,,,FARJAT CARLOS. VENTA PAPA-CEBOLLA. CONSUMOS COCINA HOSPITAL Y HOGAR DE ANCIANOS DEL 01/09/25 AL 11/10/25.,656492.0,000115,,N
2025,1,5358,5355,2025-11-13 00:00:00,GMADA,158,2,,R,SUM,5220,2025,S,2025-11-13 00:00:00,1,,,FARMACIA SOTO - PRESUPUESTO Nº 921  MEDICAMENTOS DISPENSADOS DESDE EL 20/10/2025 HASTA 25/10/2025,393339.43,000115,,N
2026,1,84,84,2026-01-08 00:00:00,GMADA,216,2,,R,SUM,126,2026,S,2026-01-08 00:00:00,3,,,FAE- PRESUPUESTO N° 3397707,186300.0,000115,,N
2026,1,87,86,2026-01-08 00:00:00,GMADA,2538,2,,R,SUM,129,2026,S,2026-01-08 00:00:00,1,,,RICOTTI FRANCO- PRESUPUESTO S/N° 10/12/25 MOVIL DOMINIO: JQS879,165000.0,000115,,N
2026,1,89,89,2026-01-08 00:00:00,GMADA,2538,2,,R,SUM,133,2026,S,2026-01-08 00:00:00,1,,,RICOTTI FRANCO- PRESUPUESTO S/N° (MOVIL 5 ),133000.0,000115,,N
2026,1,92,92,2026-01-08 00:00:00,GMADA,2627,2,,R,SUM,136,2026,S,2026-01-08 00:00:00,2,,,SANTA PAULA- PRESUPUESTO N° 0001-00002161 (COCINA) DESDE EL 23/11/25 AL 30/11/2025,33000.0,000115,,N
2026,1,542,542,2026-02-03 00:00:00,GMADA,3322,2,,R,SUM,464,2026,S,2026-02-03 00:00:00,3,,,PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00002316/2317/2318/2319/2320 (LAVADERO-COCINA- OFICCE MUCAMAS),1959414.66,000115,,N
2025,1,5483,5480,2025-12-02 00:00:00,GMADA,160,13,,R,SUM,5346,2025,S,2025-12-02 00:00:00,1,,,AGROVET MARZULLO.BROMATOLOGIA Y ZOONOSIS. PRESUPUESTO Nº 0001-00001136.,95842.6,000115,,N
2025,1,5484,5481,2025-12-02 00:00:00,GMADA,2627,2,,R,SUM,5345,2025,S,2025-12-02 00:00:00,2,,,SANTA PAULA- PRESUPUESTO N° 0001-00002150 (COCINA) DESDE EL 26/11 HASTA EL 3/12/2025,12000.0,000115,,N
2025,1,5571,5568,2025-12-22 00:00:00,GMADA,3356,2,,R,PRESU,282177,2025,S,2025-12-22 00:00:00,1,,,PEREZ JORGE- PRESUPUESTO N° 282177 (COCINA),112500.0,000000,,N
2025,1,5582,5579,2025-12-29 00:00:00,GMADA,2784,6,,R,PRESU,84868,2025,S,2025-12-29 00:00:00,2,,,"PRESUPUESTO 00013-00084868, NORDEMAQ",3336572.43,000000,,N
2025,1,5589,5586,2025-12-30 00:00:00,GMADA,2578,2,,R,PRESU,0,2025,S,2025-12-30 00:00:00,3,,,PRESUPUESTO PHOYU MARIA ANGELICA MES DICIMEBRE,430000.0,000000,,N
2026,1,266,266,2026-01-16 00:00:00,GMADA,1879,13,,R,SUM,274,2026,S,2026-01-16 00:00:00,1,,,RODAMIENTOS TUYU- PRESUPUESTO N° 3032 ( BROMATOLOGIA) DOMINIO: AB437WY,91000.0,000115,,N
2026,1,270,269,2026-01-16 00:00:00,GMADA,1440,2,,R,SUM,271,2026,S,2026-01-16 00:00:00,2,,,QUALIMED- PRESUPUESTO N° 88 (FARMACIA),3553530.0,000115,,N
2026,1,273,273,2026-01-16 00:00:00,GMADA,1879,2,,R,SUM,275,2026,S,2026-01-16 00:00:00,2,,,RODAMIENTOS TUYU- PRESUPUESTO N° 3034 DOMINIO: KYV365,1453200.0,000115,,N
2026,1,281,281,2026-01-16 00:00:00,GMADA,441,2,,A,SUM,282,2026,S,2026-01-16 00:00:00,1,2026-01-16 00:00:00,NO,"PAPELERA ALPA. PAOLA AMELIA MATIENZO.,PRESUPUESTOS Nº 0002-00003848, 00003849.COCINA HOSPITAL, QUIROFANO.",129000.12,000115,,N
2026,1,283,283,2026-01-16 00:00:00,GMADA,2209,2,,R,SUM,308,2026,S,2026-01-16 00:00:00,1,,,DURANTE JAVIER- PRESUPUESTO N° 0001-00000821 (HOGAR DE ANCIANOS) DESDE 23/12/25 AL 26/12/25,74379.0,000115,,N
2026,1,284,284,2026-01-16 00:00:00,GMADA,527,2,,R,SUM,301,2026,S,2026-01-16 00:00:00,2,,,SERVIMED- PRESUPUESTO N° 7045/26 R (UTI),42350.0,000115,,N
2026,1,493,493,2026-01-29 00:00:00,GMADA,2209,12,,R,PRESU,0,2026,S,2026-01-29 00:00:00,1,,,"CORRESPONDE PREVISION, DURANTE JAVIER",1000000.0,000000,,N
2026,1,494,494,2026-01-29 00:00:00,GMADA,875,12,,R,PRESU,0,2026,S,2026-01-29 00:00:00,1,,,Corresponde prevision Eyras Juan Carlos- El mensajero de la Costa,200000.0,000000,,N
2026,1,543,543,2026-02-03 00:00:00,GMADA,2810,8,,R,SUM,546,2026,S,2026-02-03 00:00:00,1,,,"PROV. ARRIOLA MARIA TERESA - MERCERIA ""EL DEDAL""- SEC PRODUCCION- TALLER TEXTIL",24550.0,000115,,N
2026,1,544,544,2026-02-03 00:00:00,GMADA,688,6,,R,SUM,544,2026,S,2026-02-03 00:00:00,1,,,"PRESUPUESTO 6986, RAMOS-ISIDRO",364000.0,000115,,N
2026,1,545,545,2026-02-03 00:00:00,GMADA,3534,5,,R,SUM,557,2026,S,2026-02-03 00:00:00,1,,,Corresponde Cto. Melisa Pinto Expte n° 329/2026,4800000.0,000115,,N
2026,1,548,548,2026-02-03 00:00:00,GMADA,3529,21,,R,SUM,553,2026,S,2026-02-03 00:00:00,1,,,PROV.TISERA SANITARIOS PORTATILES ALQUIELER DE BAÑO  QUIMICO PARA LAGUNA EL CARBON  POR 3 MESES DE ENERO A MARZO,300000.0,000115,,N
2026,1,549,549,2026-02-03 00:00:00,GMADA,3529,21,,R,ORDCO,552,2026,S,2026-02-03 00:00:00,1,,,PROV.TISERA SANITARIOS PORTATILES ALQUILER DE BAÑO QUIMICO PARA LAGUNA LA LARGA POR 3 MESES DE ENERO A MARZO,300000.0,000115,,N
2026,1,550,550,2026-02-03 00:00:00,GMADA,3529,21,,R,SUM,551,2026,S,2026-02-03 00:00:00,1,,,"PROV.TISERA SANITARIO PORTATILES ALQUIER DE BAÑO QUIMICO PARA PREDIOS DISPOSICION FINAL RUTA 11 KM.405,5 POR 3 MESES DE ENERO A MARZO",300000.0,000115,,N
2026,1,768,768,2026-02-23 00:00:00,GMADA,1063,25,,R,PRESU,0,2026,S,2026-02-23 00:00:00,2,,,"Miguel Lopez, presupuesto (COM)",595000.0,000000,,N
2026,1,495,495,2026-01-29 00:00:00,GMADA,1259,CONTR,,R,PRESU,30062,2026,S,2026-01-29 00:00:00,1,,,"PRESUPUESTO 30062, SUC DANNUNZIO JORGE",10259.2,000000,,N
2026,1,885,885,2026-03-06 00:00:00,GMADA,1119,2,,R,SUM,954,2026,S,2026-03-06 00:00:00,1,,, EXPEDIENTE 5/2025 CONTRATO SOMA S.A DEL 01/01/26 AL 30/06/2026 RECOLECCIÓN SERVICIOS RESIDUOS  PATOGENICOS - DIF ORDEN DE COMPRA N° 127,43000.0,000115,,N
2026,1,496,496,2026-01-29 00:00:00,GMADA,1440,2,,R,PRESU,89,2026,S,2026-01-29 00:00:00,2,,,QUALIMED S.A- PRESUPUESTO N° 89 (FARMACIA- QUIROFANO),4242369.0,000000,,N
2026,1,497,497,2026-01-29 00:00:00,GMADA,2454,9,,R,PRESU,0,2026,S,2026-01-29 00:00:00,1,,,PRESUPUESTO SIN N° - NAHUEL ANTONIO / PILETA PARA COLONIA DE VERANO EN EL MARCO DEL PROGRAMA NUESTROS CHICOS N° EXP 3759,538400.0,000000,,N
2026,1,498,498,2026-01-29 00:00:00,GMADA,2299,27,,R,PRESU,0,2026,S,2026-01-29 00:00:00,2,,,"PRESUPUESTO DEL 29/01, SCIGLIANO DIEGO BELTRAN",280000.0,000000,,N
2026,1,503,503,2026-01-29 00:00:00,GMADA,216,CONTR,,R,PRESU,3397706,2026,S,2026-01-29 00:00:00,1,,,Corresponde presupuesto N° 3397706 - TALLER PROTEGIDO FAE,268500.0,000000,,N
2026,1,504,504,2026-01-29 00:00:00,GMADA,17,DEFCI,,R,PRESU,59,2026,S,2026-01-29 00:00:00,1,,,PROV.LUIS LOMBARDIA PRESUP.0059 REPUESTOS E INSUMOS PARA MAQUINAS CORTA PASTO MOTOGUADAÑAS,673200.0,000000,,N
2026,1,830,830,2026-02-26 00:00:00,GMADA,3561,3,,R,SUM,787,2026,S,2026-02-26 00:00:00,3,,,PROV. MUNDO CARGO PRESUP.3147 REPUSTOS PARA FOTON AE969PX,116910.0,000115,,N
2026,1,866,866,2026-03-04 00:00:00,GMADA,2869,2,,R,SUM,869,2026,S,2026-03-04 00:00:00,1,,,MADA POY S.A- PRESUPUESTO N° 0001-00000983 DESDE EL 24/02/26 AL 3/03/26,102810.0,000115,,N
2026,1,868,868,2026-03-04 00:00:00,GMADA,167,2,,R,SUM,873,2026,S,2026-03-04 00:00:00,1,,,TODO POLLO - PRESUPUESTO N° 79 (SEMANA DEL 19/02/26 AL 26/02/26),561250.0,000115,,N
2026,1,869,869,2026-03-04 00:00:00,GMADA,2869,2,,R,SUM,870,2026,S,2026-03-04 00:00:00,1,,, MADA POY - PRESUPUESTO N° 0001-00000985/986  SEMANA DEL 26/02/2026 AL 5/03/2026,1302038.0,000115,,N
2026,1,886,886,2026-03-06 00:00:00,GMADA,3430,2,,A,SUM,931,2026,S,2026-03-06 00:00:00,4,2026-03-16 00:00:00,NO,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,255966.43,000115,,N
2026,1,1060,1060,2026-03-17 00:00:00,GMADA,3511,2,,N,ORDCO,816,2026,S,2026-03-17 00:00:00,1,,,PRESUPUESTO ESPINOSA MARIA SILVIA  SERVICIO AUTOMOTOR AMBULANCIA DOMINIO PAA 334,2847000.0,000115,,N
2025,1,2827,2825,2025-05-19 00:00:00,GMADA,63,JARDM,,R,SUM,2744,2025,S,2025-05-19 00:00:00,1,,,"PRESUPUESTO Nº X B 502-25.388 de ""Corralón Jorge N. Flores"" Para la salita de la casita de chocolate",451443.88,000115,,N
2025,1,2832,2830,2025-05-19 00:00:00,GMADA,3165,2,,R,SUM,2821,2025,S,2025-05-19 00:00:00,3,,,VELIBO SUPPLIES - PRESUPUESTO N° 1-7549,2337960.39,000115,,N
2025,1,2833,2831,2025-05-19 00:00:00,GMADA,85,2,,R,SUM,2822,2025,S,2025-05-19 00:00:00,2,,,"SORBA S.R.L.  - PRESUPUESTO N° 51-42096 (PLAN NACER, 1 OFICINA SAMO Y 1 OFICINA ADMISION DE IMAGENES)",280000.0,000115,,N
2025,1,2835,2833,2025-05-19 00:00:00,GMADA,2325,4,,R,SUM,2835,2025,S,2025-05-19 00:00:00,1,,,"JAVIER MICHIA. GASISTA. TRABAJO EN COCINA HOGAR DE ANCIANOS,.",180000.0,000115,,N
2025,1,2837,2835,2025-05-19 00:00:00,GMADA,866,2,,R,SUM,2819,2025,S,2025-05-19 00:00:00,2,,,PILOÑA - PRESUPUESTO N° 4-181027 Y 4-181094,2703198.7,000115,,N
2025,1,2838,2837,2025-05-19 00:00:00,GMADA,2770,2,,R,SUM,2805,2025,S,2025-05-19 00:00:00,2,,,"COMPUTACION SYSTEC. FERNANDO MARTIN. DIRECCION MEDICA E INFORMATICA.PRESUPUESTOS Nº 0709,0710.",46000.0,000115,,N
2025,1,2841,2839,2025-05-19 00:00:00,GMADA,2846,2,,R,SUM,2813,2025,S,2025-05-19 00:00:00,2,,,CUELI MIGUEL - PRESUPUESTO N° 1-151,63700.0,000115,,N
2025,1,2845,2843,2025-05-19 00:00:00,GMADA,300,35,,R,SUM,2781,2025,S,2025-05-19 00:00:00,3,,,Exp.:1861/15 Construccion 36 Viviendas - Prov.:Todo Color - Presup.:04636,22500.0,000115,,N
2025,1,2847,2845,2025-05-19 00:00:00,GMADA,2770,2,,R,SUM,2706,2025,S,2025-05-19 00:00:00,2,,,COMPUTACION SYSTEC - PRESUPUESTO N° 698,9000.0,000115,,N
2025,1,2856,2854,2025-05-19 00:00:00,GMADA,1578,13,,R,SUM,2703,2025,S,2025-05-19 00:00:00,2,,,PRODUCTOS COLOMBRARO - PRESUPUESTO N° 1-353,12000.0,000115,,N
2025,1,2857,2855,2025-05-19 00:00:00,GMADA,3322,2,,R,SUM,2764,2025,S,2025-05-19 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-1763,101996.5,000115,,N
2025,1,2858,2856,2025-05-19 00:00:00,GMADA,2209,2,,R,SUM,2762,2025,S,2025-05-19 00:00:00,4,,,DURANTE JAVIER - PRESUPUESTO N° 1-686,30851.85,000115,,N
2025,1,2859,2857,2025-05-19 00:00:00,GMADA,2627,2,,R,SUM,2758,2025,S,2025-05-19 00:00:00,2,,,SANTA PAULA - PRESUPUESTO N° 1-2062,13200.0,000115,,N
2025,1,2860,2858,2025-05-19 00:00:00,GMADA,2595,25,,R,SUM,2787,2025,S,2025-05-19 00:00:00,3,,,"Ivanper, rpesupuesto 6333, (kyv375, 038fh, af428nh, af245cy)",467860.0,000115,,N
2025,1,2861,2859,2025-05-19 00:00:00,GMADA,1259,25,,R,SUM,2757,2025,S,2025-05-19 00:00:00,2,,,"Electro Dannunzio, presupuestos 28222 - 28238 (para com )",14586.81,000115,,N
2025,1,2862,2860,2025-05-19 00:00:00,GMADA,300,25,,R,SUM,2748,2025,S,2025-05-19 00:00:00,2,,,"Pintureria Todo Color, presupuesto 5203 (cinta de peligro para transito, el resto de los elementos utilizados por mantenimiento)",94540.0,000115,,N
2025,1,2863,2861,2025-05-19 00:00:00,GMADA,1259,25,,R,SUM,2659,2025,S,2025-05-19 00:00:00,2,,,Electro Dannunzio- presupuestos 28138-28186-28125 (utilizado por el personal de tecnica del COM),175822.52,000115,,N
2025,1,3357,3355,2025-06-17 00:00:00,GMADA,1879,3,,R,PRESU,3010,2025,S,2025-06-17 00:00:00,1,,,"PROV.DANIEL ZUBIARRAIN PRESUP.3010,3011 REPUESTOS PARA  CITROEN C15 CAR748, RANGER INI856,",181700.0,000000,,N
2025,1,3359,3356,2025-06-17 00:00:00,GMADA,169,3,,R,PRESU,924,2025,S,2025-06-17 00:00:00,1,,,PROV.TERRANOVA QUIMICA PRESUP.0924 PARA FUENTE DEL BICENTENARIO,156700.0,000000,,N
2025,1,3361,3358,2025-06-17 00:00:00,GMADA,163,3,,R,PRESU,9074,2025,S,2025-06-17 00:00:00,1,,,PROV.ALFIO DISTEFANO PRESP.078-9074 REPARACION DE MOTONIVELADORA KLIA R.O517,612200.0,000000,,N
